experiment,condition,draw_id,embedding_model,fusion_method,model_level,model_name,n,auc,pr_auc,brier,log_loss
pairing,random,23,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7082452431289641,0.4820940423437424,0.24783003846764493,0.6887732906618166
pairing,random,24,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.6920366455250175,0.5440986264578835,0.2459053694240123,0.6849141825016033
pairing,random,25,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7517030772844727,0.5866234082637334,0.21551898027626448,0.618904345391264
pairing,random,26,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.6929762743716232,0.5035873692357835,0.23651020961922178,0.6642151015817396
pairing,random,27,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.6622034296452901,0.49602149400558426,0.23998093856972258,0.6750391815903585
pairing,random,28,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.6732440685929058,0.497056587661558,0.23759061623181346,0.6663976664018095
pairing,random,29,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.6772374911909796,0.5037723192043061,0.23102475479601825,0.652127166910247
pairing,random,30,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7124735729386892,0.5236092367817657,0.2374477694475634,0.666891422530593
pairing,random,31,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.6640826873385012,0.5036217574901313,0.2338064575236578,0.6588174836757973
pairing,random,32,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7364341085271318,0.6838004771768721,0.2449722278844201,0.6830495256978982
pairing,random,33,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7216349541930938,0.5401523654703324,0.22783163027750705,0.6458586808268024
pairing,random,34,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7317359642941038,0.5443602944024315,0.21858334219832226,0.6260198257824426
pairing,random,35,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.6725393469579516,0.49723960997496963,0.24244127632524146,0.6761044991493914
pairing,random,36,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.6894526661968522,0.5427881639028694,0.23172240722662196,0.6547849628800775
pairing,random,37,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7084801503406154,0.5298164399642713,0.22850625176570005,0.6460799156874442
pairing,random,38,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.6821705426356589,0.5040916477358875,0.23431737905717548,0.659777639727033
pairing,random,39,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7291519849659385,0.5777703846676845,0.2192458809456764,0.6273584668762722
pairing,random,40,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7138830162085976,0.5466680417316653,0.22433084062836894,0.6382410141447963
pairing,random,41,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7035470988959361,0.5322293209029234,0.2292962870023769,0.6485415576977991
pairing,random,42,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7174066243833686,0.5208334933565182,0.23332134702674362,0.6579976097380745
pairing,random,43,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7021376556260278,0.5406378818915577,0.23063832772554424,0.652343291744465
pairing,random,44,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7000234907211651,0.5173642400852152,0.2305712389221966,0.6508895842104819
pairing,random,45,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7317359642941038,0.5806043099359155,0.21164353354192703,0.6111952234623947
pairing,random,46,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7531125205543812,0.6014475031133883,0.2425288222867909,0.6781500409162591
pairing,random,47,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7084801503406153,0.542186930226203,0.23719026542453167,0.6674167385733103
pairing,random,48,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7084801503406154,0.5509708548757111,0.23248429067303014,0.657927410148714
pairing,random,49,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7096546863988724,0.5483729983561612,0.22926821486476748,0.6476730767166213
pairing,random,50,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7159971811134602,0.5398393622011024,0.2340599930242733,0.6592878180881144
pairing,real,0,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7939863753817242,0.6219912776888848,0.2359168490901485,0.6618224073624768
pairing,structure_matched_random,1,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7350246652572234,0.6304897247205234,0.2365680496846449,0.6661295651746241
pairing,structure_matched_random,2,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7275076344843786,0.559138350148121,0.2491971485843686,0.6915413068752972
pairing,structure_matched_random,3,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7061310782241015,0.5603658682305332,0.24977999794708014,0.6927071083096127
pairing,structure_matched_random,4,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7376086445853888,0.6001363560376602,0.2490083345690587,0.6911636795915876
pairing,structure_matched_random,5,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7239840263096077,0.5851352793246778,0.2446742001747503,0.6824278765875773
pairing,structure_matched_random,6,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7120037585153864,0.5901520122170886,0.2456776005182622,0.6844741462122546
pairing,structure_matched_random,7,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7296217993892412,0.5941077373419517,0.2487386373475667,0.6906242277751902
pairing,structure_matched_random,8,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7535823349776838,0.6272789058358588,0.24003209503468065,0.6730842573094264
pairing,structure_matched_random,9,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7037820061075875,0.5295741496985575,0.23627788651423,0.6632602392597946
pairing,structure_matched_random,10,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7423067888184167,0.5855409735065208,0.24949757353160437,0.692142219310027
pairing,structure_matched_random,11,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7206953253464882,0.5496036983160013,0.23691900528262297,0.6644363022692472
pairing,structure_matched_random,12,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7148226450552031,0.5728321998799222,0.2487886417969507,0.6907241767998441
pairing,structure_matched_random,13,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7331454075640123,0.5860562274114753,0.24457192543628886,0.6822318517858402
pairing,structure_matched_random,14,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.6990838618745596,0.5328156097679699,0.23612974522789404,0.6628595978683562
pairing,structure_matched_random,15,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7352595724688749,0.577668322757274,0.24509416613318125,0.683261275221944
pairing,structure_matched_random,16,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7305614282358468,0.5549468751524866,0.23631738938798394,0.6632897272137033
pairing,structure_matched_random,17,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7296217993892412,0.5667838159487499,0.2492208252511544,0.6915886631690464
pairing,structure_matched_random,18,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7143528306319004,0.5723323602909589,0.24874630237098827,0.6906394824928584
pairing,structure_matched_random,19,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7404275311252055,0.5979329017121455,0.24056584750735,0.6741395709097168
pairing,structure_matched_random,20,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7026074700493307,0.5547646152517107,0.24978611103632956,0.6927193354013201
pairing,structure_matched_random,21,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.71764153159502,0.5795398817755408,0.24877038260541534,0.6906876607269355
pairing,structure_matched_random,22,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7279774489076813,0.6329042071483464,0.25006538675820944,0.6932779531019682
pairing,structure_matched_random,23,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7535823349776838,0.6272789058358588,0.24003209503468065,0.6730842573094264
pairing,structure_matched_random,24,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7251585623678647,0.6020436780915883,0.24958568760213026,0.692318490461601
pairing,structure_matched_random,25,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.724688747944562,0.6290816417551992,0.25006927289303643,0.6932857253735442
pairing,structure_matched_random,26,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7164669955367631,0.5602772681377318,0.23202864828342734,0.6545337432881385
pairing,structure_matched_random,27,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.716466995536763,0.5551567880937296,0.2315952150829062,0.6538495129404901
pairing,structure_matched_random,28,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.6932111815832745,0.5378394652640867,0.24961618707517388,0.6923794242012234
pairing,structure_matched_random,29,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7369039229504346,0.620958404509817,0.24829149808352383,0.6897298193061393
pairing,structure_matched_random,30,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7260981912144703,0.5569688082641858,0.23602430472068697,0.662667283777364
pairing,structure_matched_random,31,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7556964998825464,0.5966473368009723,0.24904720132658087,0.6912413735399704
pairing,structure_matched_random,32,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7477096546863988,0.5817047010067876,0.24950470306006917,0.6921564905718302
pairing,structure_matched_random,33,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7232793046746535,0.5901164332608141,0.24417703009320454,0.6814377607390345
pairing,structure_matched_random,34,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7371388301620859,0.5861985518891251,0.24875811685328902,0.6906631130645547
pairing,structure_matched_random,35,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.6995536762978624,0.5241895768737109,0.23703449172619023,0.6647364078341302
pairing,structure_matched_random,36,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7455954897815362,0.6092031954507995,0.24039476748003133,0.6738136623539962
pairing,structure_matched_random,37,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7488841907446558,0.6242581022114739,0.24861042462681626,0.6903676701869488
pairing,structure_matched_random,38,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.712943387361992,0.5594116778662832,0.24596334051004795,0.6850133981853334
pairing,structure_matched_random,39,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7042518205308903,0.5571326188880048,0.2496158147648481,0.6923787442924746
pairing,structure_matched_random,40,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7019027484143763,0.5435470047208752,0.24979129770872047,0.6927297095928203
pairing,structure_matched_random,41,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7063659854357529,0.5359437757900478,0.2361880798058087,0.6629355165593076
pairing,structure_matched_random,42,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7265680056377731,0.559505600790659,0.24921126728845616,0.6915695364204829
pairing,structure_matched_random,43,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7317359642941038,0.5888252396350817,0.24902118533474693,0.6911893767221509
pairing,structure_matched_random,44,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7357293868921776,0.5602954034944034,0.23657433699039657,0.6637569961181112
pairing,structure_matched_random,45,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7054263565891473,0.543452822337382,0.2357009853217306,0.6619918921386476
pairing,structure_matched_random,46,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7324406859290581,0.5533942124703511,0.23594194304230087,0.6624510691891775
pairing,structure_matched_random,47,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7354944796805263,0.5693579754811158,0.2353965310595818,0.661492875841433
pairing,structure_matched_random,48,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7411322527601597,0.6087453095883445,0.24048289263796382,0.673980476889408
pairing,structure_matched_random,49,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7080103359173127,0.5847641013434612,0.2495891382213735,0.6923253915950963
pairing,structure_matched_random,50,model_2_bge_large_en_v1_5,early_concat,L1,augmented,142,0.7305614282358468,0.6060211897168583,0.23816718531344835,0.6693114355836529
pairing,random,1,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6340145642471224,0.4935910571210931,0.25196517855355766,0.7150738082588072
pairing,random,2,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.679821470519145,0.4914820334919785,0.25045251689871323,1.2230077518826505
pairing,random,3,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.670425182053089,0.4786616345334229,0.2571956456694573,1.2458804214320023
pairing,random,4,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6751233262861169,0.5073499623699949,0.24137922298900324,0.6870940084205552
pairing,random,5,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.5893821940333568,0.41970535275364307,0.3137854641228714,1.4212874849673942
pairing,random,6,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6894526661968522,0.5026639293517754,0.25335101908913793,1.2172224480300946
pairing,random,7,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7122386657270379,0.5250444482019747,0.2403582521505698,0.6870465363661963
pairing,random,8,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.718816067653277,0.5455195490738746,0.2399724981485941,0.6886147379323967
pairing,random,9,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6647874089734555,0.48791305740157415,0.252576967660846,1.2998026103865266
pairing,random,10,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7296217993892412,0.5081348115561144,0.24948527121912378,0.7567106105517467
pairing,random,11,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6661968522433639,0.48962857058293496,0.2576525726676027,1.199130178401352
pairing,random,12,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6361287291519849,0.48452820405071484,0.24499557723240217,0.6944929126231317
pairing,random,13,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6767676767676768,0.4949878863635727,0.24399476033347847,0.6939310258075267
pairing,random,14,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.688747944561898,0.5095153397168497,0.25485233293390214,0.9776800037726464
pairing,random,15,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7209302325581395,0.5312477119296467,0.2512236425737475,1.238076087084417
pairing,random,16,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6875734085036409,0.49876848418897257,0.2583623441733654,1.2082168980599939
pairing,random,17,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6537467700258397,0.46641524740930107,0.2655899871792355,1.2577081775617023
pairing,random,18,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7068357998590558,0.5341228616762883,0.24094820981635603,0.6912325774799157
pairing,random,19,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6758280479210712,0.4986687253845206,0.25476877279774907,1.2293352268587772
pairing,random,20,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6925064599483204,0.502326704877422,0.25644453109996945,1.2293794888910992
pairing,random,21,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6560958421423536,0.49174701621499667,0.259812790237038,1.1861079628980196
pairing,random,22,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.610758750293634,0.4503725255696004,0.26099078026935174,1.2489880551590113
pairing,random,23,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7235142118863049,0.5089094962408541,0.2536326117445466,1.5707864965619769
pairing,random,24,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.716466995536763,0.5452123109108478,0.24050417179600497,0.6902927387259102
pairing,random,25,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7011980267794222,0.521031211021989,0.22805079161687875,0.6603154054684056
pairing,random,26,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7040169133192389,0.5033114810679374,0.2516002583755766,0.7564019230739645
pairing,random,27,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6185106882781302,0.4123017987297998,0.33874160616737037,1.1909338668725096
pairing,random,28,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6788818416725393,0.5016654393542692,0.25897379076976196,0.9914491081893396
pairing,random,29,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.740662438336857,0.5589577482878886,0.2474500704908187,0.9616967500066012
pairing,random,30,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7340850364106177,0.5407998457264394,0.24912143967417127,1.1571109394933625
pairing,random,31,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6358938219403336,0.4781981777706399,0.3068935577254363,1.0603995968680837
pairing,random,32,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7096546863988724,0.520280515715011,0.2522668759299934,0.971356415991997
pairing,random,33,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7192858820765797,0.5272486862414747,0.25605025516690344,0.9839777004082012
pairing,random,34,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.5907916373032652,0.42501538790318705,0.27433059627989204,1.2831655134719904
pairing,random,35,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6131078224101479,0.45464739314224784,0.264937207516523,1.2487753267525248
pairing,random,36,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7202255109231853,0.5316473944811881,0.25095589888529796,1.3092690001387637
pairing,random,37,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6983791402396053,0.5194646890244295,0.2502583493391558,1.2459146200032813
pairing,random,38,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6826403570589616,0.5242713012710675,0.24610156844003647,0.7076950462745821
pairing,random,39,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6859290580220813,0.5141820015732169,0.2511805914491446,0.9599684163567989
pairing,random,40,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6885130373502466,0.4968815273628776,0.2546894493394475,1.2361005253817343
pairing,random,41,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6758280479210712,0.48880523972824275,0.2584377251838157,1.1968160415178968
pairing,random,42,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7087150575522668,0.5210080780306714,0.2530677598277025,0.9693939672141936
pairing,random,43,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7049565421658445,0.5071049084346704,0.2706815791786981,1.2500710706022051
pairing,random,44,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7138830162085975,0.5311659274111821,0.25028821778850163,1.2458500942832016
pairing,random,45,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6584449142588678,0.4625986321730575,0.27349740027580255,1.4088632666184342
pairing,random,46,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6788818416725394,0.4904943405622989,0.25749297748910427,1.2457316981297002
pairing,random,47,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7169368099600658,0.5193447432648748,0.24911729811639596,1.29287817044392
pairing,random,48,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7028423772609819,0.5128201747084642,0.2567134854028504,1.1949972757288836
pairing,random,49,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6596194503171247,0.484452644773655,0.2610360895286829,1.2211117404445164
pairing,random,50,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7185811604416256,0.5201910662582775,0.24651477637824995,1.2187584207791202
pairing,real,0,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7481794691097017,0.5778761949562785,0.221582476487002,0.6424118338528791
pairing,structure_matched_random,1,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7136481089969461,0.517109929744977,0.24287927221157235,0.6910429901584285
pairing,structure_matched_random,2,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7221047686163965,0.5313021520362252,0.2467156486929971,1.139171800612716
pairing,structure_matched_random,3,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7237491190979563,0.5437327783894751,0.23667649535635063,0.6772247561123907
pairing,structure_matched_random,4,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.72774254169603,0.5521594976357895,0.23644984645400474,0.6770063649939214
pairing,structure_matched_random,5,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7019027484143763,0.5168783003726772,0.24189183696928757,0.688780066647952
pairing,structure_matched_random,6,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7244538407329104,0.5333533411360855,0.24354516659188327,0.6924200396380352
pairing,structure_matched_random,7,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6856941508104298,0.5048167563308066,0.252478497944603,1.193119742874151
pairing,structure_matched_random,8,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7134132017852948,0.5233409044650619,0.24776489229200563,1.1767477616177968
pairing,structure_matched_random,9,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6502231618510688,0.4753036310934384,0.2565381088271691,1.1882461232192476
pairing,structure_matched_random,10,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7221047686163965,0.5354501565759759,0.23792162304213105,0.6813009139241236
pairing,structure_matched_random,11,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.691097016678412,0.50453184013841,0.2520505646087847,0.9792949016620036
pairing,structure_matched_random,12,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7075405214940098,0.5126365265964425,0.2580902475504597,1.2408238221225325
pairing,structure_matched_random,13,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7272727272727273,0.5346483149670282,0.25422107729587945,1.1677150185711112
pairing,structure_matched_random,14,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7051914493774958,0.5281518113239865,0.23750437654629925,0.6801547427054498
pairing,structure_matched_random,15,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.707070707070707,0.5245337650378282,0.24241810965805918,0.6897376696369284
pairing,structure_matched_random,16,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7251585623678647,0.5269211048970656,0.2510262804045558,1.206019766510997
pairing,structure_matched_random,17,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7047216349541932,0.5159164968900917,0.25646712186896214,1.2390135909404936
pairing,structure_matched_random,18,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7282123561193329,0.545343859876944,0.2384771974405508,0.6818309847149733
pairing,structure_matched_random,19,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6697204604181348,0.4853298240601106,0.2531920876321294,0.96078219197747
pairing,structure_matched_random,20,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6767676767676767,0.4846019210792033,0.25637434444680307,0.7677945731889284
pairing,structure_matched_random,21,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6723044397463003,0.49544998751645586,0.24368146488903328,0.6935251397878237
pairing,structure_matched_random,22,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7317359642941037,0.5513238511506705,0.25196641980398893,1.2155254177986508
pairing,structure_matched_random,23,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7134132017852948,0.5233409044650619,0.24776489229200563,1.1767477616177968
pairing,structure_matched_random,24,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7011980267794221,0.5153527833720484,0.2542855473076324,1.2100927367940053
pairing,structure_matched_random,25,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7246887479445618,0.5435262095914203,0.2350798302254866,0.6751550912394967
pairing,structure_matched_random,26,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7174066243833686,0.5279525571474548,0.25419018023989687,0.9782969425600903
pairing,structure_matched_random,27,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7190509748649284,0.5214762029428539,0.2505072992557988,1.1987467273906025
pairing,structure_matched_random,28,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7098895936105238,0.5163233454547839,0.25183191891724094,0.9636198137508293
pairing,structure_matched_random,29,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6939159032182287,0.4961677552995918,0.2576324407270599,1.2929011654749825
pairing,structure_matched_random,30,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6894526661968522,0.5022857995073751,0.25418278138420913,1.2001171694047408
pairing,structure_matched_random,31,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7225745830396993,0.5326786079655035,0.2538880625235647,0.971764894362744
pairing,structure_matched_random,32,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6619685224336387,0.48595123366028853,0.24144686063401025,0.6880156579823953
pairing,structure_matched_random,33,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6553911205073996,0.49717824778120495,0.2631556283864273,0.7614894220342382
pairing,structure_matched_random,34,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7150575522668545,0.5293153837727631,0.23682221545222473,0.6801304519825433
pairing,structure_matched_random,35,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6990838618745595,0.4999801478165741,0.2565489228820473,1.1681186049643577
pairing,structure_matched_random,36,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.714117923420249,0.5167031728835243,0.2550866995689523,1.209367740409453
pairing,structure_matched_random,37,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7326755931407094,0.5453220270426229,0.23786319061623698,0.682208624324364
pairing,structure_matched_random,38,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6676062955132722,0.4833539986218309,0.2610400029539959,1.2162243668572028
pairing,structure_matched_random,39,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6490486257928118,0.46444317474529573,0.26747566379088683,1.2316498381941934
pairing,structure_matched_random,40,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.69579516091144,0.5221861960023554,0.2429988497593989,0.6910702654573914
pairing,structure_matched_random,41,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6758280479210711,0.4916264128741235,0.25389611969006687,0.96258630895858
pairing,structure_matched_random,42,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6650223161851069,0.48602322778183005,0.2516709829069308,0.9628882428352827
pairing,structure_matched_random,43,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7296217993892411,0.5356494450575934,0.25282553918412903,1.1922456842045834
pairing,structure_matched_random,44,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6546863988724454,0.47638516517376167,0.2563650132994277,1.1545305942896062
pairing,structure_matched_random,45,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6788818416725393,0.5034588130709263,0.23929511699550968,0.6841617820542777
pairing,structure_matched_random,46,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7423067888184168,0.5438160440287808,0.23832613293373464,1.1390885346205906
pairing,structure_matched_random,47,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6932111815832747,0.5243206967397835,0.2374838402941354,0.6804567529357863
pairing,structure_matched_random,48,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.7272727272727273,0.5431571355729444,0.23566591925814195,0.6760186413917373
pairing,structure_matched_random,49,model_2_bge_large_en_v1_5,late_fusion,L1,augmented,142,0.6791167488841907,0.5199901310446433,0.24300633496386898,0.6903251727769223
