experiment,condition,draw_id,embedding_model,fusion_method,model_level,model_name,n,auc,pr_auc,brier,log_loss,domain_variant,base_auc,augmented_auc,delta_auc,base_pr_auc,augmented_pr_auc,delta_pr_auc,base_brier,augmented_brier,delta_brier,base_log_loss,augmented_log_loss,delta_log_loss
fake_d,fake_d,25,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.6753582334977684,0.4919134600924119,0.23276373797571057,0.6594861502536068,Fake-D,,,,,,,,,,,,
fake_d,fake_d,25,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.6753582334977684,0.6671364810899695,-0.008221752407798877,0.4919134600924119,0.488610003676676,-0.0033034564157358726,0.23276373797571057,0.24408612723250137,-0.011322389256790799,0.6594861502536068,0.798488743552116,-0.13900259329850917
fake_d,fake_d,26,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6427061310782242,0.47758577517206297,0.2511244160876684,1.3765226012115286,Fake-D,,,,,,,,,,,,
fake_d,fake_d,26,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.6375381724218933,0.4908527739933503,0.2356148695921193,0.6823304351714766,Fake-D,,,,,,,,,,,,
fake_d,fake_d,26,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.6375381724218933,0.6416490486257929,0.004110876203899605,0.4908527739933503,0.4655374351492813,-0.025315338844069002,0.2356148695921193,0.2511244158517995,-0.015509546259680207,0.6823304351714766,1.3222501936991389,-0.6399197585276623
fake_d,fake_d,27,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6274371623208832,0.4360240300309072,0.24904133710359863,0.8117942174371785,Fake-D,,,,,,,,,,,,
fake_d,fake_d,27,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.6535118628141885,0.48988931957967774,0.22666932373642448,0.6448169812329485,Fake-D,,,,,,,,,,,,
fake_d,fake_d,27,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.6535118628141885,0.6274371623208832,-0.02607470049330529,0.48988931957967774,0.4360240300309072,-0.05386528954877057,0.22666932373642448,0.24904133710359863,-0.02237201336717415,0.6448169812329485,0.8117942174371785,-0.16697723620423
fake_d,fake_d,28,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6088794926004227,0.42519388790229073,0.26003465876905835,0.8434295432764806,Fake-D,,,,,,,,,,,,
fake_d,fake_d,28,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.5752877613342728,0.38708645410799636,0.25324824209636837,0.7296350347327257,Fake-D,,,,,,,,,,,,
fake_d,fake_d,28,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.5752877613342728,0.6088794926004227,0.03359173126614989,0.38708645410799636,0.42519388790229073,0.038107433794294376,0.25324824209636837,0.26003465876905835,-0.006786416672689977,0.7296350347327257,0.8434295432764806,-0.11379450854375484
fake_d,fake_d,29,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6020671834625323,0.4358997393312477,0.25390674291127635,0.8145430820027697,Fake-D,,,,,,,,,,,,
fake_d,fake_d,29,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.5973690392295044,0.4301262646656989,0.24417458219980914,0.6828301315968309,Fake-D,,,,,,,,,,,,
fake_d,fake_d,29,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.5973690392295044,0.6020671834625323,0.0046981442330279455,0.4301262646656989,0.4358997393312477,0.005773474665548783,0.24417458219980914,0.25390674291127635,-0.009732160711467208,0.6828301315968309,0.8145430820027697,-0.13171295040593878
fake_d,fake_d,30,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6008926474042754,0.4566815627791536,0.24749988150093913,0.8506891983217609,Fake-D,,,,,,,,,,,,
fake_d,fake_d,30,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.5769321118158328,0.42681519931393713,0.2477108810031852,0.7006665199934283,Fake-D,,,,,,,,,,,,
fake_d,fake_d,30,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.5769321118158328,0.6008926474042754,0.023960535588442577,0.42681519931393713,0.4566815627791536,0.029866363465216483,0.2477108810031852,0.24749988150093913,0.00021099950224606756,0.7006665199934283,0.8506891983217609,-0.1500226783283326
fake_d,fake_d,31,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6175710594315246,0.45733067074594397,0.24967694605918606,0.8297642657759776,Fake-D,,,,,,,,,,,,
fake_d,fake_d,31,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.5757575757575758,0.4081925543406348,0.24276998977112105,0.7157098567014549,Fake-D,,,,,,,,,,,,
fake_d,fake_d,31,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.5757575757575758,0.6175710594315246,0.04181348367394877,0.4081925543406348,0.45733067074594397,0.049138116405309185,0.24276998977112105,0.24967694605918606,-0.006906956288065008,0.7157098567014549,0.8297642657759776,-0.11405440907452269
fake_d,fake_d,32,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6809960065774019,0.5083887406727287,0.24041183727752924,0.8029946546546418,Fake-D,,,,,,,,,,,,
fake_d,fake_d,32,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.6859290580220813,0.4647213360572611,0.23378053953861822,0.6724348842392457,Fake-D,,,,,,,,,,,,
fake_d,fake_d,32,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.6859290580220813,0.6809960065774019,-0.0049330514446793705,0.4647213360572611,0.5083887406727287,0.04366740461546753,0.23378053953861822,0.24041183727752924,-0.006631297738911024,0.6724348842392457,0.8029946546546418,-0.13055977041539613
fake_d,fake_d,33,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6044162555790462,0.43356012277746814,0.266214830496725,0.93836630080506,Fake-D,,,,,,,,,,,,
fake_d,fake_d,33,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.5879727507634485,0.4404594816425665,0.24234850362297597,0.7525493271577361,Fake-D,,,,,,,,,,,,
fake_d,fake_d,33,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.5879727507634485,0.6044162555790462,0.016443504815597754,0.4404594816425665,0.43356012277746814,-0.006899358865098348,0.24234850362297597,0.266214830496725,-0.02386632687374904,0.7525493271577361,0.93836630080506,-0.18581697364732386
fake_d,fake_d,34,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6032417195207893,0.43696985139578615,0.25294873441993593,0.8152562799821158,Fake-D,,,,,,,,,,,,
fake_d,fake_d,34,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.5588442565186751,0.3641785592440774,0.25755171274521194,0.727183328654916,Fake-D,,,,,,,,,,,,
fake_d,fake_d,34,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.5588442565186751,0.6032417195207893,0.044397463002114224,0.3641785592440774,0.43696985139578615,0.07279129215170876,0.25755171274521194,0.25294873441993593,0.004602978325276008,0.727183328654916,0.8152562799821158,-0.08807295132719983
fake_d,fake_d,35,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6257928118393234,0.44691017053051024,0.250932575591451,0.818203275186366,Fake-D,,,,,,,,,,,,
fake_d,fake_d,35,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.6492835330044632,0.4921078192818044,0.23511702835898657,0.6691771717008267,Fake-D,,,,,,,,,,,,
fake_d,fake_d,35,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.6492835330044632,0.6257928118393234,-0.023490721165139727,0.4921078192818044,0.44691017053051024,-0.04519764875129417,0.23511702835898657,0.250932575591451,-0.015815547232464422,0.6691771717008267,0.818203275186366,-0.14902610348553935
fake_d,fake_d,36,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6868686868686869,0.5149832693213537,0.24576334541984374,0.7967838899394417,Fake-D,,,,,,,,,,,,
fake_d,fake_d,36,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.6826403570589618,0.508717597633725,0.23838605366952859,0.6734930057662462,Fake-D,,,,,,,,,,,,
fake_d,fake_d,36,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.6826403570589618,0.6868686868686869,0.004228329809725095,0.508717597633725,0.5149832693213537,0.006265671687628704,0.23838605366952859,0.24576334541984374,-0.007377291750315151,0.6734930057662462,0.7967838899394417,-0.12329088417319556
fake_d,fake_d,37,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.7192858820765797,0.5541608563931472,0.21755481917398736,0.7328351275258799,Fake-D,,,,,,,,,,,,
fake_d,fake_d,37,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.6953253464881373,0.4586516913408569,0.23080004309457117,0.6945860759805683,Fake-D,,,,,,,,,,,,
fake_d,fake_d,37,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.6953253464881373,0.7192858820765797,0.023960535588442466,0.4586516913408569,0.5541608563931472,0.09550916505229023,0.23080004309457117,0.21755481917398736,0.013245223920583804,0.6945860759805683,0.7328351275258799,-0.03824905154531155
fake_d,fake_d,38,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6055907916373033,0.43118540382023574,0.26460705450798333,1.4790009595642084,Fake-D,,,,,,,,,,,,
fake_d,fake_d,38,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.5743481324876674,0.3747689908923506,0.2507612818510539,0.7009455710313846,Fake-D,,,,,,,,,,,,
fake_d,fake_d,38,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.5743481324876674,0.6052384308198261,0.030890298332158728,0.3747689908923506,0.4269442809417071,0.052175290049356504,0.2507612818510539,0.26460705422905895,-0.01384577237800505,0.7009455710313846,1.377305531912091,-0.6763599608807065
fake_d,fake_d,39,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6257928118393234,0.4381699297911258,0.25246191634167836,0.8210004553867881,Fake-D,,,,,,,,,,,,
fake_d,fake_d,39,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.6147521728917078,0.42992417868867394,0.24024285237112708,0.6992687316112606,Fake-D,,,,,,,,,,,,
fake_d,fake_d,39,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.6147521728917078,0.6257928118393234,0.011040638947615644,0.42992417868867394,0.4381699297911258,0.008245751102451848,0.24024285237112708,0.25246191634167836,-0.01221906397055128,0.6992687316112606,0.8210004553867881,-0.12173172377552754
fake_d,fake_d,40,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6429410382898755,0.46132912967316714,0.2472829391769457,0.7969009966161289,Fake-D,,,,,,,,,,,,
fake_d,fake_d,40,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.6074700493305144,0.4059392002367341,0.2437429569746983,0.6873408293600748,Fake-D,,,,,,,,,,,,
fake_d,fake_d,40,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.6074700493305144,0.6429410382898755,0.03547098895936107,0.4059392002367341,0.46132912967316714,0.05538992943643306,0.2437429569746983,0.2472829391769457,-0.0035399822022473826,0.6873408293600748,0.7969009966161289,-0.10956016725605411
fake_d,fake_d,41,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6718346253229974,0.48653101454007575,0.24095543149026105,1.4239225445311186,Fake-D,,,,,,,,,,,,
fake_d,fake_d,41,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.6772374911909796,0.5264538445393209,0.2273524407125751,0.7023865452731466,Fake-D,,,,,,,,,,,,
fake_d,fake_d,41,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.6772374911909796,0.6711299036880433,-0.006107587502936385,0.5264538445393209,0.4745379536770509,-0.05191589086226994,0.2273524407125751,0.2409554312292833,-0.013602990516708213,0.7023865452731466,1.3518091845570364,-0.6494226392838898
fake_d,fake_d,42,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6438806671364811,0.4768741645670648,0.25596104342669684,1.4066520149421788,Fake-D,,,,,,,,,,,,
fake_d,fake_d,42,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.6560958421423538,0.49023240906050625,0.228394444930401,0.688029425834738,Fake-D,,,,,,,,,,,,
fake_d,fake_d,42,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.6560958421423538,0.6431759455015269,-0.012919896640826933,0.49023240906050625,0.46488110370404,-0.025351305356466236,0.228394444930401,0.25596104316534907,-0.02756659823494806,0.688029425834738,1.335813507223732,-0.647784081388994
fake_d,fake_d,43,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6309607704956542,0.45961212420109004,0.24718778620029405,0.8004291800481893,Fake-D,,,,,,,,,,,,
fake_d,fake_d,43,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.6342494714587738,0.47810033204571456,0.2338936232542794,0.6708544461850418,Fake-D,,,,,,,,,,,,
fake_d,fake_d,43,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.6342494714587738,0.6309607704956542,-0.0032887009631195063,0.47810033204571456,0.45961212420109004,-0.018488207844624516,0.2338936232542794,0.24718778620029405,-0.013294162946014654,0.6708544461850418,0.8004291800481893,-0.12957473386314755
fake_d,fake_d,44,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6781771200375851,0.49552023145959273,0.24443623826010707,1.477175698609903,Fake-D,,,,,,,,,,,,
fake_d,fake_d,44,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.7230443974630021,0.5524794691445774,0.20642173503241615,0.6700470290682824,Fake-D,,,,,,,,,,,,
fake_d,fake_d,44,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.7230443974630021,0.6777073056142824,-0.0453370918487197,0.5524794691445774,0.4912238294213073,-0.06125563972327003,0.20642173503241615,0.24443623798008074,-0.03801450294766459,0.6700470290682824,1.365500314982572,-0.6954532859142896
fake_d,fake_d,45,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.5810429880197322,0.40006541229422937,0.26808813963750405,2.0470707944180497,Fake-D,,,,,,,,,,,,
fake_d,fake_d,45,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.5597838853652807,0.36911831852109955,0.26189708246960947,0.7338103078007293,Fake-D,,,,,,,,,,,,
fake_d,fake_d,45,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.5597838853652807,0.5777542870566127,0.017970401691332016,0.36911831852109955,0.39256539118012945,0.0234470726590299,0.26189708246960947,0.26808813879251164,-0.0061910563229021776,0.7338103078007293,1.5138979102839176,-0.7800876024831883
fake_d,fake_d,46,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6225041108762039,0.4505808750207126,0.243097673293693,0.801692488516413,Fake-D,,,,,,,,,,,,
fake_d,fake_d,46,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.6699553676297862,0.44146971721945205,0.23629313733274096,0.6653307627633654,Fake-D,,,,,,,,,,,,
fake_d,fake_d,46,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.6699553676297862,0.6225041108762039,-0.047451256753582305,0.44146971721945205,0.4505808750207126,0.009111157801260539,0.23629313733274096,0.243097673293693,-0.006804535960952041,0.6653307627633654,0.801692488516413,-0.1363617257530475
fake_d,fake_d,47,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6704251820530891,0.49923122155651967,0.23802859661543727,0.7991176175005593,Fake-D,,,,,,,,,,,,
fake_d,fake_d,47,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.6464646464646465,0.503887744749078,0.23582222188139212,0.6918949875590001,Fake-D,,,,,,,,,,,,
fake_d,fake_d,47,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.6464646464646465,0.6704251820530891,0.023960535588442577,0.503887744749078,0.49923122155651967,-0.004656523192558382,0.23582222188139212,0.23802859661543727,-0.002206374734045141,0.6918949875590001,0.7991176175005593,-0.10722262994155918
fake_d,fake_d,48,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6124031007751938,0.437100076470612,0.25059544923736576,0.8105564179313357,Fake-D,,,,,,,,,,,,
fake_d,fake_d,48,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.5785764622973925,0.44548336456285703,0.23419706580177926,0.6736803253102983,Fake-D,,,,,,,,,,,,
fake_d,fake_d,48,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.5785764622973925,0.6124031007751938,0.03382663847780132,0.44548336456285703,0.437100076470612,-0.008383288092245034,0.23419706580177926,0.25059544923736576,-0.0163983834355865,0.6736803253102983,0.8105564179313357,-0.1368760926210374
fake_d,fake_d,49,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6781771200375851,0.49840408544149833,0.24227727115968148,0.7895147375282958,Fake-D,,,,,,,,,,,,
fake_d,fake_d,49,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.7011980267794221,0.5485007870583185,0.21785291083577663,0.6218876987296725,Fake-D,,,,,,,,,,,,
fake_d,fake_d,49,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.7011980267794221,0.6781771200375851,-0.02302090674183699,0.5485007870583185,0.49840408544149833,-0.05009670161682017,0.21785291083577663,0.24227727115968148,-0.024424360323904853,0.6218876987296725,0.7895147375282958,-0.16762703879862328
fake_d,fake_d,50,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.6929762743716232,0.5073272251680258,0.24027103862470398,0.7830946201866039,Fake-D,,,,,,,,,,,,
fake_d,fake_d,50,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.669250645994832,0.5630334276721113,0.22096389687671994,0.6496507039453158,Fake-D,,,,,,,,,,,,
fake_d,fake_d,50,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,Fake-D,0.669250645994832,0.6929762743716232,0.023725628376791263,0.5630334276721113,0.5073272251680258,-0.055706202504085534,0.22096389687671994,0.24027103862470398,-0.019307141747984036,0.6496507039453158,0.7830946201866039,-0.13344391624128815
fake_d,real,0,model_1_all_mpnet_base_v2,late_fusion,L3,augmented,142.0,0.7439511392999765,0.5723178319770137,0.21960656055976013,0.7141798677269429,D-P,,,,,,,,,,,,
fake_d,real,0,model_1_all_mpnet_base_v2,late_fusion,L3,base,142.0,0.8029128494244773,0.6799554054353487,0.20737186722542703,0.6047278994350769,D-P,,,,,,,,,,,,
fake_d,real,0,model_1_all_mpnet_base_v2,late_fusion,L3,,,,,,,D-P,0.8029128494244773,0.7439511392999765,-0.0589617101245008,0.6799554054353487,0.5723178319770137,-0.10763757345833502,0.20737186722542703,0.21960656055976013,-0.012234693334333108,0.6047278994350769,0.7141798677269429,-0.10945196829186599
fake_d,fake_d,1,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7122386657270378,0.5357619132901951,0.20106884261354463,0.6053799347210512,Fake-D,,,,,,,,,,,,
fake_d,fake_d,1,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6405919661733616,0.45400680942867727,0.2244340021776389,0.6587496062821748,Fake-D,,,,,,,,,,,,
fake_d,fake_d,1,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6405919661733616,0.7122386657270378,0.0716466995536762,0.45400680942867727,0.5357619132901951,0.0817551038615178,0.2244340021776389,0.20106884261354463,0.023365159564094268,0.6587496062821748,0.6053799347210512,0.0533696715611236
fake_d,fake_d,2,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7279774489076815,0.5909275029155034,0.1921695392981346,0.5791673261492463,Fake-D,,,,,,,,,,,,
fake_d,fake_d,2,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6553911205073996,0.5201386238172745,0.2149451772449111,0.6263409321856004,Fake-D,,,,,,,,,,,,
fake_d,fake_d,2,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6553911205073996,0.7279774489076815,0.0725863284002819,0.5201386238172745,0.5909275029155034,0.07078887909822895,0.2149451772449111,0.1921695392981346,0.022775637946776506,0.6263409321856004,0.5791673261492463,0.04717360603635412
fake_d,fake_d,3,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.731735964294104,0.6282831426289937,0.19225504199092744,0.5778832135986951,Fake-D,,,,,,,,,,,,
fake_d,fake_d,3,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.7077754287056611,0.5728547686408585,0.2049554586809886,0.6075305180075211,Fake-D,,,,,,,,,,,,
fake_d,fake_d,3,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.7077754287056611,0.731735964294104,0.02396053558844291,0.5728547686408585,0.6282831426289937,0.05542837398813516,0.2049554586809886,0.19225504199092744,0.012700416690061167,0.6075305180075211,0.5778832135986951,0.029647304408826014
fake_d,fake_d,4,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.6962649753347429,0.49764780905894834,0.2065934551617401,0.6279122146482158,Fake-D,,,,,,,,,,,,
fake_d,fake_d,4,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.584684049800329,0.3744915569066767,0.24391134726121527,0.7171328950065282,Fake-D,,,,,,,,,,,,
fake_d,fake_d,4,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.584684049800329,0.6962649753347429,0.1115809255344139,0.3744915569066767,0.49764780905894834,0.12315625215227166,0.24391134726121527,0.2065934551617401,0.03731789209947517,0.7171328950065282,0.6279122146482158,0.08922068035831243
fake_d,fake_d,5,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.743716232088325,0.5524512896711823,0.19197229914733333,0.5750474304478767,Fake-D,,,,,,,,,,,,
fake_d,fake_d,5,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6974395113929999,0.4912634649704447,0.21286802135502395,0.628075162516823,Fake-D,,,,,,,,,,,,
fake_d,fake_d,5,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6974395113929999,0.743716232088325,0.04627672069532518,0.4912634649704447,0.5524512896711823,0.06118782470073758,0.21286802135502395,0.19197229914733333,0.02089572220769062,0.628075162516823,0.5750474304478767,0.0530277320689464
fake_d,fake_d,6,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.6852243363871271,0.4801023742571464,0.2112100650511449,0.6301337779222473,Fake-D,,,,,,,,,,,,
fake_d,fake_d,6,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6269673478975805,0.42242761344687274,0.22994662678034278,0.6708913757330857,Fake-D,,,,,,,,,,,,
fake_d,fake_d,6,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6269673478975805,0.6852243363871271,0.058256988489546635,0.42242761344687274,0.4801023742571464,0.05767476081027367,0.22994662678034278,0.2112100650511449,0.01873656172919788,0.6708913757330857,0.6301337779222473,0.04075759781083832
fake_d,fake_d,7,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.6955602536997886,0.6038579985560488,0.19760602307551547,0.5998371175485502,Fake-D,,,,,,,,,,,,
fake_d,fake_d,7,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6354240075170308,0.4703602733394956,0.2214487546517215,0.6557162315910419,Fake-D,,,,,,,,,,,,
fake_d,fake_d,7,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6354240075170308,0.6955602536997886,0.06013624618275781,0.4703602733394956,0.6038579985560488,0.13349772521655323,0.2214487546517215,0.19760602307551547,0.023842731576206033,0.6557162315910419,0.5998371175485502,0.055879114042491684
fake_d,fake_d,8,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.6833450786939159,0.5086771843452632,0.21086118305680313,0.6343259981720373,Fake-D,,,,,,,,,,,,
fake_d,fake_d,8,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6396523373267559,0.4503780788238264,0.22898850352541208,0.6716255120856854,Fake-D,,,,,,,,,,,,
fake_d,fake_d,8,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6396523373267559,0.6833450786939159,0.04369274136716006,0.4503780788238264,0.5086771843452632,0.0582991055214368,0.22898850352541208,0.21086118305680313,0.01812732046860896,0.6716255120856854,0.6343259981720373,0.037299513913648163
fake_d,fake_d,9,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.6701902748414377,0.5282316776523686,0.2180206927792037,0.638872196879912,Fake-D,,,,,,,,,,,,
fake_d,fake_d,9,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.5905567300916138,0.4288013058706005,0.24144479948837588,0.68844301894683,Fake-D,,,,,,,,,,,,
fake_d,fake_d,9,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.5905567300916138,0.6701902748414377,0.07963354474982387,0.4288013058706005,0.5282316776523686,0.09943037178176806,0.24144479948837588,0.2180206927792037,0.023424106709172193,0.68844301894683,0.638872196879912,0.049570822066917986
fake_d,fake_d,10,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7096546863988724,0.5475323994552495,0.1999554322911693,0.627014267294334,Fake-D,,,,,,,,,,,,
fake_d,fake_d,10,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6349541930937279,0.4731722795782682,0.22492427994158307,0.6852363411161675,Fake-D,,,,,,,,,,,,
fake_d,fake_d,10,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6349541930937279,0.7096546863988724,0.0747004933051445,0.4731722795782682,0.5475323994552495,0.07436011987698127,0.22492427994158307,0.1999554322911693,0.024968847650413767,0.6852363411161675,0.627014267294334,0.05822207382183353
fake_d,fake_d,11,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7411322527601596,0.59191265543696,0.19002002899951068,0.5719753347282656,Fake-D,,,,,,,,,,,,
fake_d,fake_d,11,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6680761099365751,0.5095326293245441,0.21506355883859826,0.6244137890766857,Fake-D,,,,,,,,,,,,
fake_d,fake_d,11,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6680761099365751,0.7411322527601596,0.07305614282358452,0.5095326293245441,0.59191265543696,0.0823800261124159,0.21506355883859826,0.19002002899951068,0.025043529839087586,0.6244137890766857,0.5719753347282656,0.052438454348420094
fake_d,fake_d,12,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7354944796805262,0.5833476405417795,0.1938037591705094,0.5705431065012502,Fake-D,,,,,,,,,,,,
fake_d,fake_d,12,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6680761099365751,0.4649892252394916,0.21925477211321404,0.6285596754003067,Fake-D,,,,,,,,,,,,
fake_d,fake_d,12,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6680761099365751,0.7354944796805262,0.0674183697439511,0.4649892252394916,0.5833476405417795,0.11835841530228786,0.21925477211321404,0.1938037591705094,0.02545101294270463,0.6285596754003067,0.5705431065012502,0.058016568899056487
fake_d,fake_d,13,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.704016913319239,0.5329897575010837,0.20379090467524894,0.6012734162208608,Fake-D,,,,,,,,,,,,
fake_d,fake_d,13,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6178059666431759,0.42598755091882945,0.22901473079332582,0.6556343444793439,Fake-D,,,,,,,,,,,,
