embedding_model,repeat,condition,draw_id,domain_variant,model_level,fusion_method,n,base_auc,augmented_auc,delta_auc,base_pr_auc,augmented_pr_auc,delta_pr_auc,base_brier,augmented_brier,delta_brier,base_log_loss,augmented_log_loss,delta_log_loss
model_2_bge_large_en_v1_5,7,fake_d,7,Fake-D,L3,early_concat,142,0.6504580690627202,0.7197556964998827,0.0692976274371625,0.4644225010736225,0.5685548538823111,0.1041323528086886,0.22018304317313322,0.1978617564440334,0.022321286729099832,0.6366686436092557,0.5850667136630394,0.05160192994621626
model_2_bge_large_en_v1_5,7,fake_d,8,Fake-D,L3,early_concat,142,0.743011510453371,0.7892882311486963,0.04627672069532529,0.6202382070279476,0.6905979897243395,0.07035978269639187,0.18944918991905718,0.16851875096187197,0.020930438957185216,0.5648211702871543,0.5186642769876002,0.04615689329955408
model_2_bge_large_en_v1_5,7,fake_d,9,Fake-D,L3,early_concat,142,0.7411322527601597,0.7768381489311722,0.0357058961710125,0.6304401843806137,0.6942369847138004,0.06379680033318669,0.19242270484599033,0.17650920132839837,0.015913503517591965,0.5728129610961783,0.5349570799991804,0.03785588109699789
model_2_bge_large_en_v1_5,7,fake_d,10,Fake-D,L3,early_concat,142,0.7514681700728213,0.79328165374677,0.04181348367394866,0.6194586100016986,0.6881484301384967,0.06868982013679814,0.19380847374552926,0.1735778317864889,0.02023064195904037,0.6174626894190313,0.5664417083656177,0.05102098105341357
model_2_bge_large_en_v1_5,7,fake_d,11,Fake-D,L3,early_concat,142,0.6725393469579516,0.7181113460183227,0.04557199906037113,0.5488640254479249,0.5764705695538223,0.027606544105897357,0.21461622606523495,0.19756668138049255,0.0170495446847424,0.6216247446061487,0.5887849570637911,0.03283978754235761
model_2_bge_large_en_v1_5,7,fake_d,12,Fake-D,L3,early_concat,142,0.6612638007986845,0.7256283767911677,0.06436457599248313,0.5287903349621562,0.6020508898066806,0.07326055484452443,0.2153180435199737,0.19160416111439038,0.02371388240558331,0.6213178479517728,0.5665089349274558,0.05480891302431701
model_2_bge_large_en_v1_5,7,fake_d,13,Fake-D,L3,early_concat,142,0.7014329339910736,0.7561663143058492,0.05473338031477559,0.5011234917068855,0.6060232977015995,0.10489980599471393,0.20798512146334974,0.18993680230679574,0.018048319156554,0.6268102827922851,0.5948900209768642,0.03192026181542096
model_2_bge_large_en_v1_5,7,fake_d,14,Fake-D,L3,early_concat,142,0.6908621094667606,0.7366690157387832,0.04580690627202255,0.44694776203998066,0.5402717303259155,0.09332396828593481,0.21676361498496668,0.19874830624241555,0.01801530874255114,0.6368603966558307,0.6046802815492939,0.032180115106536844
model_2_bge_large_en_v1_5,7,fake_d,15,Fake-D,L3,early_concat,142,0.6920366455250176,0.7589852008456659,0.06694855532064825,0.4914095332073727,0.6147148330318475,0.1233052998244748,0.21353825413172658,0.19091883385848563,0.02261942027324096,0.6189078484932938,0.5737246119199308,0.045183236573362984
model_2_bge_large_en_v1_5,7,fake_d,16,Fake-D,L3,early_concat,142,0.6116983791402396,0.7028423772609819,0.09114399812074225,0.4448679609322399,0.5361475128027025,0.09127955187046255,0.2282392512545948,0.20294606108613664,0.025293190168458157,0.6566561242553755,0.6106919473883998,0.045964176866975626
model_2_bge_large_en_v1_5,7,fake_d,17,Fake-D,L3,early_concat,142,0.6678412027249236,0.7333803147756636,0.06553911205073992,0.5155259926429472,0.5982926667044945,0.08276667406154736,0.21863630361362213,0.19396086520617806,0.024675438407444072,0.6320518620664662,0.5822487608674786,0.049803101198987676
model_2_bge_large_en_v1_5,7,fake_d,18,Fake-D,L3,early_concat,142,0.679821470519145,0.7235142118863049,0.04369274136715995,0.5101581710803638,0.6348041960161642,0.12464602493580046,0.21842970467639883,0.19771904937144905,0.020710655304949782,0.6431344215838432,0.5967669053850728,0.04636751619877033
model_2_bge_large_en_v1_5,7,fake_d,19,Fake-D,L3,early_concat,142,0.6734789758045572,0.7427766032417195,0.06929762743716228,0.5230335369629531,0.6119266808436785,0.08889314388072544,0.21829003962781163,0.19432743296075436,0.023962606667057268,0.6507501172375086,0.6033592230445236,0.047390894192985034
model_2_bge_large_en_v1_5,7,fake_d,20,Fake-D,L3,early_concat,142,0.7498238195912614,0.7998590556730092,0.05003523608174776,0.550540166450736,0.638458188991353,0.08791802254061698,0.18971854374031602,0.1667127765313744,0.023005767208941624,0.5656179116861368,0.5153426487581118,0.05027526292802509
model_2_bge_large_en_v1_5,7,fake_d,21,Fake-D,L3,early_concat,142,0.6194503171247357,0.6950904392764858,0.07564012215175009,0.47714083002193547,0.5576102187732541,0.08046938875131865,0.22861580287899036,0.2068304366710472,0.021785366207943163,0.6669469032237526,0.6204102351988584,0.0465366680248942
model_2_bge_large_en_v1_5,7,fake_d,22,Fake-D,L3,early_concat,142,0.6443504815597838,0.7148226450552032,0.0704721634954194,0.5015817046092679,0.5967947288610228,0.09521302425175493,0.22306390291911232,0.19689081248741008,0.02617309043170224,0.6409938709199976,0.5824525167342695,0.058541354185728145
model_2_bge_large_en_v1_5,7,fake_d,23,Fake-D,L3,early_concat,142,0.7171717171717172,0.7568710359408034,0.03969931876908617,0.47034610520402753,0.5578509624955216,0.08750485729149404,0.2124321426690225,0.1928664102571041,0.01956573241191839,0.6301010863219721,0.5766540404659787,0.05344704585599347
model_2_bge_large_en_v1_5,7,fake_d,24,Fake-D,L3,early_concat,142,0.7110641296687806,0.7749588912379609,0.06389476156918028,0.5688628221377832,0.6496546604762252,0.08079183833844206,0.20816079307694382,0.1858759328167463,0.02228486026019752,0.6396681848809946,0.5979361947652313,0.04173199011576334
model_2_bge_large_en_v1_5,7,fake_d,25,Fake-D,L3,early_concat,142,0.672774254169603,0.7528776133427297,0.08010335917312672,0.4450483506755345,0.553113207179341,0.10806485650380648,0.22247990378686605,0.19265352611667488,0.029826377670191168,0.6489991179506456,0.5709616015576477,0.07803751639299783
model_2_bge_large_en_v1_5,7,fake_d,26,Fake-D,L3,early_concat,142,0.6661968522433639,0.7533474277660324,0.08715057552266847,0.4968863184841469,0.617029209268389,0.12014289078424212,0.2195431983523517,0.18522025190916236,0.03432294644318934,0.634560796494147,0.5594501154237379,0.07511068107040908
model_2_bge_large_en_v1_5,7,fake_d,27,Fake-D,L3,early_concat,142,0.6560958421423537,0.7155273666901575,0.05943152454780376,0.44274920019312375,0.5168822917659414,0.07413309157281761,0.2250646128895533,0.20341084461582673,0.02165376827372656,0.652200805864096,0.6127439130133198,0.03945689285077625
model_2_bge_large_en_v1_5,7,fake_d,28,Fake-D,L3,early_concat,142,0.7011980267794222,0.7430115104533709,0.04181348367394866,0.5286409721193959,0.6091635614315011,0.08052258931210521,0.20795797585098674,0.18925591127142968,0.01870206457955706,0.6096710122425769,0.5647618891068162,0.044909123135760676
model_2_bge_large_en_v1_5,7,fake_d,29,Fake-D,L3,early_concat,142,0.6777073056142823,0.7634484378670425,0.08574113225276025,0.48791879030907986,0.622248588021978,0.13432979771289816,0.21786774511675452,0.18603005591790467,0.031837689198849856,0.623150223019824,0.5554156483437331,0.0677345746760909
model_2_bge_large_en_v1_5,7,fake_d,30,Fake-D,L3,early_concat,142,0.7094197791872211,0.7425416960300681,0.03312191684284704,0.5316561151066632,0.6072164842750303,0.07556036916836706,0.20930811474804606,0.19357141192887228,0.015736702819173776,0.6284130312450592,0.590832527091129,0.037580504153930216
model_2_bge_large_en_v1_5,7,fake_d,31,Fake-D,L3,early_concat,142,0.6807610993657506,0.7385482734319944,0.057787174066243785,0.4794478489577831,0.5489764896984456,0.0695286407406625,0.21346786969037806,0.19393134678672036,0.019536522903657705,0.6128684713627073,0.5723969147624312,0.040471556600276126
model_2_bge_large_en_v1_5,7,fake_d,32,Fake-D,L3,early_concat,142,0.6546863988724454,0.7096546863988725,0.05496828752642713,0.49088252905869,0.5771940458350816,0.0863115167763916,0.2219967846688176,0.20333786364346382,0.01865892102535377,0.705271946410459,0.6632663297690917,0.04200561664136726
model_2_bge_large_en_v1_5,7,fake_d,33,Fake-D,L3,early_concat,142,0.6678412027249236,0.7373737373737373,0.0695325346488137,0.4343535915320162,0.5044316658022808,0.07007807427026463,0.22703712602972242,0.2047404509454807,0.022296675084241713,0.674904820859174,0.6307283590216018,0.04417646183757218
model_2_bge_large_en_v1_5,7,fake_d,34,Fake-D,L3,early_concat,142,0.7037820061075876,0.7639182522903453,0.0601362461827577,0.4521839042276175,0.5594667408729477,0.10728283664533017,0.21670808929413266,0.1917769790888735,0.02493111020525915,0.6515791934543805,0.5837048419186358,0.06787435153574473
model_2_bge_large_en_v1_5,7,fake_d,35,Fake-D,L3,early_concat,142,0.6694855532064835,0.7143528306319004,0.04486727742541685,0.5022329759514323,0.5649187472962498,0.06268577134481745,0.2243682977841835,0.205310655801228,0.01905764198295548,0.6866807358708935,0.6476657398892126,0.0390149959816809
model_2_bge_large_en_v1_5,7,fake_d,36,Fake-D,L3,early_concat,142,0.6986140474512568,0.7239840263096078,0.025369978858351017,0.4963837672200687,0.5458167521575191,0.04943298493745041,0.20757590486695265,0.1929633943842579,0.01461251048269474,0.7361712278097223,0.6910106208407187,0.04516060696900359
model_2_bge_large_en_v1_5,7,fake_d,37,Fake-D,L3,early_concat,142,0.6610288935870332,0.7061310782241015,0.04510218463706828,0.472024701595188,0.5437587462287822,0.07173404463359417,0.22586010408833807,0.20862795209369217,0.017232151994645895,0.6472103536878069,0.6073117849735021,0.03989856871430475
model_2_bge_large_en_v1_5,7,fake_d,38,Fake-D,L3,early_concat,142,0.6476391825229035,0.7167019027484144,0.06906272022551085,0.46254659624191724,0.5470367949405326,0.08449019869861535,0.23117278484207093,0.20510587072025066,0.026066914121820273,0.6718396080896258,0.612089473737851,0.059750134351774786
model_2_bge_large_en_v1_5,7,fake_d,39,Fake-D,L3,early_concat,142,0.6791167488841908,0.7296217993892412,0.050505050505050386,0.5027303067244504,0.5895848499855417,0.08685454326109132,0.2188853246079948,0.1978576087131175,0.021027715894877314,0.6345536241174015,0.5827686370890186,0.051784987028382856
model_2_bge_large_en_v1_5,7,fake_d,40,Fake-D,L3,early_concat,142,0.6434108527131783,0.6770025839793281,0.03359173126614978,0.4844208358554325,0.5312962347583704,0.046875398902937904,0.22297304798839865,0.21192949960884108,0.011043548379557566,0.6466192391917662,0.624509277719478,0.022109961472288275
model_2_bge_large_en_v1_5,7,fake_d,41,Fake-D,L3,early_concat,142,0.6889828517735493,0.7453605825698849,0.05637773079633557,0.5287743731203309,0.5954103959690806,0.0666360228487497,0.2119387436068103,0.18944569102077707,0.022493052586033235,0.6109790392813139,0.5657326620561431,0.045246377225170775
model_2_bge_large_en_v1_5,7,fake_d,42,Fake-D,L3,early_concat,142,0.6539816772374912,0.7221047686163965,0.06812309137890527,0.5146973909702369,0.627310137513635,0.11261274654339803,0.21734032019323138,0.19248612846099888,0.024854191732232495,0.6799054258082301,0.6169696226404426,0.06293580316778746
model_2_bge_large_en_v1_5,7,fake_d,43,Fake-D,L3,early_concat,142,0.6741836974395113,0.7369039229504346,0.06272022551092327,0.496483082982646,0.5800724153779817,0.08358933239533572,0.22141370783609138,0.19749306698737298,0.023920640848718394,0.7383943022394619,0.6796133200318951,0.05878098220756678
model_2_bge_large_en_v1_5,7,fake_d,44,Fake-D,L3,early_concat,142,0.625557904627672,0.6873385012919897,0.06178059666431768,0.44935988373467656,0.5346660089128498,0.08530612517817321,0.2276709464134213,0.2076298037479369,0.0200411426654844,0.6501616295740169,0.6045895781431833,0.04557205143083365
model_2_bge_large_en_v1_5,7,fake_d,45,Fake-D,L3,early_concat,142,0.6445853887714353,0.6988489546629082,0.054263565891472854,0.46384828291216873,0.539114257510391,0.07526597459822226,0.2284690913178713,0.2078943986981499,0.02057469261972139,0.6922862574341327,0.6463335453563908,0.045952712077741986
model_2_bge_large_en_v1_5,7,fake_d,46,Fake-D,L3,early_concat,142,0.7291519849659385,0.7794221282593375,0.05027014329339907,0.5978177042156125,0.6792837879318111,0.08146608371619857,0.1998301388406756,0.1759411737708733,0.023888965069802315,0.585788554625254,0.5333478881808029,0.05244066644445111
model_2_bge_large_en_v1_5,7,fake_d,47,Fake-D,L3,early_concat,142,0.6382428940568474,0.7141179234202489,0.07587502936340151,0.4740550484509438,0.5292231011487984,0.05516805269785463,0.2217025516642941,0.2002094017474576,0.021493149916836485,0.6472594116726595,0.6060738790063074,0.041185532666352165
model_2_bge_large_en_v1_5,7,fake_d,48,Fake-D,L3,early_concat,142,0.666901573878318,0.7390180878552973,0.07211651397697927,0.4548590611054279,0.5370832394323366,0.0822241783269087,0.22192583783008288,0.19908676049196586,0.02283907733811702,0.7121048801038811,0.6518099338622588,0.06029494624162224
model_2_bge_large_en_v1_5,7,fake_d,49,Fake-D,L3,early_concat,142,0.7406624383368571,0.7697909325816302,0.02912849424477315,0.5040052674902595,0.5708432736925102,0.06683800620225067,0.2040683635987651,0.1885591288042689,0.015509234794496202,0.6079998661962644,0.5745602079673642,0.03343965822890027
model_2_bge_large_en_v1_5,7,fake_d,50,Fake-D,L3,early_concat,142,0.6685459243598778,0.7378435517970402,0.06929762743716239,0.554667207423626,0.6276019379980832,0.07293473057445721,0.21695070720247644,0.19444781259934915,0.022502894603127294,0.645483422365719,0.6007914164942818,0.04469200587143718
model_2_bge_large_en_v1_5,7,real,0,D-P,L3,early_concat,142,0.7838853652807141,0.8071411792342025,0.023255813953488413,0.6741449692069076,0.6505024924976271,-0.023642476709280436,0.20113369258261532,0.19159302439897055,0.009540668183644768,0.5892822076983045,0.5795973644185705,0.009684843279734068
model_2_bge_large_en_v1_5,8,fake_d,1,Fake-D,L3,early_concat,142,0.6774723984026308,0.7305614282358468,0.05308902983321595,0.47024525352379315,0.5421952937463154,0.07195004022252222,0.21658689541978873,0.19792206685193373,0.018664828567855007,0.6357244566265302,0.5927159471435945,0.043008509482935664
model_2_bge_large_en_v1_5,8,fake_d,2,Fake-D,L3,early_concat,142,0.6248531829927179,0.6821705426356588,0.057317359642940935,0.4072325058620788,0.4838780252087326,0.07664551934665376,0.23391994269099634,0.21357471036722817,0.02034523232376817,0.6674610218142467,0.6291374405554109,0.03832358125883584
model_2_bge_large_en_v1_5,8,fake_d,3,Fake-D,L3,early_concat,142,0.6342494714587739,0.6854592435987785,0.05120977214000466,0.5093621647361819,0.5571763046419245,0.04781413990574257,0.2270122784680687,0.20516176931140706,0.021850509156661646,0.6885033030259002,0.6351281956390942,0.053375107386806064
model_2_bge_large_en_v1_5,8,fake_d,4,Fake-D,L3,early_concat,142,0.6171012450082217,0.6669015738783179,0.04980032887009622,0.461607743323155,0.5331509684378195,0.07154322511466449,0.23809616865920546,0.2190075468561705,0.019088621803034972,0.6775732593869241,0.6392129695538781,0.03836028983304607
model_2_bge_large_en_v1_5,8,fake_d,5,Fake-D,L3,early_concat,142,0.7063659854357528,0.772609819121447,0.0662438336856942,0.5321843185681852,0.6535263185421325,0.12134199997394735,0.2059780630933825,0.17970527787683355,0.026272785216548966,0.5999229330370307,0.5412455060946372,0.05867742694239353
model_2_bge_large_en_v1_5,8,fake_d,6,Fake-D,L3,early_concat,142,0.6424712238665727,0.6673713883016209,0.024900164435048167,0.4008868840366876,0.4313248210567808,0.03043793702009323,0.25168270151512173,0.23581443760565374,0.015868263909467994,0.8066434624355012,0.7661105593626429,0.040532903072858284
model_2_bge_large_en_v1_5,8,fake_d,7,Fake-D,L3,early_concat,142,0.6629081512802444,0.7467700258397933,0.08386187455954897,0.5019151389211706,0.5886434666476632,0.08672832772649264,0.21165441316779401,0.18798581956164734,0.023668593606146676,0.6099034159810193,0.5600228236907357,0.04988059229028352
model_2_bge_large_en_v1_5,8,fake_d,8,Fake-D,L3,early_concat,142,0.617336152219873,0.7056612638007986,0.0883251115809256,0.41691330798358167,0.5433286906749759,0.12641538269139424,0.23289378190496385,0.2035586269559228,0.029335154949041042,0.6581663478333662,0.5936753099387236,0.06449103789464261
model_2_bge_large_en_v1_5,8,fake_d,9,Fake-D,L3,early_concat,142,0.6845196147521728,0.7470049330514447,0.06248531829927184,0.5176496584467862,0.6072347239227001,0.08958506547591383,0.21055963792491242,0.18732512867741072,0.0232345092475017,0.604192443717524,0.5530373881928133,0.05115505552471067
model_2_bge_large_en_v1_5,8,fake_d,10,Fake-D,L3,early_concat,142,0.6499882546394175,0.702842377260982,0.052854122621564525,0.416059917465954,0.4866352633175144,0.07057534585156039,0.22114945293733065,0.2048794493603342,0.016270003576996456,0.6397392612981437,0.6014942303800339,0.038245030918109824
model_2_bge_large_en_v1_5,8,fake_d,11,Fake-D,L3,early_concat,142,0.5506225041108762,0.6363636363636364,0.08574113225276014,0.36001505135772766,0.44357844901210086,0.0835633976543732,0.25818454689298187,0.23450296557563402,0.02368158131734785,0.737856311344571,0.6875136018259566,0.050342709518614415
model_2_bge_large_en_v1_5,8,fake_d,12,Fake-D,L3,early_concat,142,0.6044162555790463,0.6624383368569415,0.05802208127789521,0.372592385269982,0.4492958499229539,0.0767034646529719,0.2410430716669106,0.22060573077022008,0.020437340896690526,0.764023493320292,0.7114805424549648,0.05254295086532712
model_2_bge_large_en_v1_5,8,fake_d,13,Fake-D,L3,early_concat,142,0.6330749354005168,0.711768851303735,0.07869391590321817,0.44651236261307703,0.5210173216497707,0.07450495903669363,0.22489981704784706,0.20189346198223446,0.023006355065612605,0.6459645657219418,0.5964760029654861,0.049488562756455745
model_2_bge_large_en_v1_5,8,fake_d,14,Fake-D,L3,early_concat,142,0.5980737608644586,0.6962649753347429,0.09819121447028423,0.40335527227804424,0.5158261253931984,0.11247085311515415,0.23509883715731597,0.20923972685159467,0.0258591103057213,0.6628555033225759,0.6273656616664736,0.03548984165610236
model_2_bge_large_en_v1_5,8,fake_d,15,Fake-D,L3,early_concat,142,0.7108292224571294,0.7373737373737373,0.02654451491660792,0.5096734735081105,0.5801905421214391,0.07051706861332852,0.21090028380893583,0.1926412692658552,0.018259014543080626,0.6454343421910599,0.5977687366017937,0.047665605589266136
model_2_bge_large_en_v1_5,8,fake_d,16,Fake-D,L3,early_concat,142,0.5973690392295044,0.6744186046511628,0.07704956542165842,0.38693548842897474,0.4919625134128008,0.10502702498382605,0.24508468745119716,0.2175261204364054,0.027558567014791757,0.7251019662354822,0.6791224288105056,0.045979537424976624
model_2_bge_large_en_v1_5,8,fake_d,17,Fake-D,L3,early_concat,142,0.6248531829927177,0.6920366455250176,0.0671834625322999,0.47407219658764993,0.5865611914724344,0.11248899488478442,0.22872147203215945,0.20384297305047522,0.024878498981684233,0.6607443731082973,0.6017604296011786,0.058983943507118664
model_2_bge_large_en_v1_5,8,fake_d,18,Fake-D,L3,early_concat,142,0.7120037585153864,0.7561663143058491,0.04416255579046269,0.614541862770249,0.652299406028632,0.037757543258382986,0.19963541821251723,0.18291145113128374,0.0167239670812335,0.5848657389820008,0.5481275245280056,0.036738214453995166
model_2_bge_large_en_v1_5,8,fake_d,19,Fake-D,L3,early_concat,142,0.66220342964529,0.6878083157152924,0.02560488607000244,0.4827832350138565,0.5433678254882681,0.060584590474411615,0.21543878655632184,0.20062291764655546,0.014815868909766383,0.6431791482646445,0.6031036053459476,0.04007554291869686
model_2_bge_large_en_v1_5,8,fake_d,20,Fake-D,L3,early_concat,142,0.5929058022081277,0.6809960065774019,0.08809020436927417,0.4496788230464385,0.561101391490571,0.11142256844413251,0.23521626248466296,0.20606355415212843,0.029152708332534527,0.6884206328932307,0.6214992908633473,0.06692134202988342
model_2_bge_large_en_v1_5,8,fake_d,21,Fake-D,L3,early_concat,142,0.6227390180878553,0.6910970166784121,0.0683579985905568,0.45868830354019063,0.5337823511553512,0.07509404761516059,0.23003113738561773,0.20639672816227242,0.02363440922334531,0.6611347135966573,0.6054628244331179,0.05567188916353938
model_2_bge_large_en_v1_5,8,fake_d,22,Fake-D,L3,early_concat,142,0.6365985435752877,0.6866337796570355,0.05003523608174787,0.42296965260787145,0.4742694407986274,0.051299788190755924,0.23507090030498926,0.2177283602236527,0.017342540081336566,0.695290711891324,0.6512277513327308,0.044062960558593156
model_2_bge_large_en_v1_5,8,fake_d,23,Fake-D,L3,early_concat,142,0.5656565656565657,0.6232088325111581,0.05755226685459236,0.3606550337241531,0.4517950125943737,0.09113997887022063,0.2519962587648235,0.23087950001562144,0.021116758749202075,0.717500362436545,0.6652742607099882,0.05222610172655684
model_2_bge_large_en_v1_5,8,fake_d,24,Fake-D,L3,early_concat,142,0.5614282358468405,0.6140474512567535,0.05261921540991299,0.37173154537073994,0.42032983617112596,0.048598290800386024,0.24690478123836856,0.22602556660346432,0.020879214634904247,0.7128825683028865,0.6602173058318098,0.052665262471076724
model_2_bge_large_en_v1_5,8,fake_d,25,Fake-D,L3,early_concat,142,0.6706600892647404,0.7352595724688749,0.06459948320413444,0.5065872762106934,0.5968247015490615,0.0902374253383681,0.21572818710428202,0.19352962192424744,0.022198565180034574,0.6136661485311026,0.5630618751322953,0.05060427339880724
model_2_bge_large_en_v1_5,8,fake_d,26,Fake-D,L3,early_concat,142,0.6363636363636364,0.6969696969696969,0.06060606060606055,0.4696041715572346,0.537648398464248,0.06804422690701334,0.2253923424800484,0.20756288449170493,0.017829457988343483,0.6511298830848042,0.6129856382967012,0.03814424478810308
model_2_bge_large_en_v1_5,8,fake_d,27,Fake-D,L3,early_concat,142,0.6424712238665727,0.6925064599483204,0.05003523608174765,0.4878678669591064,0.5433440751875115,0.0554762082284051,0.22753389004393504,0.20750459037562038,0.020029299668314654,0.6594572451411143,0.6222198490920958,0.037237396049018434
model_2_bge_large_en_v1_5,8,fake_d,28,Fake-D,L3,early_concat,142,0.686398872445384,0.7246887479445618,0.03828987549917784,0.47935642798373307,0.5526221201852982,0.07326569220156515,0.22110963511354395,0.20214210240686095,0.018967532706683,0.6513138757004209,0.5924641798996446,0.05884969580077626
model_2_bge_large_en_v1_5,8,fake_d,29,Fake-D,L3,early_concat,142,0.661498708010336,0.7091848719755697,0.04768616396523373,0.4849859124899313,0.5700830174281382,0.08509710493820688,0.2196007934775724,0.19924010358328645,0.020360689894285938,0.6627920577002344,0.6202389995655674,0.04255305813466703
model_2_bge_large_en_v1_5,8,fake_d,30,Fake-D,L3,early_concat,142,0.5564951844021611,0.6492835330044632,0.09278834860230212,0.3613440246507349,0.47752981189202626,0.11618578724129136,0.2441585505683166,0.21820814296920313,0.025950407599113462,0.6955653861760783,0.6374780376946436,0.05808734848143471
model_2_bge_large_en_v1_5,8,fake_d,31,Fake-D,L3,early_concat,142,0.6410617805966643,0.7122386657270379,0.07117688513037357,0.44911319754248247,0.5290389498400219,0.0799257522975394,0.23147718489134922,0.20685272471927998,0.024624460172069235,0.665676436587012,0.6132511651854627,0.05242527140154929
model_2_bge_large_en_v1_5,8,fake_d,32,Fake-D,L3,early_concat,142,0.5875029363401456,0.6572703782006107,0.06976744186046513,0.41598464942296615,0.5257566086611062,0.10977195923814004,0.2388101263343882,0.21438667710471856,0.02442344922966963,0.684794499108319,0.6295400033089721,0.05525449579934694
model_2_bge_large_en_v1_5,8,fake_d,33,Fake-D,L3,early_concat,142,0.5658914728682171,0.6532769556025371,0.08738548273432001,0.39317122704311214,0.5103143074053754,0.11714308036226329,0.2400711534141323,0.2162548983199679,0.023816255094164407,0.7266970111144097,0.6694609124801268,0.057236098634282806
model_2_bge_large_en_v1_5,8,fake_d,34,Fake-D,L3,early_concat,142,0.6344843786704251,0.7014329339910734,0.06694855532064836,0.47773632806487154,0.5529538750117182,0.07521754694684668,0.22935278857147434,0.20555841070134162,0.02379437787013272,0.6556885046170581,0.5976877323105204,0.05800077230653766
model_2_bge_large_en_v1_5,8,fake_d,35,Fake-D,L3,early_concat,142,0.6295513272257459,0.6922715527366691,0.06272022551092316,0.4176090401771112,0.4984594706910883,0.08085043051397711,0.2243163163767599,0.2013568557927153,0.022959460584044578,0.6510701233786723,0.6031859144543198,0.04788420892435252
model_2_bge_large_en_v1_5,8,fake_d,36,Fake-D,L3,early_concat,142,0.6723044397463002,0.7307963354474982,0.05849189570119806,0.45076431879329043,0.532723275997983,0.08195895720469254,0.2162790069391951,0.1930808224274167,0.023198184511778408,0.6244414959897573,0.5757551543040595,0.04868634168569774
model_2_bge_large_en_v1_5,8,fake_d,37,Fake-D,L3,early_concat,142,0.6462297392529951,0.7218698614047452,0.07564012215175009,0.47325362451842673,0.5640930090401449,0.09083938452171819,0.22221038993587153,0.19524091260391874,0.02696947733195279,0.6382735267707016,0.5757324046677615,0.06254112210294005
model_2_bge_large_en_v1_5,8,fake_d,38,Fake-D,L3,early_concat,142,0.6401221517500587,0.7011980267794221,0.0610758750293634,0.4304344202344273,0.5472894149432213,0.11685499470879396,0.23058876845411255,0.2054968314244117,0.02509193702970086,0.6650035437604056,0.6050509737876232,0.05995256997278242
model_2_bge_large_en_v1_5,8,fake_d,39,Fake-D,L3,early_concat,142,0.6032417195207892,0.672069532534649,0.06882781301385976,0.43020777050011305,0.5204942011384858,0.09028643063837272,0.23221464687575927,0.20850118539334722,0.023713461482412046,0.6634206218814771,0.6116689606821133,0.05175166119936381
model_2_bge_large_en_v1_5,8,fake_d,40,Fake-D,L3,early_concat,142,0.5682405449847311,0.6260277190509749,0.057787174066243785,0.3845656004438843,0.49743389223689627,0.11286829179301194,0.2449248227100363,0.2261389571206227,0.018785865589413586,0.7162644482769833,0.6716003223666601,0.044664125910323205
model_2_bge_large_en_v1_5,8,fake_d,41,Fake-D,L3,early_concat,142,0.6180408738548273,0.6708949964763918,0.052854122621564525,0.4207547011848557,0.5011035322895164,0.08034883110466073,0.2307598955903893,0.21077605770209562,0.019983837888293693,0.6779341330106443,0.6328956736354625,0.045038459375181805
model_2_bge_large_en_v1_5,8,fake_d,42,Fake-D,L3,early_concat,142,0.5802208127789523,0.6551562132957481,0.07493540051679581,0.35141862488377557,0.43383449213644604,0.08241586725267047,0.24707220249783146,0.2231114671355279,0.02396073536230356,0.705098287121213,0.6560156652864215,0.04908262183479151
model_2_bge_large_en_v1_5,8,fake_d,43,Fake-D,L3,early_concat,142,0.6457599248296924,0.6920366455250176,0.04627672069532529,0.4400580919847455,0.5131745703662229,0.07311647838147745,0.22685939801171903,0.20925278835294098,0.017606609658778055,0.6603726919247552,0.6262626557636467,0.034110036161108526
model_2_bge_large_en_v1_5,8,fake_d,44,Fake-D,L3,early_concat,142,0.6459948320413437,0.7108292224571294,0.06483439041578576,0.4982171440060388,0.5871517929765784,0.0889346489705396,0.22286080583896695,0.1996737418155925,0.02318706402337445,0.6374113812838879,0.5887831928667592,0.04862818841712868
model_2_bge_large_en_v1_5,8,fake_d,45,Fake-D,L3,early_concat,142,0.5863284002818887,0.6309607704956542,0.04463237021376554,0.40158947280067586,0.4787423490028034,0.07715287620212752,0.2531213968710056,0.23091408639797617,0.02220731047302943,0.7553887423933013,0.6904205782640249,0.06496816412927642
model_2_bge_large_en_v1_5,8,fake_d,46,Fake-D,L3,early_concat,142,0.5677707305614282,0.6441155743481325,0.07634484378670425,0.456461765041192,0.5352140374267719,0.07875227238557986,0.2416043814753309,0.21653598665908735,0.02506839481624354,0.7367028490793798,0.6806675413719888,0.05603530770739096
model_2_bge_large_en_v1_5,8,fake_d,47,Fake-D,L3,early_concat,142,0.5759924829692271,0.6483439041578576,0.07235142118863047,0.37841570530836677,0.48323618637379384,0.10482048106542707,0.24702037648808378,0.22077435932191988,0.0262460171661639,0.7068711111380043,0.6578561131770779,0.04901499796092634
model_2_bge_large_en_v1_5,8,fake_d,48,Fake-D,L3,early_concat,142,0.7044867277425417,0.7528776133427296,0.048390885600187894,0.5537492877668942,0.6387181681740227,0.08496888040712847,0.2046833635849665,0.18719370844065947,0.01748965514430703,0.5837806086559328,0.5427914163149404,0.04098919234099241
