representation,repeat,outer_fold,draw,draw_type,partition,inner_fold,assignment_type,recipient_n,random_reference_n,mean_distance,median_distance,q95_distance,max_distance,total_cost,random_distance_q05,optimal_distance_random_percentile,n_features_mean_abs_paired_diff_lt_0_50,no_self,one_to_one,matching_adequate,max_abs_smd_descriptive,mean_abs_standardized_paired_difference__interviewer_word_count,mean_abs_standardized_paired_difference__interviewer_turn_count,mean_abs_standardized_paired_difference__clinical_question_count,mean_abs_standardized_paired_difference__clinical_prompt_coverage_count,mean_abs_standardized_paired_difference__non_explicit_interviewer_turn_count,mean_abs_standardized_paired_difference__d_p_domain_breadth,mean_abs_standardized_paired_difference__d_p_total_evidence_count
tfidf,10,4,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.5908454463144022,1.1318838321915712,3.1888992012948782,7.248105481205676,173.5967658648462,2.8727920907717563,0.009900990099009901,3,True,True,False,1.1686558153949016e-17,0.6259861864958028,0.5002712467994993,0.3653988233628734,0.39347857802450154,0.5153411163875246,0.574376771639563,0.3150531667951341
tfidf,10,4,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.4231056310833465,1.2667808632721709,2.9537023752135543,3.4858604967321782,100.86129310341495,2.796398789277601,0.009900990099009901,6,True,True,True,2.337311630789803e-17,0.5609162190549075,0.3231801743618261,0.31658506247589785,0.387459809855867,0.3497753270775458,0.46863560097450147,0.3761128654861229
tfidf,10,5,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.263826001418592,1.3574278809755334,1.8574168837999718,1.92750147936536,65.93750621990571,2.685336050151989,0.009900990099009901,6,True,True,True,8.764918615461762e-18,0.42911692024971243,0.29842641647245705,0.2714188437391219,0.38001269961619605,0.32218097339264845,0.5526629084494911,0.3569297364175997
tfidf,10,5,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.7105964773271303,1.2191741330759265,4.490401696151371,5.779449356797378,183.77926378611224,3.3953295786793847,0.009900990099009901,3,True,True,False,2.337311630789803e-17,0.41661335607039507,0.5636579142132301,0.4222788013422097,0.4460575049951278,0.5603440155670648,0.5693523347106959,0.6083386347015498
tfidf,10,5,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.847119185265483,1.596720534645907,3.513160257030496,7.491499113061172,218.05404702015608,3.5081814919536063,0.009900990099009901,3,True,True,False,1.460819769243627e-17,0.6996498283268928,0.6954075608407931,0.4970659303751641,0.43396512145498833,0.6976855364063541,0.3432162345118477,0.5682562861310028
mpnet,1,1,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.2490692851005774,1.1470954845911732,1.8887002277577276,2.406879426736355,68.30662954599734,2.7584789278323822,0.009900990099009901,7,True,True,True,8.764918615461762e-18,0.23278738302871788,0.3602685398144839,0.32138975162975425,0.37689160865473537,0.3844743115983559,0.4477686508070777,0.440747794386477
mpnet,1,1,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.894157587894435,1.3865205234701286,4.648575476612071,8.313888881548001,247.31390472656395,3.7724141372725124,0.009900990099009901,4,True,True,False,4.0902953538821554e-17,0.8385673798400131,0.7251685182921226,0.43667194805761045,0.4258072794823833,0.7584935124981217,0.33476166385990047,0.4819243591168338
mpnet,1,1,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.4455201633605288,1.5414077945927,2.279340358995104,2.3041303094585515,86.72027533534741,3.079449179306469,0.009900990099009901,4,True,True,False,6.00120553851436e-18,0.2769316498721894,0.26965561800926563,0.48270920684337715,0.5420377257425326,0.28766361408628094,0.573850275247357,0.6963455238071586
mpnet,1,2,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.5581603104205861,1.0362439760491182,3.78585901863244,6.567572479596381,163.91984148090742,2.9674735106881442,0.009900990099009901,4,True,True,False,2.483393607714166e-17,0.6805237146863847,0.547240728880405,0.4543274961493614,0.3670097770293936,0.5486933006556702,0.4141873444549895,0.49184369918483617
mpnet,1,2,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.5813806831627848,1.2271074197261604,3.902853518402503,5.68448427262781,152.20612667857426,3.330280664631825,0.009900990099009901,4,True,True,False,1.460819769243627e-17,0.5646916245423143,0.42709106352736126,0.4868103284038479,0.5308653352663363,0.44966861688793647,0.4733236136751521,0.5782140607077464
mpnet,1,2,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.4224369255365394,1.3098931098395816,2.577286698386804,2.686584624244316,90.8347826888607,3.180074557267486,0.009900990099009901,6,True,True,True,1.800361661554308e-17,0.34896895570982617,0.43887860625228836,0.3054230069482041,0.32225422223105954,0.4543035383794858,0.5851259730503903,0.4424474695682312
mpnet,1,3,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.155058558000862,0.8040953457219308,2.526802630406751,6.58838967169477,119.52367824090584,2.608244891519108,0.009900990099009901,7,True,True,True,1.1686558153949016e-17,0.4136696482710637,0.4106348414716001,0.35783660752823165,0.2974399136234616,0.4066592479435336,0.33836394755025084,0.205455357089708
mpnet,1,3,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.8489100493132846,1.3198235758620667,3.5595909778757306,6.001067803821022,186.7063246532025,3.7468139530506175,0.009900990099009901,3,True,True,False,7.304098846218135e-18,0.7928900779094221,0.4876007506762192,0.44900385810941523,0.5260176905565469,0.5157514825262202,0.6638147020736032,0.4997254276833821
mpnet,1,3,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.6205717768040173,1.551608679859374,2.810995868975812,4.342202557158099,126.90274884239032,3.200298784746278,0.009900990099009901,5,True,True,True,8.764918615461762e-18,0.3928967538505293,0.420301180797214,0.47540824731275116,0.4695738167069995,0.45034081857286934,0.6005325641789633,0.6492842265505325
mpnet,1,4,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.673642378205208,1.1989325770177368,3.645735135324191,8.319519100592746,209.93480749327634,3.1360521270037602,0.009900990099009901,3,True,True,False,2.337311630789803e-17,0.6679233308758333,0.581482103830037,0.4107662460407247,0.4182016786483711,0.6115406970539617,0.38939546128771313,0.5496995338973196
mpnet,1,4,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.6140528532753546,1.6605216037900525,3.2622832279158236,3.296958754074338,123.4817378621858,3.571857219152437,0.009900990099009901,5,True,True,True,1.1686558153949016e-17,0.3276039485103596,0.2586752569635575,0.49813367074982434,0.6108409080825221,0.29313114663995404,0.4936808729114934,0.6858024942849247
mpnet,1,4,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.3538568168328922,1.1302266321927483,3.0138790919444842,4.581771065529302,106.09622808833822,2.7455870838959373,0.009900990099009901,4,True,True,False,1.6069017461679898e-17,0.5364008257553101,0.288491054892257,0.22414793110447037,0.26634133705701013,0.3122936808432851,0.565255290460992,0.5086161420477094
mpnet,1,5,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.3901746998738171,1.1239042604374305,3.10581094000702,5.8868722144899674,123.65799438243465,2.9038750025062545,0.009900990099009901,5,True,True,True,2.0816681711721685e-17,0.42390184937380593,0.4019176329783821,0.5208439300380135,0.5006765249059278,0.3899027944762745,0.4153393053209321,0.45029373441591586
mpnet,1,5,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.7955388403535257,1.4298506043586081,3.9062619010078903,7.487331240908974,212.19607370734374,3.06221220530063,0.009900990099009901,3,True,True,False,1.3695185336659003e-17,0.7433767740968281,0.6163700536524048,0.37339972140771477,0.4295808143182683,0.6570015069117752,0.4490069044649001,0.6155870112510925
mpnet,1,5,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.6518480067363293,1.6764036012640204,3.0572187362687275,3.680779140981588,128.00691822375404,3.4592541849579272,0.009900990099009901,3,True,True,False,1.7529837230923523e-17,0.5998884889474911,0.4146036637530352,0.5448863136680782,0.4304200558228067,0.44069856674126195,0.5723386672366007,0.6148754619013458
mpnet,2,1,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.2439314665358614,1.1906470553210422,2.0859774572508565,2.7194728941574855,68.40294208813118,2.6669256382626263,0.009900990099009901,6,True,True,True,8.764918615461762e-18,0.40061482736127163,0.3401473383125456,0.28291083126316646,0.3322647851847867,0.34559900521363873,0.3457239205862423,0.5480412037414615
mpnet,2,1,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.7327311724223613,1.14666593504335,4.634705202494726,6.047419297231605,186.10800115763294,3.4271296276952175,0.009900990099009901,1,True,True,False,2.1912296538654406e-17,0.690060682262981,0.5155606815514858,0.5146653201717895,0.5285097803566078,0.5384282256922353,0.43451035322931636,0.587102495302322
mpnet,2,1,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.642696591002253,1.140101296532462,3.74637160284903,5.932750360988769,164.83481827836178,3.3226078964446724,0.009900990099009901,4,True,True,False,3.00060276925718e-17,0.6091487685302402,0.6165570397716986,0.46299485483762576,0.47880204966856804,0.632246484951062,0.40661002181920947,0.4079370676491603
mpnet,2,2,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.743636484270078,1.36297203417367,3.9968445607882086,7.756470106833481,214.1664008097333,3.3814995923089475,0.009900990099009901,3,True,True,False,1.8990657000167152e-17,0.7335251322079115,0.5573878362391956,0.45585033097995403,0.35257401832016233,0.5410332521246894,0.4161533919701979,0.5553145227867111
mpnet,2,2,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.2451753773811056,1.1005112151390881,2.257748937532273,2.6662201729392296,72.57186747864509,2.5778608277658104,0.009900990099009901,6,True,True,True,1.460819769243627e-17,0.39987142183827235,0.30577174927596495,0.37527183547123993,0.3414078806004223,0.3299074104190682,0.43710008123224076,0.5109409323413019
mpnet,2,2,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.7871435362521333,1.463789531541847,4.163644422096738,6.3677268046548114,178.7215562212786,3.6429928594121446,0.009900990099009901,2,True,True,False,1.800361661554308e-17,0.625540621051094,0.5463104261691727,0.47436346441526,0.4948450490562694,0.551196417176403,0.6056262307134633,0.569727899466449
mpnet,2,3,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.6436088654567427,1.3647638053533837,3.81490595962286,7.39306890120023,186.44279005423914,3.210886827542315,0.009900990099009901,3,True,True,False,1.6069017461679898e-17,0.6292415718315902,0.5064477371016705,0.40658833639477043,0.48374291875031394,0.5140335517141551,0.49190985824841454,0.5008666890619865
mpnet,2,3,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.721339452637312,1.4557940370871525,4.6962139557589335,5.837442901615375,178.48408213982688,3.371459718428359,0.009900990099009901,2,True,True,False,1.1686558153949016e-17,0.5414008319100422,0.5193821336577024,0.41016372264906115,0.37149689886972614,0.5247749807842332,0.6248217048829764,0.6552329163135531
mpnet,2,3,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.3645106186210134,1.1142655349498973,2.389707459029606,2.426071961971051,87.5500796019237,2.9249702850253505,0.009900990099009901,6,True,True,True,1.1686558153949016e-17,0.5799743711000185,0.3980000535215675,0.34553211259393485,0.35676742781853005,0.40576505387106004,0.35333672801035393,0.47543263856410367
mpnet,2,4,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.287016974795593,1.1521496270323877,2.4372730231690793,3.27777195795713,79.11155945201577,2.6628007601269927,0.009900990099009901,5,True,True,True,1.3147377923192643e-17,0.5181228157767894,0.3071864308085174,0.2928716109745359,0.32218225393465655,0.32714808026264397,0.32330688274839103,0.5581363924035756
mpnet,2,4,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,2.053692842432806,1.836028560715416,3.4674699379738216,7.4157806276571865,239.78675662356943,3.800887489567606,0.009900990099009901,1,True,True,False,1.1686558153949016e-17,0.7394921298775656,0.6293674657734548,0.49524613658887573,0.5133427994736762,0.6785220911809158,0.5281373982659462,0.8042723521381469
mpnet,2,4,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.4203869604392338,1.3270834714903255,2.5392438270929136,2.785248055485403,96.3075186069946,3.073121120743405,0.009900990099009901,5,True,True,True,1.8990657000167152e-17,0.5108812895836735,0.3986074569841043,0.4135060674207574,0.36065917885755827,0.39541090339834173,0.43255303858939015,0.5513603993846663
mpnet,2,5,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.175204961859095,1.1381269296314818,2.08272134262698,2.6122452444650386,62.908167158359085,2.5357755096193766,0.009900990099009901,7,True,True,True,1.826024711554534e-17,0.4274166939748648,0.3729777260211969,0.3549426037664455,0.3245614902238972,0.38998718944597544,0.35004805134326267,0.3068396547833267
mpnet,2,5,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.7326941950951007,1.5531159126747927,3.476887232123462,3.6983424254632187,149.93069095808838,3.8679873515130856,0.009900990099009901,2,True,True,False,1.1686558153949016e-17,0.6021620263647204,0.45850469643750924,0.6349034487669408,0.618097027215413,0.44632924096238386,0.55745196041636,0.535039180401582
mpnet,2,5,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.6770850685687864,1.2126131445687194,3.4893017397633415,8.417111454446074,211.42784129728716,3.1953654584838955,0.009900990099009901,5,True,True,True,1.7529837230923523e-17,0.7085985758089856,0.4762279918674042,0.42051604424824207,0.37728736660730366,0.48900829343321,0.5188119524610197,0.4742955392002867
mpnet,3,1,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.4640100878932356,1.2374142736898137,2.529840257885717,5.836049365273806,127.09549405957586,2.9308751734860157,0.009900990099009901,6,True,True,True,3.5059674461847047e-17,0.5620678271456472,0.4444821366319501,0.39042264872118965,0.4578823455687954,0.4617079809806757,0.37331545558694246,0.4061477708054117
mpnet,3,1,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.96105454564928,1.3648131609544194,4.151905745703551,7.05155293047105,234.25774437904306,3.9940655871945543,0.009900990099009901,2,True,True,False,3.1772829981048885e-17,0.8211369908641111,0.6025358160013895,0.4502557193721183,0.49733533300527827,0.6458514491385534,0.5377001276084559,0.6713390012340232
mpnet,3,1,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.1494263101300906,1.04122015454963,2.2775393099998684,3.1149281837825473,65.27812759614775,2.6197432545888026,0.009900990099009901,7,True,True,True,1.050210969240013e-17,0.2747756206467625,0.3085223340103127,0.3778619187979853,0.3776354106981983,0.3267283048823875,0.3917545741975203,0.3554828451346695
mpnet,3,2,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.541362623582068,1.5827321354746227,2.488887629853714,2.669568225273385,104.26628869969949,4.212749541741018,0.009900990099009901,5,True,True,True,3.067721515411617e-17,0.46687328600535727,0.3829842061407559,0.47586401690107666,0.5341246395314184,0.37027294157125473,0.4411576781123976,0.6582468244804097
mpnet,3,2,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.164879188680476,1.0635494921364181,2.2033342407945655,3.771747568319868,73.0312549986812,2.8606132932141377,0.009900990099009901,7,True,True,True,1.460819769243627e-17,0.3669396024068535,0.2520267696047197,0.31068106966896,0.35075473589894035,0.24550467978237575,0.46880186464749807,0.3695531604838091
mpnet,3,2,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.275463284877962,1.037904683424257,2.311167828235005,3.019146714945094,71.92634194859117,2.8261397757723006,0.009900990099009901,7,True,True,True,9.00180830777154e-18,0.4113287476314932,0.38711401018327496,0.3382800178948934,0.2938578797080707,0.40255735012637345,0.38418903644757335,0.42136301535649423
mpnet,3,3,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.7493850586275228,1.2796255763585183,3.6098235608288904,8.87930043103363,231.66634662913015,3.4443442751480378,0.009900990099009901,3,True,True,False,2.0451476769410777e-17,0.6745723527213402,0.6062554118974962,0.38980767735513394,0.43224793936792105,0.6272701064811689,0.4794786107531208,0.6695482048811711
mpnet,3,3,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.7309515666640782,1.497633040488017,3.4292250499086885,4.276083950185176,147.67713695636087,3.3047422081867306,0.009900990099009901,2,True,True,False,2.337311630789803e-17,0.6493223388932129,0.5515635468185252,0.27229161710404226,0.32259763815736137,0.5912229904111611,0.5196607145726887,0.6265274538099747
mpnet,3,3,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.4336134080073626,1.2341170615692811,2.7878408959550547,3.547623952269504,98.56345330381278,2.851219796016044,0.009900990099009901,5,True,True,True,1.1686558153949016e-17,0.5683585795872919,0.3923896174726121,0.41614520637410574,0.3612086850286113,0.429975086052078,0.32661662827337545,0.5629368197196645
mpnet,3,4,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.2304237669369007,1.1299397929453208,2.0442280530686054,2.142270632624242,64.19538305629189,2.590871519436173,0.009900990099009901,7,True,True,True,5.843279076974508e-18,0.44134030588910206,0.4191932807741615,0.30693649149871827,0.329021906747938,0.44171792046915653,0.32129809618288907,0.4434894889727019
mpnet,3,4,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.7222604621866795,1.3641382632198795,3.6872011174262953,5.65108689719416,165.3042982141276,3.1703924102611474,0.009900990099009901,3,True,True,False,5.843279076974508e-18,0.8221874797314646,0.5109184919792417,0.4914797642308148,0.452786115102187,0.5227960402242049,0.43255303858939015,0.515638406442367
mpnet,3,4,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.9084764229389033,1.4411721608859218,4.811213699219766,5.919809831615145,209.95734298399572,3.752259412888312,0.009900990099009901,1,True,True,False,2.921639538487254e-17,0.5054843345595821,0.6914381973421152,0.5076468351192606,0.4739310711828325,0.6906287824164504,0.5074370945835122,0.7517285048921605
mpnet,3,5,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.8182686903835878,1.3348127904257798,5.196790328342859,6.9883983888237475,220.2063895933837,3.9180133941181277,0.009900990099009901,3,True,True,False,2.7755575615628914e-17,0.7002471049277176,0.5650825226558018,0.46367073680899923,0.4695100154890639,0.5752205072959734,0.4482607603952345,0.642281299693107
mpnet,3,5,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.4940120496621754,1.5483536187728242,2.9417452807315723,3.701478201281201,109.63740694220252,2.871522594776918,0.009900990099009901,4,True,True,False,2.1181886654032593e-17,0.5521992684698159,0.3021947325600996,0.5690764357440143,0.4905050909924435,0.28527744391532567,0.5110523654001494,0.4256500573933031
mpnet,3,5,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.312579869730239,1.2657786913711948,2.1350904921967713,2.455865831684873,76.90050119091376,2.853122285717961,0.009900990099009901,5,True,True,True,1.6069017461679898e-17,0.5199381709394214,0.33968714662742405,0.318856431601324,0.36652228864562025,0.37213459244850666,0.3274401434011324,0.5119849707113692
mpnet,4,1,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.7096965833186217,1.2661816619185493,3.941807976324682,7.440114562451223,197.67849015778572,3.6931888905501284,0.009900990099009901,4,True,True,False,1.7529837230923523e-17,0.5742899295727416,0.497523138845399,0.5820427728683913,0.43826535000213235,0.47863224453053094,0.4411042102992145,0.7067104309199387
mpnet,4,1,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.1611490433924487,0.8817231720953117,2.370306132360494,2.5259709600100217,62.43337335293787,2.436135908679973,0.009900990099009901,7,True,True,True,8.764918615461762e-18,0.3464607994179986,0.3702000144544416,0.35342418597928066,0.3326742507299252,0.38722050259094176,0.3880883589005034,0.3364691464029614
mpnet,4,1,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.7409007909177328,1.3388522151012896,4.317389910116802,5.966405897222998,168.06479669850415,3.312234903834407,0.009900990099009901,2,True,True,False,2.400482215405744e-17,0.6520712508475233,0.33988638463606735,0.6122077475302498,0.5992869837497176,0.3606197081274796,0.6084618106775987,0.5102746381589558
mpnet,4,2,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.609094399470532,1.2879580913457627,2.970252923986556,5.899556336584505,145.59220293667667,3.226662552413798,0.009900990099009901,3,True,True,False,8.764918615461762e-18,0.5460316658309786,0.5879972863071631,0.5185873835281389,0.39824713438079146,0.5952696561577864,0.4460479094130657,0.41271913554431927
mpnet,4,2,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.2932494675307533,1.197098271922266,2.4746799296539743,2.8504173118137213,78.9552572678721,2.7215055021578456,0.009900990099009901,6,True,True,True,1.460819769243627e-17,0.422589305039068,0.3543525079676135,0.20784621330217734,0.2278183784001512,0.3830332282616455,0.562264418731891,0.4838036831288798
mpnet,4,2,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.8837381288795059,1.6103618836180835,3.680016253278594,6.194069346997334,185.41800022259807,3.6212701997485555,0.009900990099009901,2,True,True,False,1.800361661554308e-17,0.6598152148311841,0.5846878260180082,0.41253058725316316,0.4431094665873824,0.589061560348017,0.5873907967632863,0.7865842894196196
mpnet,4,3,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.417162527787903,0.9687839789244472,2.827431211198448,2.9311313733419966,99.5720339326158,2.9787272330989083,0.009900990099009901,5,True,True,True,2.6294755846385285e-17,0.5071119397792566,0.24668160313238635,0.37509525112256853,0.3775862505626096,0.24935681856657202,0.6534838132901857,0.43986703951624884
mpnet,4,3,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.4770607419753854,1.3199775289491997,2.5533373046883803,2.575972163811864,95.67076013461666,3.6542949485929097,0.009900990099009901,5,True,True,True,8.764918615461762e-18,0.5349255727887023,0.4443237937137157,0.36522041436029984,0.40418305745573724,0.47196691471871016,0.55661969431769,0.4713479495005847
mpnet,4,3,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.4431758629335278,1.3031839426444312,2.8129949048934346,4.175035286659853,110.53866525043776,2.755060080368299,0.009900990099009901,6,True,True,True,1.6069017461679898e-17,0.3886332516606211,0.4786763226386891,0.26980666833470174,0.3127450643781913,0.49603144952109696,0.47692704349256343,0.6166221705043834
mpnet,4,4,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.1996976421455547,0.9358375938600608,2.1898809924318123,2.58962521975721,68.26362432963184,2.6920039811835723,0.009900990099009901,6,True,True,True,1.1686558153949016e-17,0.5161785106365205,0.29875345182929086,0.2923570112905612,0.28712822582276976,0.2988418121794811,0.42567218642147214,0.3292580708573163
mpnet,4,4,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.6431851331234284,1.3630282391833728,3.263845307617388,3.6165634344436572,132.57040626805494,3.3849937292764887,0.009900990099009901,4,True,True,False,5.843279076974508e-18,0.5836298477591447,0.4278828283043608,0.23504323352303227,0.25252123674043786,0.4633370821124167,0.5637962634794698,0.7265668978277882
mpnet,4,4,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.9919822141346,1.3700990180203672,4.719673177091771,8.821904984371328,274.3550481080639,3.5250100369058117,0.009900990099009901,2,True,True,False,1.7529837230923523e-17,0.8874441211615034,0.6462778576104081,0.43580213748156443,0.4508984649018806,0.6482048971599438,0.6648224953145339,0.5963272538422022
mpnet,4,5,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.597380823892823,1.4879545411412698,2.8969538433416586,4.842913407400666,132.07489784574048,3.25691926779204,0.009900990099009901,4,True,True,False,2.2277501480965314e-17,0.39005115782408967,0.47719983723681336,0.4397174695903396,0.5151743256071969,0.5210959898801378,0.433083196431049,0.6398990171028052
mpnet,4,5,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.8259928250390736,1.2946996382404428,3.786793749783974,8.942993781383448,252.05556512834258,3.5182580763187925,0.009900990099009901,2,True,True,False,2.592955090407438e-17,0.7332862176623368,0.5815798857433524,0.5307966320417713,0.5176454666830584,0.5879211056571059,0.40700838206570056,0.49989017951293097
mpnet,4,5,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.4759788733256307,1.3197183089540105,2.501693674745278,2.631149506010389,100.37353358224296,2.980186377733012,0.009900990099009901,3,True,True,False,1.3147377923192643e-17,0.5680781350795302,0.5140339332688505,0.3734080224074694,0.30715953274724334,0.5236012075162758,0.4956985131139203,0.560366072926822
mpnet,5,1,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.731239072056388,1.455267588959014,3.3144468560755,7.131473699716518,187.64217902749058,3.858133392880948,0.009900990099009901,1,True,True,False,2.337311630789803e-17,0.5998989179656582,0.589112902810085,0.5855445050775827,0.6598220325206698,0.5826170792472151,0.5355793620789222,0.3484367398093776
mpnet,5,1,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.7888490895468503,1.513224172193858,3.1107861599763678,4.746354727586555,156.7793590203576,3.3932420015507434,0.009900990099009901,3,True,True,False,1.7529837230923523e-17,0.5815128789031518,0.4897790739187363,0.5610545167252908,0.43087562424530085,0.4973938127387721,0.6596377504244849,0.5246512280338597
mpnet,5,1,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.1966323011352196,1.055563617879593,2.482177345730955,3.0415935713637663,69.83375928310826,2.5891457638867537,0.009900990099009901,7,True,True,True,6.00120553851436e-18,0.42648776775890357,0.30881363342411783,0.2825041711157363,0.2756002514020246,0.321164589184574,0.42086814351852014,0.3703771593008934
mpnet,5,2,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.4491445119721889,1.3501949871628156,2.9802268146260023,3.5628476010095063,102.84270343391233,3.182711379887034,0.009900990099009901,6,True,True,True,8.764918615461762e-18,0.4790873374536579,0.4064140753040896,0.31839400138521606,0.3536917783556253,0.43095933897988914,0.49400459716015743,0.6459515357464464
mpnet,5,2,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.4038419259276462,1.0593939638426393,3.1546628649187745,5.904057552733418,132.180591781733,2.965523903532087,0.009900990099009901,7,True,True,True,8.764918615461762e-18,0.47808936660558277,0.45636624640170165,0.43935993217351693,0.3788820180297838,0.45804513563057725,0.4933143785296662,0.3568411171787549
mpnet,5,2,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.740899393875292,1.4614674726704269,3.6190237257262066,6.223297740498764,164.51113302172706,3.498459171548282,0.009900990099009901,2,True,True,False,3.00060276925718e-17,0.7076650522935065,0.5667536594726511,0.5192162469625097,0.5920666227262298,0.5827264454231997,0.42414510723265475,0.42807987644033546
mpnet,5,3,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.4904377757479892,1.3055672198947725,2.8318719859000425,5.40348738490653,124.64564636503745,2.9655762418852163,0.009900990099009901,4,True,True,False,2.337311630789803e-17,0.5090216533513177,0.43351396025389227,0.37066001754319494,0.31181982020084575,0.4694151540373311,0.500486821173806,0.535978566147409
mpnet,5,3,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.3438344636321755,1.104723693929651,2.830178127095528,2.929647261877861,91.23224548943143,2.9174279011510564,0.009900990099009901,7,True,True,True,1.0225738384705389e-17,0.496209561228426,0.49207379165940973,0.3350796481956009,0.26695156703282175,0.49571269118507216,0.32862038995038756,0.39780696506915386
mpnet,5,3,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.5122697479365124,1.3361374726349529,2.8826264799811665,3.3200452470862913,104.43876515810132,3.7882327998657996,0.009900990099009901,6,True,True,True,5.843279076974508e-18,0.49844179659737703,0.36387058910468284,0.3987406661478007,0.3695808340349076,0.3987150891622709,0.4703340144148367,0.5290486946131061
