record_type,representation,repeat,outer_fold,draw,partition,assignment_type,recipient_id,donor_id,self_match,one_to_one,standardized_euclidean_distance,abs_standardized_pair_difference__interviewer_word_count,abs_standardized_pair_difference__interviewer_turn_count,abs_standardized_pair_difference__clinical_question_count,abs_standardized_pair_difference__clinical_prompt_coverage_count,abs_standardized_pair_difference__non_explicit_interviewer_turn_count,abs_standardized_pair_difference__d_p_domain_breadth,abs_standardized_pair_difference__d_p_total_evidence_count
pairwise,tfidf,1,3,18,outer_test,random_mismatch,383,305,False,True,4.8375608097530804,0.0522866842050909,2.092313128824746,2.5140399456960876,1.0583265838807767,1.913594612587927,1.7527632553222403,2.2015928516471037
pairwise,tfidf,1,3,18,outer_test,random_mismatch,393,313,False,True,1.6044575919357196,0.6535835525636362,0.8482350522262483,0.5028079891392175,0.5291632919403884,0.8371976430072181,0.0,0.44031857032942073
pairwise,tfidf,1,3,18,outer_test,random_mismatch,395,475,False,True,1.9698547006862435,0.6797268946661816,0.6220390382992488,0.5028079891392175,0.5291632919403884,0.5979983164337273,1.1685088368814935,0.8806371406588415
pairwise,tfidf,1,3,18,outer_test,random_mismatch,397,425,False,True,3.2363157059172067,1.0457336841018179,1.1309800696349979,1.5084239674176525,1.587489875821165,1.3753961277975726,1.1685088368814935,0.22015928516471037
pairwise,tfidf,1,3,18,outer_test,random_mismatch,425,383,False,True,3.3055582131724988,0.30500565786303024,0.6220390382992488,2.01123195655687,2.1166531677615534,0.8969974746505908,0.5842544184407468,0.8806371406588415
pairwise,tfidf,1,3,18,outer_test,random_mismatch,430,344,False,True,5.164623488963451,0.26143342102545447,2.035764125342996,2.5140399456960876,3.17497975164233,2.4517930973782813,0.0,0.22015928516471037
pairwise,tfidf,1,3,18,outer_test,random_mismatch,436,371,False,True,1.780990436657371,0.6361546578286059,0.3958430243722492,1.005615978278435,1.0583265838807767,0.2989991582168636,0.5842544184407468,0.22015928516471037
pairwise,tfidf,1,3,18,outer_test,random_mismatch,439,338,False,True,1.789321672991398,0.5664390788884848,0.7916860487444984,0.5028079891392175,0.5291632919403884,0.7773978113638453,0.5842544184407468,0.8806371406588415
pairwise,tfidf,1,3,18,outer_test,random_mismatch,446,439,False,True,0.5858769199162611,0.04357223683757575,0.0,0.0,0.0,0.0,0.5842544184407468,0.0
pairwise,tfidf,1,3,18,outer_test,random_mismatch,447,489,False,True,2.11513813705329,0.8453013946489696,0.9613330591897481,0.0,0.0,1.0165971379373362,1.1685088368814935,0.6604778554941311
pairwise,tfidf,1,3,18,outer_test,random_mismatch,459,397,False,True,3.312833950147718,0.21786118418787875,0.11309800696349978,2.01123195655687,2.1166531677615534,0.11959966328674544,0.0,1.5411149961529726
pairwise,tfidf,1,3,18,outer_test,random_mismatch,474,367,False,True,3.899104296244976,1.3071671051272724,0.8482350522262483,0.5028079891392175,0.5291632919403884,0.9567973062939635,2.337017673762987,2.421752136811814
pairwise,tfidf,1,3,18,outer_test,random_mismatch,475,307,False,True,2.3859070683389043,0.8453013946489696,1.4702740905254972,0.5028079891392175,0.5291632919403884,1.494995791084318,0.0,0.22015928516471037
pairwise,tfidf,1,3,18,outer_test,random_mismatch,489,491,False,True,2.8174974372180395,0.0174288947350303,0.0,1.5084239674176525,1.587489875821165,0.17939949493011817,1.1685088368814935,1.3209557109882621
pairwise,tfidf,1,3,18,outer_test,random_mismatch,491,393,False,True,3.130121506327635,1.0631625788368484,1.1309800696349979,1.5084239674176525,1.587489875821165,1.0165971379373362,1.1685088368814935,0.44031857032942073
pairwise,tfidf,1,3,19,outer_test,random_mismatch,305,447,False,True,4.766363210279931,0.174288947350303,2.7709011706057445,2.01123195655687,0.5291632919403884,2.6909924239517724,0.5842544184407468,1.761274281317683
pairwise,tfidf,1,3,19,outer_test,random_mismatch,307,371,False,True,2.6287258638244655,2.0217517892635146,0.28274501740874947,1.005615978278435,1.0583265838807767,0.41859882150360905,0.0,0.6604778554941311
pairwise,tfidf,1,3,19,outer_test,random_mismatch,313,344,False,True,3.450723118720396,1.106734815674424,1.8095681114159965,0.5028079891392175,1.0583265838807767,1.9733944442312998,1.1685088368814935,0.8806371406588415
pairwise,tfidf,1,3,19,outer_test,random_mismatch,315,383,False,True,1.9557046983991746,0.21786118418787875,0.508941031335749,1.005615978278435,1.0583265838807767,0.41859882150360905,0.0,1.1007964258235519
pairwise,tfidf,1,3,19,outer_test,random_mismatch,317,446,False,True,3.536329436889282,0.12200226314521209,1.4137250870437472,2.01123195655687,2.1166531677615534,1.255796464510827,0.5842544184407468,0.22015928516471037
pairwise,tfidf,1,3,19,outer_test,random_mismatch,320,352,False,True,8.154532879045615,2.6927642365621813,4.4108222715764915,3.5196559239745224,2.645816459701942,4.245788046679463,0.0,1.5411149961529726
pairwise,tfidf,1,3,19,outer_test,random_mismatch,338,305,False,True,4.297246008461484,0.871444736751515,2.375058146233495,2.01123195655687,0.5291632919403884,2.2723936024481635,1.1685088368814935,1.1007964258235519
pairwise,tfidf,1,3,19,outer_test,random_mismatch,344,315,False,True,2.6078264785065755,0.5577246315209696,1.3006270800802475,0.5028079891392175,1.0583265838807767,1.4351959594409454,1.1685088368814935,0.0
pairwise,tfidf,1,3,19,outer_test,random_mismatch,352,320,False,True,8.154532879045615,2.6927642365621813,4.4108222715764915,3.5196559239745224,2.645816459701942,4.245788046679463,0.0,1.5411149961529726
pairwise,tfidf,1,3,19,outer_test,random_mismatch,356,380,False,True,2.870343456825554,1.4030260261699392,0.3392940208904993,0.5028079891392175,0.5291632919403884,0.41859882150360905,1.7527632553222403,1.5411149961529726
pairwise,tfidf,1,3,19,outer_test,random_mismatch,367,474,False,True,3.899104296244976,1.3071671051272724,0.8482350522262483,0.5028079891392175,0.5291632919403884,0.9567973062939635,2.337017673762987,2.421752136811814
pairwise,tfidf,1,3,19,outer_test,random_mismatch,371,395,False,True,2.457037653840899,0.49672349994836357,0.5654900348174989,1.005615978278435,1.0583265838807767,0.47839865314698177,1.1685088368814935,1.3209557109882621
pairwise,tfidf,1,3,19,outer_test,random_mismatch,380,367,False,True,3.7372112080678637,1.0283047893667876,1.2440780765984976,0.5028079891392175,0.5291632919403884,1.3753961277975726,1.7527632553222403,2.421752136811814
pairwise,tfidf,1,3,19,outer_test,random_mismatch,383,356,False,True,3.5267262006028517,0.9237314209566059,0.22619601392699956,1.005615978278435,1.0583265838807767,0.11959966328674544,2.337017673762987,1.9814335664823934
pairwise,tfidf,1,3,19,outer_test,random_mismatch,393,491,False,True,3.130121506327635,1.0631625788368484,1.1309800696349979,1.5084239674176525,1.587489875821165,1.0165971379373362,1.1685088368814935,0.44031857032942073
pairwise,tfidf,1,3,19,outer_test,random_mismatch,395,489,False,True,2.101614791855532,0.35729234206812116,0.508941031335749,0.0,0.0,0.5381984847903545,1.1685088368814935,1.5411149961529726
pairwise,tfidf,1,3,19,outer_test,random_mismatch,397,436,False,True,2.666006977894479,0.8801591841190302,0.5654900348174989,0.0,0.0,0.5979983164337273,2.337017673762987,0.44031857032942073
pairwise,tfidf,1,3,19,outer_test,random_mismatch,425,459,False,True,2.892160709203592,1.2635948682896967,1.2440780765984976,0.5028079891392175,0.5291632919403884,1.255796464510827,1.1685088368814935,1.3209557109882621
pairwise,tfidf,1,3,19,outer_test,random_mismatch,430,317,False,True,1.9835839096596015,0.8801591841190302,0.5654900348174989,1.005615978278435,1.0583265838807767,0.7175979797204727,0.0,0.44031857032942073
pairwise,tfidf,1,3,19,outer_test,random_mismatch,436,393,False,True,1.4845208562702066,0.5838679736235151,0.7916860487444984,0.0,0.0,0.8371976430072181,0.5842544184407468,0.44031857032942073
pairwise,tfidf,1,3,19,outer_test,random_mismatch,439,338,False,True,1.789321672991398,0.5664390788884848,0.7916860487444984,0.5028079891392175,0.5291632919403884,0.7773978113638453,0.5842544184407468,0.8806371406588415
pairwise,tfidf,1,3,19,outer_test,random_mismatch,446,439,False,True,0.5858769199162611,0.04357223683757575,0.0,0.0,0.0,0.0,0.5842544184407468,0.0
pairwise,tfidf,1,3,19,outer_test,random_mismatch,447,307,False,True,2.464272148093631,1.0370192367343027,1.3006270800802475,0.0,0.0,1.3753961277975726,1.1685088368814935,0.22015928516471037
pairwise,tfidf,1,3,19,outer_test,random_mismatch,459,425,False,True,2.892160709203592,1.2635948682896967,1.2440780765984976,0.5028079891392175,0.5291632919403884,1.255796464510827,1.1685088368814935,1.3209557109882621
pairwise,tfidf,1,3,19,outer_test,random_mismatch,474,397,False,True,1.9276047866345456,0.5925824209910302,0.3392940208904993,0.0,0.0,0.35879898986023634,1.7527632553222403,0.22015928516471037
pairwise,tfidf,1,3,19,outer_test,random_mismatch,475,430,False,True,4.654863262945359,0.6710124472986665,0.6220390382992488,3.016847934835305,3.17497975164233,0.2989991582168636,1.1685088368814935,0.44031857032942073
pairwise,tfidf,1,3,19,outer_test,random_mismatch,489,475,False,True,2.148145397187526,1.0370192367343027,1.1309800696349979,0.5028079891392175,0.5291632919403884,1.1361968012240817,0.0,0.6604778554941311
pairwise,tfidf,1,3,19,outer_test,random_mismatch,491,313,False,True,2.707692658450134,1.7167461314004846,0.28274501740874947,1.005615978278435,1.0583265838807767,0.17939949493011817,1.1685088368814935,0.8806371406588415
pairwise,tfidf,1,3,20,outer_test,random_mismatch,305,367,False,True,4.306322404866261,0.49672349994836357,2.7709011706057445,1.5084239674176525,0.0,2.750792255595145,0.5842544184407468,0.6604778554941311
pairwise,tfidf,1,3,20,outer_test,random_mismatch,307,313,False,True,1.2847321327334114,0.14814560524775755,0.6220390382992488,0.5028079891392175,0.5291632919403884,0.7175979797204727,0.0,0.44031857032942073
pairwise,tfidf,1,3,20,outer_test,random_mismatch,313,425,False,True,2.247020951964972,1.0718770262043635,0.6220390382992488,1.005615978278435,1.0583265838807767,0.7773978113638453,0.5842544184407468,0.6604778554941311
pairwise,tfidf,1,3,20,outer_test,random_mismatch,315,356,False,True,2.627693173418112,0.7058702367687272,0.28274501740874947,0.0,0.0,0.2989991582168636,2.337017673762987,0.8806371406588415
pairwise,tfidf,1,3,20,outer_test,random_mismatch,317,320,False,True,4.131255925176764,1.2025937367170907,1.9792151218612462,2.01123195655687,1.0583265838807767,1.8537947809445543,0.0,1.761274281317683
pairwise,tfidf,1,3,20,outer_test,random_mismatch,320,305,False,True,2.8467997333368977,0.9760181051616967,0.22619601392699956,1.5084239674176525,2.1166531677615534,0.05979983164337272,0.5842544184407468,0.0
pairwise,tfidf,1,3,20,outer_test,random_mismatch,338,352,False,True,2.8611447373069345,0.8453013946489696,1.8095681114159965,0.0,0.0,1.913594612587927,0.5842544184407468,0.44031857032942073
pairwise,tfidf,1,3,20,outer_test,random_mismatch,344,474,False,True,2.8201774842398075,0.4182934736407272,1.6399211009707468,0.0,0.5291632919403884,1.734195117657809,1.1685088368814935,0.6604778554941311
pairwise,tfidf,1,3,20,outer_test,random_mismatch,352,436,False,True,4.130470077601364,2.2396129734513934,2.035764125342996,0.0,0.0,2.152793939161418,1.7527632553222403,0.44031857032942073
pairwise,tfidf,1,3,20,outer_test,random_mismatch,356,459,False,True,3.4074795465249177,2.492331947109333,0.3958430243722492,1.5084239674176525,1.587489875821165,0.23919932657349088,0.5842544184407468,0.22015928516471037
pairwise,tfidf,1,3,20,outer_test,random_mismatch,367,446,False,True,3.5286304654367355,0.14814560524775755,0.3958430243722492,1.005615978278435,1.0583265838807767,0.2989991582168636,1.7527632553222403,2.6419114219765243
pairwise,tfidf,1,3,20,outer_test,random_mismatch,371,489,False,True,1.4852621392229268,0.1394311578802424,0.05654900348174989,1.005615978278435,1.0583265838807767,0.05979983164337272,0.0,0.22015928516471037
pairwise,tfidf,1,3,20,outer_test,random_mismatch,380,307,False,True,1.5299352681579814,1.394311578802424,0.05654900348174989,0.0,0.0,0.05979983164337272,0.5842544184407468,0.22015928516471037
pairwise,tfidf,1,3,20,outer_test,random_mismatch,383,317,False,True,3.208076785885794,0.2788623157604848,0.3392940208904993,2.01123195655687,2.1166531677615534,0.11959966328674544,1.1685088368814935,0.44031857032942073
pairwise,tfidf,1,3,20,outer_test,random_mismatch,393,395,False,True,1.7732559042293567,0.7232991315037575,0.6220390382992488,0.0,0.0,0.6577981480770999,1.1685088368814935,0.6604778554941311
pairwise,tfidf,1,3,20,outer_test,random_mismatch,395,383,False,True,2.038589094051755,0.6100113157260605,0.22619601392699956,0.5028079891392175,0.5291632919403884,0.2989991582168636,1.1685088368814935,1.3209557109882621
pairwise,tfidf,1,3,20,outer_test,random_mismatch,397,344,False,True,2.328188747186931,1.0108758946317573,1.3006270800802475,0.0,0.5291632919403884,1.3753961277975726,0.5842544184407468,0.44031857032942073
pairwise,tfidf,1,3,20,outer_test,random_mismatch,425,393,False,True,2.32701534036584,0.4182934736407272,0.22619601392699956,1.5084239674176525,1.587489875821165,0.05979983164337272,0.5842544184407468,0.22015928516471037
pairwise,tfidf,1,3,20,outer_test,random_mismatch,430,491,False,True,1.7300331472045702,0.348577894700606,0.508941031335749,1.005615978278435,1.0583265838807767,0.6577981480770999,0.0,0.22015928516471037
pairwise,tfidf,1,3,20,outer_test,random_mismatch,436,447,False,True,2.0153874708124677,0.348577894700606,0.6220390382992488,0.0,0.0,0.6577981480770999,1.7527632553222403,0.22015928516471037
pairwise,tfidf,1,3,20,outer_test,random_mismatch,439,397,False,True,3.4395126181055193,1.7080316840329695,1.5833720974889969,0.5028079891392175,0.5291632919403884,1.6145954543710634,1.7527632553222403,0.44031857032942073
pairwise,tfidf,1,3,20,outer_test,random_mismatch,446,380,False,True,2.6170442783700083,0.8801591841190302,1.6399211009707468,0.5028079891392175,0.5291632919403884,1.6743952860144362,0.0,0.22015928516471037
pairwise,tfidf,1,3,20,outer_test,random_mismatch,447,371,False,True,2.5713527914339567,0.9847325525292119,1.017882062671498,1.005615978278435,1.0583265838807767,0.9567973062939635,1.1685088368814935,0.44031857032942073
pairwise,tfidf,1,3,20,outer_test,random_mismatch,459,315,False,True,3.505311882441448,1.7864617103406057,0.11309800696349978,1.5084239674176525,1.587489875821165,0.05979983164337272,1.7527632553222403,1.1007964258235519
pairwise,tfidf,1,3,20,outer_test,random_mismatch,474,338,False,True,2.009939411023584,1.681888341930424,0.4523920278539991,0.0,0.0,0.47839865314698177,0.5842544184407468,0.6604778554941311
pairwise,tfidf,1,3,20,outer_test,random_mismatch,475,439,False,True,0.4894399453304654,0.28757676312799996,0.22619601392699956,0.0,0.0,0.23919932657349088,0.0,0.22015928516471037
pairwise,tfidf,1,3,20,outer_test,random_mismatch,489,475,False,True,2.148145397187526,1.0370192367343027,1.1309800696349979,0.5028079891392175,0.5291632919403884,1.1361968012240817,0.0,0.6604778554941311
pairwise,tfidf,1,3,20,outer_test,random_mismatch,491,430,False,True,1.7300331472045702,0.348577894700606,0.508941031335749,1.005615978278435,1.0583265838807767,0.6577981480770999,0.0,0.22015928516471037
pairwise,tfidf,1,3,21,outer_test,random_mismatch,305,371,False,True,4.07851773748886,1.159021499879515,1.7530191079342465,1.005615978278435,0.5291632919403884,1.734195117657809,1.7527632553222403,2.2015928516471037
pairwise,tfidf,1,3,21,outer_test,random_mismatch,307,313,False,True,1.2847321327334114,0.14814560524775755,0.6220390382992488,0.5028079891392175,0.5291632919403884,0.7175979797204727,0.0,0.44031857032942073
pairwise,tfidf,1,3,21,outer_test,random_mismatch,313,489,False,True,1.9856370736170976,1.7341750261355149,0.28274501740874947,0.5028079891392175,0.5291632919403884,0.35879898986023634,0.0,0.44031857032942073
pairwise,tfidf,1,3,21,outer_test,random_mismatch,315,425,False,True,2.4092408051317626,0.5228668420509089,1.1309800696349979,1.005615978278435,1.0583265838807767,1.3155962961541998,0.5842544184407468,0.22015928516471037
pairwise,tfidf,1,3,21,outer_test,random_mismatch,317,459,False,True,2.7434558494589982,1.8474628419132118,0.28274501740874947,0.5028079891392175,0.5291632919403884,0.23919932657349088,0.5842544184407468,1.761274281317683
pairwise,tfidf,1,3,21,outer_test,random_mismatch,320,352,False,True,8.154532879045615,2.6927642365621813,4.4108222715764915,3.5196559239745224,2.645816459701942,4.245788046679463,0.0,1.5411149961529726
pairwise,tfidf,1,3,21,outer_test,random_mismatch,338,446,False,True,1.6771569182379613,0.5228668420509089,0.7916860487444984,0.5028079891392175,0.5291632919403884,0.7773978113638453,0.0,0.8806371406588415
pairwise,tfidf,1,3,21,outer_test,random_mismatch,344,356,False,True,3.259597767187209,1.2635948682896967,1.5833720974889969,0.5028079891392175,1.0583265838807767,1.734195117657809,1.1685088368814935,0.8806371406588415
pairwise,tfidf,1,3,21,outer_test,random_mismatch,352,430,False,True,5.0272922303017795,2.370329683964121,1.8661171148977462,2.5140399456960876,2.645816459701942,1.6743952860144362,0.0,0.22015928516471037
pairwise,tfidf,1,3,21,outer_test,random_mismatch,356,307,False,True,2.8504452589415603,0.00871444736751515,0.3958430243722492,0.5028079891392175,0.5291632919403884,0.47839865314698177,2.337017673762987,1.3209557109882621
pairwise,tfidf,1,3,21,outer_test,random_mismatch,367,317,False,True,3.3743354631063895,0.27014786839296967,1.017882062671498,1.005615978278435,1.0583265838807767,0.9567973062939635,1.1685088368814935,2.421752136811814
pairwise,tfidf,1,3,21,outer_test,random_mismatch,371,344,False,True,3.414959801411913,0.7668713683413332,1.4702740905254972,1.005615978278435,1.587489875821165,1.6743952860144362,1.1685088368814935,1.1007964258235519
pairwise,tfidf,1,3,21,outer_test,random_mismatch,380,475,False,True,2.2877939450447946,0.5490101841534545,1.4137250870437472,0.5028079891392175,0.5291632919403884,1.4351959594409454,0.5842544184407468,0.0
pairwise,tfidf,1,3,21,outer_test,random_mismatch,383,367,False,True,4.152976378488489,0.5490101841534545,0.6785880417809986,1.005615978278435,1.0583265838807767,0.8371976430072181,2.337017673762987,2.862070707141235
pairwise,tfidf,1,3,21,outer_test,random_mismatch,393,338,False,True,1.367272274258253,0.8104436051789089,0.5654900348174989,0.0,0.0,0.5979983164337273,0.5842544184407468,0.44031857032942073
pairwise,tfidf,1,3,21,outer_test,random_mismatch,395,447,False,True,1.202995605605996,0.48800905258084837,0.4523920278539991,0.0,0.0,0.47839865314698177,0.0,0.8806371406588415
pairwise,tfidf,1,3,21,outer_test,random_mismatch,397,393,False,True,3.019481563382004,1.4640271577425452,1.3571760835619973,0.0,0.0,1.4351959594409454,1.7527632553222403,0.0
pairwise,tfidf,1,3,21,outer_test,random_mismatch,425,439,False,True,3.162810829649495,0.6622979999311513,0.4523920278539991,2.01123195655687,2.1166531677615534,0.23919932657349088,0.5842544184407468,0.6604778554941311
pairwise,tfidf,1,3,21,outer_test,random_mismatch,430,491,False,True,1.7300331472045702,0.348577894700606,0.508941031335749,1.005615978278435,1.0583265838807767,0.6577981480770999,0.0,0.22015928516471037
pairwise,tfidf,1,3,21,outer_test,random_mismatch,436,320,False,True,6.05090507019767,0.4531512631107878,2.375058146233495,3.5196559239745224,2.645816459701942,2.092994107518045,1.7527632553222403,1.9814335664823934
pairwise,tfidf,1,3,21,outer_test,random_mismatch,439,436,False,True,1.9050221519529553,0.8278724999139392,1.017882062671498,0.5028079891392175,0.5291632919403884,1.0165971379373362,0.5842544184407468,0.0
pairwise,tfidf,1,3,21,outer_test,random_mismatch,446,397,False,True,3.205343192969822,1.7516039208705452,1.5833720974889969,0.5028079891392175,0.5291632919403884,1.6145954543710634,1.1685088368814935,0.44031857032942073
pairwise,tfidf,1,3,21,outer_test,random_mismatch,447,395,False,True,1.202995605605996,0.48800905258084837,0.4523920278539991,0.0,0.0,0.47839865314698177,0.0,0.8806371406588415
pairwise,tfidf,1,3,21,outer_test,random_mismatch,459,315,False,True,3.505311882441448,1.7864617103406057,0.11309800696349978,1.5084239674176525,1.587489875821165,0.05979983164337272,1.7527632553222403,1.1007964258235519
pairwise,tfidf,1,3,21,outer_test,random_mismatch,474,380,False,True,0.8666222302290745,0.2788623157604848,0.3958430243722492,0.0,0.0,0.41859882150360905,0.5842544184407468,0.0
pairwise,tfidf,1,3,21,outer_test,random_mismatch,475,383,False,True,1.312572999371351,0.0697155789401212,0.8482350522262483,0.0,0.0,0.8969974746505908,0.0,0.44031857032942073
pairwise,tfidf,1,3,21,outer_test,random_mismatch,489,474,False,True,0.7120874902412985,0.2091467368203636,0.11309800696349978,0.0,0.0,0.11959966328674544,0.0,0.6604778554941311
pairwise,tfidf,1,3,21,outer_test,random_mismatch,491,305,False,True,3.262115331308522,1.0021614472642422,1.8095681114159965,0.5028079891392175,1.0583265838807767,1.8537947809445543,0.5842544184407468,1.1007964258235519
pairwise,tfidf,1,3,22,outer_test,random_mismatch,305,489,False,True,4.514402618636533,1.0195903419992725,1.8095681114159965,2.01123195655687,0.5291632919403884,1.6743952860144362,1.7527632553222403,2.421752136811814
pairwise,tfidf,1,3,22,outer_test,random_mismatch,307,352,False,True,4.207328536665333,0.8540158420164847,2.7143521671239945,0.0,0.0,2.8703919188818907,1.1685088368814935,0.0
pairwise,tfidf,1,3,22,outer_test,random_mismatch,313,305,False,True,4.277368973606905,0.7145846841362423,2.092313128824746,1.5084239674176525,0.0,2.0331942758746724,1.7527632553222403,1.9814335664823934
pairwise,tfidf,1,3,22,outer_test,random_mismatch,315,383,False,True,1.9557046983991746,0.21786118418787875,0.508941031335749,1.005615978278435,1.0583265838807767,0.41859882150360905,0.0,1.1007964258235519
pairwise,tfidf,1,3,22,outer_test,random_mismatch,317,315,False,True,2.01366936119276,0.061001131572606046,0.16964701044524966,1.005615978278435,1.0583265838807767,0.2989991582168636,1.1685088368814935,0.6604778554941311
pairwise,tfidf,1,3,22,outer_test,random_mismatch,320,397,False,True,5.27224773206372,0.42700792100824236,1.8095681114159965,3.5196559239745224,2.645816459701942,1.494995791084318,0.5842544184407468,1.5411149961529726
pairwise,tfidf,1,3,22,outer_test,random_mismatch,338,491,False,True,3.023611132802371,1.8736061840157572,0.5654900348174989,1.5084239674176525,1.587489875821165,0.41859882150360905,0.5842544184407468,0.0
pairwise,tfidf,1,3,22,outer_test,random_mismatch,344,474,False,True,2.8201774842398075,0.4182934736407272,1.6399211009707468,0.0,0.5291632919403884,1.734195117657809,1.1685088368814935,0.6604778554941311
pairwise,tfidf,1,3,22,outer_test,random_mismatch,352,371,False,True,4.911924749566282,2.8757676312799996,2.431607149715245,1.005615978278435,1.0583265838807767,2.4517930973782813,1.1685088368814935,0.6604778554941311
pairwise,tfidf,1,3,22,outer_test,random_mismatch,356,459,False,True,3.4074795465249177,2.492331947109333,0.3958430243722492,1.5084239674176525,1.587489875821165,0.23919932657349088,0.5842544184407468,0.22015928516471037
pairwise,tfidf,1,3,22,outer_test,random_mismatch,367,447,False,True,2.866523975444207,0.6710124472986665,0.0,0.5028079891392175,0.5291632919403884,0.05979983164337272,1.1685088368814935,2.421752136811814
pairwise,tfidf,1,3,22,outer_test,random_mismatch,371,430,False,True,2.848858631429561,0.5054379473158787,0.5654900348174989,1.5084239674176525,1.587489875821165,0.7773978113638453,1.1685088368814935,0.8806371406588415
pairwise,tfidf,1,3,22,outer_test,random_mismatch,380,338,False,True,1.982125172904865,1.4030260261699392,0.8482350522262483,0.0,0.0,0.8969974746505908,0.0,0.6604778554941311
pairwise,tfidf,1,3,22,outer_test,random_mismatch,383,317,False,True,3.208076785885794,0.2788623157604848,0.3392940208904993,2.01123195655687,2.1166531677615534,0.11959966328674544,1.1685088368814935,0.44031857032942073
pairwise,tfidf,1,3,22,outer_test,random_mismatch,393,439,False,True,0.9325219199591056,0.24400452629042418,0.22619601392699956,0.5028079891392175,0.5291632919403884,0.17939949493011817,0.0,0.44031857032942073
pairwise,tfidf,1,3,22,outer_test,random_mismatch,395,313,False,True,2.255914465940084,1.3768826840673938,0.22619601392699956,0.5028079891392175,0.5291632919403884,0.17939949493011817,1.1685088368814935,1.1007964258235519
pairwise,tfidf,1,3,22,outer_test,random_mismatch,397,475,False,True,3.0667266614434108,1.4204549209049695,1.3571760835619973,0.5028079891392175,0.5291632919403884,1.3753961277975726,1.7527632553222403,0.22015928516471037
pairwise,tfidf,1,3,22,outer_test,random_mismatch,425,393,False,True,2.32701534036584,0.4182934736407272,0.22619601392699956,1.5084239674176525,1.587489875821165,0.05979983164337272,0.5842544184407468,0.22015928516471037
pairwise,tfidf,1,3,22,outer_test,random_mismatch,430,344,False,True,5.164623488963451,0.26143342102545447,2.035764125342996,2.5140399456960876,3.17497975164233,2.4517930973782813,0.0,0.22015928516471037
pairwise,tfidf,1,3,22,outer_test,random_mismatch,436,395,False,True,2.08909959911818,0.1394311578802424,0.16964701044524966,0.0,0.0,0.17939949493011817,1.7527632553222403,1.1007964258235519
pairwise,tfidf,1,3,22,outer_test,random_mismatch,439,356,False,True,3.779492842596389,0.5664390788884848,1.3006270800802475,1.005615978278435,1.0583265838807767,1.255796464510827,2.337017673762987,1.761274281317683
pairwise,tfidf,1,3,22,outer_test,random_mismatch,446,307,False,True,2.6866074403775118,0.5141523946833938,1.6964701044524966,0.5028079891392175,0.5291632919403884,1.734195117657809,0.5842544184407468,0.44031857032942073
pairwise,tfidf,1,3,22,outer_test,random_mismatch,447,425,False,True,2.3198475708310053,0.18300339471781815,0.05654900348174989,1.5084239674176525,1.587489875821165,0.11959966328674544,0.5842544184407468,0.44031857032942073
pairwise,tfidf,1,3,22,outer_test,random_mismatch,459,446,False,True,5.25395560486975,1.9694651050584238,1.6964701044524966,2.5140399456960876,2.645816459701942,1.494995791084318,1.1685088368814935,1.9814335664823934
pairwise,tfidf,1,3,22,outer_test,random_mismatch,474,367,False,True,3.899104296244976,1.3071671051272724,0.8482350522262483,0.5028079891392175,0.5291632919403884,0.9567973062939635,2.337017673762987,2.421752136811814
pairwise,tfidf,1,3,22,outer_test,random_mismatch,475,380,False,True,2.2877939450447946,0.5490101841534545,1.4137250870437472,0.5028079891392175,0.5291632919403884,1.4351959594409454,0.5842544184407468,0.0
pairwise,tfidf,1,3,22,outer_test,random_mismatch,489,436,False,True,1.01283021873471,0.49672349994836357,0.3392940208904993,0.0,0.0,0.35879898986023634,0.5842544184407468,0.44031857032942073
pairwise,tfidf,1,3,22,outer_test,random_mismatch,491,320,False,True,3.7661286889889465,0.02614334210254545,2.035764125342996,2.01123195655687,1.0583265838807767,1.913594612587927,0.0,1.1007964258235519
pairwise,tfidf,1,3,23,outer_test,random_mismatch,305,475,False,True,5.491928020490167,0.0174288947350303,2.9405481810509944,2.5140399456960876,1.0583265838807767,2.810592087238518,1.7527632553222403,1.761274281317683
pairwise,tfidf,1,3,23,outer_test,random_mismatch,307,320,False,True,5.592807155350735,1.8387483945456966,1.6964701044524966,3.5196559239745224,2.645816459701942,1.3753961277975726,1.1685088368814935,1.5411149961529726
pairwise,tfidf,1,3,23,outer_test,random_mismatch,313,307,False,True,1.2847321327334114,0.14814560524775755,0.6220390382992488,0.5028079891392175,0.5291632919403884,0.7175979797204727,0.0,0.44031857032942073
pairwise,tfidf,1,3,23,outer_test,random_mismatch,315,317,False,True,2.01366936119276,0.061001131572606046,0.16964701044524966,1.005615978278435,1.0583265838807767,0.2989991582168636,1.1685088368814935,0.6604778554941311
pairwise,tfidf,1,3,23,outer_test,random_mismatch,317,491,False,True,1.3974260682138764,1.2287370788196361,0.05654900348174989,0.0,0.0,0.05979983164337272,0.0,0.6604778554941311
pairwise,tfidf,1,3,23,outer_test,random_mismatch,320,344,False,True,4.928940442029329,0.5838679736235151,0.508941031335749,3.5196559239745224,3.17497975164233,0.11959966328674544,0.0,1.1007964258235519
pairwise,tfidf,1,3,23,outer_test,random_mismatch,338,313,False,True,1.3459089126920438,0.1568600526152727,0.28274501740874947,0.5028079891392175,0.5291632919403884,0.23919932657349088,0.5842544184407468,0.8806371406588415
