representation,repeat,draw,draw_type,model_name,roc_auc,pr_auc,brier,log_loss,sensitivity_at_0_50,specificity_at_0_50,interpretation_scope
tfidf,1,15,random_mismatch,P+I-real,0.7852948085506225,0.6505288991831099,0.19771622094406407,0.5878494160810579,0.7209302325581395,0.7171717171717171,pairing_dependence
tfidf,1,15,random_mismatch,full,0.8607000234907212,0.737246486645752,0.1518811380975479,0.45166824426339575,0.813953488372093,0.7474747474747475,pairing_dependence
tfidf,1,15,random_mismatch,full+I-random_mismatch,0.8771435283063189,0.7365746788057039,0.15602243561786722,0.47836549487232416,0.8837209302325582,0.7272727272727273,pairing_dependence
tfidf,1,15,random_mismatch,full+I-real,0.8790227859995302,0.749789350739206,0.15287581761297792,0.46619837909019785,0.8604651162790697,0.7272727272727273,pairing_dependence
tfidf,1,16,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,16,random_mismatch,P+I-random_mismatch,0.67394879022786,0.5816386298345568,0.21664240296747636,0.6256483106089845,0.6046511627906976,0.6868686868686869,pairing_dependence
tfidf,1,16,random_mismatch,P+I-real,0.7928118393234673,0.6186385457467017,0.19822946056621665,0.5859785867711946,0.6976744186046512,0.7171717171717171,pairing_dependence
tfidf,1,16,random_mismatch,full,0.8773784355179703,0.7351352592234003,0.15604739727171177,0.4778879355034109,0.8837209302325582,0.7272727272727273,pairing_dependence
tfidf,1,16,random_mismatch,full+I-random_mismatch,0.8785529715762274,0.7366995835943031,0.15567079027991843,0.4759127625006382,0.8837209302325582,0.7171717171717171,pairing_dependence
tfidf,1,16,random_mismatch,full+I-real,0.8905332393704487,0.772805393993158,0.1427900526253561,0.43723826532215115,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,17,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,17,random_mismatch,P+I-random_mismatch,0.6528071411792342,0.5094860234049068,0.23165823199344884,0.6537384968926424,0.5813953488372093,0.6060606060606061,pairing_dependence
tfidf,1,17,random_mismatch,P+I-real,0.7878787878787878,0.6205763370997652,0.1981722000930405,0.5862819134917506,0.6744186046511628,0.7171717171717171,pairing_dependence
tfidf,1,17,random_mismatch,full,0.8658679821470521,0.7466806873257074,0.15320435441840213,0.4575883334351358,0.813953488372093,0.7272727272727273,pairing_dependence
tfidf,1,17,random_mismatch,full+I-random_mismatch,0.8851303735024665,0.7698996563796158,0.14468283802329995,0.4421224102951228,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,17,random_mismatch,full+I-real,0.8790227859995302,0.749789350739206,0.15287581761297792,0.46619837909019785,0.8604651162790697,0.7272727272727273,pairing_dependence
tfidf,1,18,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,18,random_mismatch,P+I-random_mismatch,0.6993187690862109,0.6141169300835498,0.21764930428669266,0.6274924381875593,0.6046511627906976,0.696969696969697,pairing_dependence
tfidf,1,18,random_mismatch,P+I-real,0.7965703547098896,0.6328244819689048,0.20436509882816858,0.6002947882396689,0.7209302325581395,0.7171717171717171,pairing_dependence
tfidf,1,18,random_mismatch,full,0.8658679821470521,0.7466806873257074,0.15320435441840213,0.4575883334351358,0.813953488372093,0.7272727272727273,pairing_dependence
tfidf,1,18,random_mismatch,full+I-random_mismatch,0.891942682640357,0.7854722890863151,0.1441598395029889,0.4389216605518005,0.8604651162790697,0.7373737373737373,pairing_dependence
tfidf,1,18,random_mismatch,full+I-real,0.881841672539347,0.7459245948580094,0.1547640561882549,0.4747025923331351,0.8837209302325582,0.7373737373737373,pairing_dependence
tfidf,1,19,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,19,random_mismatch,P+I-random_mismatch,0.6605590791637302,0.5717744376728903,0.23878226623837587,0.6705683684405502,0.5581395348837209,0.6565656565656566,pairing_dependence
tfidf,1,19,random_mismatch,P+I-real,0.7841202724923655,0.6489488617707418,0.1912889304563337,0.5720449349729135,0.6744186046511628,0.7171717171717171,pairing_dependence
tfidf,1,19,random_mismatch,full,0.8658679821470521,0.7466806873257074,0.15320435441840213,0.4575883334351358,0.813953488372093,0.7272727272727273,pairing_dependence
tfidf,1,19,random_mismatch,full+I-random_mismatch,0.8621094667606296,0.7487469321468136,0.15606799539589183,0.4617705995042667,0.813953488372093,0.7272727272727273,pairing_dependence
tfidf,1,19,random_mismatch,full+I-real,0.8555320648343904,0.7251467223846069,0.16356309167266322,0.486725459658974,0.8372093023255814,0.7171717171717171,pairing_dependence
tfidf,1,20,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,20,random_mismatch,P+I-random_mismatch,0.6847545219638242,0.6026174392532772,0.22428897516411603,0.641917936709766,0.627906976744186,0.6565656565656566,pairing_dependence
