record_type,representation,repeat,outer_fold,partition,draw,assignment_type,n_pairs,no_self,one_to_one,mean_distance,median_distance,q95_distance,max_distance,total_distance,total_cost,max_abs_smd,random_distance_q05,optimal_distance_random_percentile,n_features_mean_abs_paired_diff_lt_0_50,matching_adequate
random_reference,mpnet,4,2,outer_test,15,random_mismatch,29,True,True,3.2270674159468724,2.9310147058580838,6.561816858509523,8.20559839073816,93.5849550624593,389.4766683500734,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,16,random_mismatch,29,True,True,3.4955798071184514,3.218998961166262,6.565940345066435,7.778879619199623,101.37181440643509,436.4478137368058,6.316786174591408e-17,,,0,False
random_reference,mpnet,4,2,outer_test,17,random_mismatch,29,True,True,3.314600800038198,3.2401181903628937,5.971137590434939,7.174603206456321,96.12342320110774,391.84675843944405,2.249158713680274e-17,,,0,False
random_reference,mpnet,4,2,outer_test,18,random_mismatch,29,True,True,3.3242761601518365,2.6869424064460734,6.553612667103482,7.294384096387508,96.40400864440326,404.2766903480763,4.594026308793751e-17,,,0,False
random_reference,mpnet,4,2,outer_test,19,random_mismatch,29,True,True,3.3181681208129152,3.119049081592647,5.938619800348118,6.624917008705957,96.22687550357455,372.6547062710407,4.2111907830609384e-17,,,0,False
random_reference,mpnet,4,2,outer_test,20,random_mismatch,29,True,True,3.23405475180385,3.185568846371394,6.291564383504522,7.174603206456321,93.78758780231165,373.9741751731679,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,21,random_mismatch,29,True,True,2.8980948806965507,2.6407623097538013,5.747770932157201,6.624917008705957,84.04475154019997,303.3846756493215,2.6798486801296883e-17,,,0,False
random_reference,mpnet,4,2,outer_test,22,random_mismatch,29,True,True,3.325036440088629,2.9203484070678467,6.977386745430636,8.438333605089577,96.42605676257024,409.33370782418194,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,23,random_mismatch,29,True,True,2.88339991926519,2.6407623097538013,5.772145374542091,7.092713114094075,83.6185976586905,310.0270545308702,6.125368411725002e-17,,,0,False
random_reference,mpnet,4,2,outer_test,24,random_mismatch,29,True,True,3.473530114133692,3.5695376736875684,5.560245027631747,7.778879619199623,100.73237330987708,408.2645905057993,4.594026308793751e-17,,,0,False
random_reference,mpnet,4,2,outer_test,25,random_mismatch,29,True,True,2.9447184175822128,2.538947766322186,6.051384973595958,6.176546892144834,85.39683410988417,318.7405934926711,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,26,random_mismatch,29,True,True,3.284604366729463,2.832996679135817,6.154597251024545,7.372778784794177,95.25352663515443,382.8779274035705,5.933950648858595e-17,,,0,False
random_reference,mpnet,4,2,outer_test,27,random_mismatch,29,True,True,3.0102011911614976,2.8531909237359128,5.63835267157368,7.046923517261453,87.29583454368343,322.98521821801205,2.6798486801296883e-17,,,0,False
random_reference,mpnet,4,2,outer_test,28,random_mismatch,29,True,True,3.1167264364161733,2.712166005842827,6.257149701719958,7.002924288535986,90.38506665606903,360.20026757197945,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,29,random_mismatch,29,True,True,2.9490189286271518,2.818163781487658,6.001788810582215,6.24560672847233,85.52154893018741,314.153572377137,4.0197730201945323e-17,,,0,False
random_reference,mpnet,4,2,outer_test,30,random_mismatch,29,True,True,2.8846227405594935,2.7229917977096347,5.783077054610303,6.624917008705957,83.65405947622531,320.8668590070312,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,31,random_mismatch,29,True,True,2.931721227853592,2.586760145274125,5.938619800348118,8.438333605089577,85.01991560775417,342.57295834852823,3.8762096980447276e-17,,,0,False
random_reference,mpnet,4,2,outer_test,32,random_mismatch,29,True,True,3.3156946056411365,3.513490714809943,6.81577123059985,7.396131280526684,96.15514356359296,404.70257899721076,6.125368411725002e-17,,,0,False
random_reference,mpnet,4,2,outer_test,33,random_mismatch,29,True,True,3.0689491940570224,2.823832483262385,4.904599132874167,8.039347517883387,88.99952662765365,328.4991309471143,4.976861834526564e-17,,,0,False
random_reference,mpnet,4,2,outer_test,34,random_mismatch,29,True,True,3.3389206584769804,3.0314082422683426,5.95706183086055,7.396131280526684,96.82869909583243,390.80047870890513,4.594026308793751e-17,,,0,False
random_reference,mpnet,4,2,outer_test,35,random_mismatch,29,True,True,3.078981506775932,2.79185130252225,6.145448811201974,6.420072845982413,89.29046369650203,343.4643379960276,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,36,random_mismatch,29,True,True,3.3923132380367904,2.9744476777298545,7.0109547650147475,7.294384096387508,98.37708390306692,412.33200293185746,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,37,random_mismatch,29,True,True,3.4913401474800536,3.119049081592647,6.555847729449806,7.055502456292177,101.24886427692155,433.3005569562575,4.976861834526564e-17,,,0,False
random_reference,mpnet,4,2,outer_test,38,random_mismatch,29,True,True,3.3385448046846555,2.8531909237359128,6.097356398740131,7.943000224388899,96.81779933585501,388.66126059910823,7.656710514656253e-17,,,0,False
random_reference,mpnet,4,2,outer_test,39,random_mismatch,29,True,True,3.0728641658541975,3.0247332901835793,5.747770932157201,7.002924288535986,89.11306080977172,333.7525195641044,1.5313421029312504e-17,,,0,False
random_reference,mpnet,4,2,outer_test,40,random_mismatch,29,True,True,3.3471637938109198,3.0101579982332867,6.706841346389916,8.438333605089577,97.06775002051667,402.0163233458597,6.508203937457814e-17,,,0,False
random_reference,mpnet,4,2,outer_test,41,random_mismatch,29,True,True,3.1605550392519075,2.9096945122045788,6.378034061973001,8.170447377154645,91.65609613830532,374.98599838873537,5.551115123125783e-17,,,0,False
random_reference,mpnet,4,2,outer_test,42,random_mismatch,29,True,True,3.0582807531100693,2.7089363257770955,6.407464243702029,7.372778784794177,88.69014184019201,353.9662578453406,4.594026308793751e-17,,,0,False
random_reference,mpnet,4,2,outer_test,43,random_mismatch,29,True,True,3.256545712220703,2.9253709228961107,5.974957847111112,8.20559839073816,94.43982565440038,395.6469830417023,6.508203937457814e-17,,,0,False
random_reference,mpnet,4,2,outer_test,44,random_mismatch,29,True,True,3.188183752663172,2.7791536778346004,6.946014704246586,8.20559839073816,92.45732882723199,384.0011086805192,3.828355257328126e-17,,,0,False
random_reference,mpnet,4,2,outer_test,45,random_mismatch,29,True,True,3.3810091555093527,3.0101579982332867,6.555847729449806,7.294384096387508,98.04926550977123,398.155777245102,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,46,random_mismatch,29,True,True,3.3091939798997747,2.9787616155842853,6.604883342963792,7.055502456292177,95.96662541709347,392.8863709764965,1.5313421029312504e-17,,,0,False
random_reference,mpnet,4,2,outer_test,47,random_mismatch,29,True,True,3.2341570649323845,2.8476685491796947,6.742230120379778,7.943000224388899,93.79055488303915,401.98100868297513,4.594026308793751e-17,,,0,False
random_reference,mpnet,4,2,outer_test,48,random_mismatch,29,True,True,3.13448839127076,2.8808932836486005,6.542979343616539,7.778879619199623,90.90016334685204,391.0217625264286,4.594026308793751e-17,,,0,False
random_reference,mpnet,4,2,outer_test,49,random_mismatch,29,True,True,3.2516981881135165,3.080378039824558,6.620258070080216,7.778879619199623,94.29924745529198,388.82822820100677,2.2970131543968756e-17,,,0,False
random_reference,mpnet,4,2,outer_test,50,random_mismatch,29,True,True,3.15073317519209,2.9744476777298545,4.998311918663405,6.642639214517528,91.3712620805706,341.28049204373355,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,51,random_mismatch,29,True,True,3.2460374025321292,3.119049081592647,6.64773182817979,8.224343003145645,94.13508467343175,385.3100696833935,2.1055953915304692e-17,,,0,False
random_reference,mpnet,4,2,outer_test,52,random_mismatch,29,True,True,3.1497072276801923,3.2401181903628937,6.181122452877272,7.092713114094075,91.34150960272558,366.37136058679033,3.828355257328126e-17,,,0,False
random_reference,mpnet,4,2,outer_test,53,random_mismatch,29,True,True,3.630952480148936,3.474041171825364,5.874124308877873,6.939572949544103,105.29762192431915,437.19287708914413,7.656710514656253e-17,,,0,False
random_reference,mpnet,4,2,outer_test,54,random_mismatch,29,True,True,3.270285811938191,3.0720112183208794,6.6255826701362786,7.055502456292177,94.83828854620754,380.4323769594405,3.828355257328126e-17,,,0,False
random_reference,mpnet,4,2,outer_test,55,random_mismatch,29,True,True,3.029932757472788,2.916829398087525,5.204621866776942,7.294384096387508,87.86804996671086,322.28617386932706,1.5313421029312504e-17,,,0,False
random_reference,mpnet,4,2,outer_test,56,random_mismatch,29,True,True,3.5295653931134976,3.309419181228481,7.076869476119191,8.170447377154645,102.35739640029144,443.8104885132869,2.6798486801296883e-17,,,0,False
random_reference,mpnet,4,2,outer_test,57,random_mismatch,29,True,True,3.5559629723796164,3.185568846371394,6.6323571010633655,7.667762521372863,103.12292619900887,445.0236562347214,3.828355257328126e-17,,,0,False
random_reference,mpnet,4,2,outer_test,58,random_mismatch,29,True,True,3.050869122269642,2.8152851873532985,6.402316880283594,7.055502456292177,88.47520454581962,346.10827841140645,2.2970131543968756e-17,,,0,False
random_reference,mpnet,4,2,outer_test,59,random_mismatch,29,True,True,3.0226931556439958,2.9956653052399367,4.9266978051659205,6.209460217357111,87.65810151367587,311.21233193693394,4.976861834526564e-17,,,0,False
random_reference,mpnet,4,2,outer_test,60,random_mismatch,29,True,True,3.2086524535483356,2.829425789132769,6.882857009320099,8.20559839073816,93.05092115290174,395.34729501441734,8.039546040389065e-17,,,0,False
random_reference,mpnet,4,2,outer_test,61,random_mismatch,29,True,True,3.346624872107163,3.1048433718197925,6.766600824283608,8.438333605089577,97.05212129110774,404.8008630388985,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,62,random_mismatch,29,True,True,2.9616728687702087,2.4880888858070787,5.845426961204927,7.046923517261453,85.88851319433606,327.18549277930794,3.254101968728907e-17,,,0,False
random_reference,mpnet,4,2,outer_test,63,random_mismatch,29,True,True,3.22509998617808,3.0910264175806046,7.016102128433182,7.778879619199623,93.52789959916431,399.8604837237751,8.422381566121877e-17,,,0,False
random_reference,mpnet,4,2,outer_test,64,random_mismatch,29,True,True,3.1804707456135777,3.040050724220965,5.75093162007182,6.624917008705957,92.23365162279376,339.0690924321255,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,65,random_mismatch,29,True,True,3.3301184260343732,3.0910264175806046,6.723063706340272,8.039347517883387,96.57343435499682,402.13169161623927,7.656710514656253e-17,,,0,False
random_reference,mpnet,4,2,outer_test,66,random_mismatch,29,True,True,3.2897752756250878,3.3613618666417486,5.78168720738917,6.209460217357111,95.40348299312754,375.74900201658323,7.656710514656253e-17,,,0,False
random_reference,mpnet,4,2,outer_test,67,random_mismatch,29,True,True,3.1831297156179286,2.9956653052399367,6.76441625720377,7.943000224388899,92.31076175291993,387.4754070972491,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,68,random_mismatch,29,True,True,3.0196824322995366,2.5573430243769417,6.697356850504227,8.039347517883387,87.57079053668656,361.40475448203017,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,69,random_mismatch,29,True,True,3.062400608968596,2.7791536778346004,6.185989303151057,7.372778784794177,88.80961766008927,340.12245940919263,7.465292751789846e-17,,,0,False
random_reference,mpnet,4,2,outer_test,70,random_mismatch,29,True,True,2.932942837726347,2.59842061800354,5.687916124377857,8.224343003145645,85.05534229406406,322.6381390095857,1.5313421029312504e-17,,,0,False
random_reference,mpnet,4,2,outer_test,71,random_mismatch,29,True,True,3.002002868975169,2.829425789132769,5.409981724115636,8.438333605089577,87.05808320027991,331.2181034149536,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,72,random_mismatch,29,True,True,3.2499744534171535,3.080378039824558,6.178055149481264,6.624917008705957,94.24925914909745,367.8549363019587,5.3596973602593766e-17,,,0,False
random_reference,mpnet,4,2,outer_test,73,random_mismatch,29,True,True,3.2388618152346114,3.261792314046012,6.241842382840519,7.943000224388899,93.92699264180374,378.14718993090713,6.125368411725002e-17,,,0,False
random_reference,mpnet,4,2,outer_test,74,random_mismatch,29,True,True,3.2041467275797397,3.156912597345843,6.322662464447381,7.002924288535986,92.92025509981245,365.3479043718787,1.914177628664063e-17,,,0,False
random_reference,mpnet,4,2,outer_test,75,random_mismatch,29,True,True,3.226741856163407,2.9096945122045788,6.723063706340272,8.20559839073816,93.5755138287388,391.7739081060865,6.125368411725002e-17,,,0,False
random_reference,mpnet,4,2,outer_test,76,random_mismatch,29,True,True,3.008442327573715,2.2108212392584767,6.016997476772755,7.943000224388899,87.24482749963774,352.43664484565676,2.2970131543968756e-17,,,0,False
random_reference,mpnet,4,2,outer_test,77,random_mismatch,29,True,True,3.2812090991246077,3.146151159152679,5.891114535963921,8.039347517883387,95.15506387461362,394.0080586371272,6.125368411725002e-17,,,0,False
random_reference,mpnet,4,2,outer_test,78,random_mismatch,29,True,True,2.984151845690865,2.7694021480112796,4.68334186484533,8.039347517883387,86.54040352503509,314.2807271160074,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,79,random_mismatch,29,True,True,3.15916631158486,2.9663660785454686,5.993624413281833,6.939572949544103,91.61582303596094,351.2289711617168,1.5313421029312504e-17,,,0,False
random_reference,mpnet,4,2,outer_test,80,random_mismatch,29,True,True,3.1765900986685534,2.712166005842827,6.555847729449806,7.092713114094075,92.12111286138804,378.43222729817137,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,81,random_mismatch,29,True,True,2.963945085642409,2.4232799409442194,6.553612667103482,7.943000224388899,85.95440748362986,338.1682368543543,1.914177628664063e-17,,,0,False
random_reference,mpnet,4,2,outer_test,82,random_mismatch,29,True,True,3.147138264924438,2.9203484070678467,6.3868269913261555,8.039347517883387,91.2670096828087,364.78274010696214,4.594026308793751e-17,,,0,False
random_reference,mpnet,4,2,outer_test,83,random_mismatch,29,True,True,3.2401674163854657,3.040050724220965,7.391637649122994,8.039347517883387,93.9648550751785,400.78893102380295,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,84,random_mismatch,29,True,True,3.2758169226015137,3.268708962170992,5.619272622818984,8.20559839073816,94.9986907554439,383.8075766079319,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,85,random_mismatch,29,True,True,3.2167303208933906,3.024295233999912,5.266659663201577,7.778879619199623,93.28517930590833,357.200782273832,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,86,random_mismatch,29,True,True,3.3917510366853603,3.5068173252368293,6.4474224291203335,7.174603206456321,98.36078006387545,422.08095062185197,6.891039463190627e-17,,,0,False
random_reference,mpnet,4,2,outer_test,87,random_mismatch,29,True,True,3.243313431707497,3.0101579982332867,7.450128426177648,7.943000224388899,94.05608951951741,405.96940779497214,1.5313421029312504e-17,,,0,False
random_reference,mpnet,4,2,outer_test,88,random_mismatch,29,True,True,3.154401164207775,3.1031792139438834,5.600293190743553,6.624917008705957,91.47763376202548,341.2838840604267,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,89,random_mismatch,29,True,True,2.8902600597945267,2.8476685491796947,4.800421278012708,7.372778784794177,83.81754173404127,297.8248687895289,3.062684205862501e-17,,,0,False
random_reference,mpnet,4,2,outer_test,90,random_mismatch,29,True,True,3.341346953088766,3.0510811102665545,6.593858532844936,7.396131280526684,96.89906163957421,392.263966118736,7.273874988923439e-17,,,0,False
random_reference,mpnet,4,2,outer_test,91,random_mismatch,29,True,True,3.1852734625684778,2.8108920161447943,6.542979343616539,7.002924288535986,92.37293041448585,363.5554400143584,2.2970131543968756e-17,,,0,False
random_reference,mpnet,4,2,outer_test,92,random_mismatch,29,True,True,3.06858840409072,3.119049081592647,5.260367321159288,7.372778784794177,88.98906371863089,349.2904305550812,1.5313421029312504e-17,,,0,False
random_reference,mpnet,4,2,outer_test,93,random_mismatch,29,True,True,3.202303399291903,3.1031792139438834,6.036010246479534,8.170447377154645,92.8667985794652,379.5347278937559,3.4455197315953135e-17,,,0,False
random_reference,mpnet,4,2,outer_test,94,random_mismatch,29,True,True,3.3162751697095856,3.2888439359969213,6.034974894572522,8.438333605089577,96.17197992157799,397.4540780910452,6.125368411725002e-17,,,0,False
random_reference,mpnet,4,2,outer_test,95,random_mismatch,29,True,True,2.874218629958899,2.313392820098403,7.2055585309392765,8.224343003145645,83.35234026880808,341.32051418569046,2.6798486801296883e-17,,,0,False
random_reference,mpnet,4,2,outer_test,96,random_mismatch,29,True,True,3.1838368743183247,3.0101579982332867,6.768734417555849,8.20559839073816,92.33126935523141,381.6724314913861,6.125368411725002e-17,,,0,False
random_reference,mpnet,4,2,outer_test,97,random_mismatch,29,True,True,3.1661843896587247,3.040050724220965,6.257149701719958,7.667762521372863,91.81934730010302,371.61420861929616,6.125368411725002e-17,,,0,False
random_reference,mpnet,4,2,outer_test,98,random_mismatch,29,True,True,3.027082743820434,2.944594351332478,5.784309050542128,6.939572949544103,87.78539957079259,320.25148511411953,3.828355257328126e-17,,,0,False
random_reference,mpnet,4,2,outer_test,99,random_mismatch,29,True,True,3.1994292127154975,2.916829398087525,5.76306416663299,8.20559839073816,92.78344716874943,381.5412917575735,6.508203937457814e-17,,,0,False
random_reference,mpnet,4,2,outer_test,100,random_mismatch,29,True,True,3.236128148587141,3.218998961166262,5.899426702267048,8.20559839073816,93.84771630902709,371.4377190816417,5.16827959739297e-17,,,0,False
random_reference,mpnet,4,3,outer_test,1,random_mismatch,28,True,True,2.5526960166776305,2.346730829740464,3.852232305677687,4.575043719437436,71.47548846697366,200.3433862622214,2.3790493384824782e-17,,,0,False
random_reference,mpnet,4,3,outer_test,2,random_mismatch,28,True,True,2.6351197688246066,2.544796822855469,3.9252481710815754,4.637966745351941,73.78335352708899,212.7201535676368,1.586032892321652e-17,,,0,False
random_reference,mpnet,4,3,outer_test,3,random_mismatch,28,True,True,2.51156298900466,2.7490432311683115,4.050063493650019,4.418166638689667,70.32376369213048,205.2356959907707,2.3790493384824782e-17,,,0,False
random_reference,mpnet,4,3,outer_test,4,random_mismatch,28,True,True,2.787581329069362,2.811126601726654,4.556501640563478,4.805081584928822,78.05227721394213,250.85509715092294,3.9650822308041306e-17,,,0,False
random_reference,mpnet,4,3,outer_test,5,random_mismatch,28,True,True,2.464264831897658,2.2712001177364387,3.9353752848043966,4.493427747230635,68.99941529313442,190.2204557093176,1.586032892321652e-17,,,0,False
random_reference,mpnet,4,3,outer_test,6,random_mismatch,28,True,True,2.4667300714356144,2.350412860696539,4.276669385490007,4.575043719437436,69.06844200019721,199.4654313652103,1.586032892321652e-17,,,0,False
random_reference,mpnet,4,3,outer_test,7,random_mismatch,28,True,True,2.731923032484141,2.6894967281924806,4.326372838103191,4.639266921650256,76.49384490955595,241.7563734286322,1.9825411154020653e-17,,,0,False
random_reference,mpnet,4,3,outer_test,8,random_mismatch,28,True,True,2.8064103506951534,2.912185261098923,4.436160211918748,4.672502891691245,78.5794898194643,252.58188887419934,1.586032892321652e-17,,,0,False
random_reference,mpnet,4,3,outer_test,9,random_mismatch,28,True,True,2.391789228464282,2.311673701929148,4.001422510388408,4.633263107986726,66.97009839699989,186.9013050394261,3.172065784643304e-17,,,0,False
random_reference,mpnet,4,3,outer_test,10,random_mismatch,28,True,True,2.6659578148839054,2.454791124996328,4.479349486676578,4.678887214466598,74.64681881674935,228.28142766478794,2.7755575615628914e-17,,,0,False
random_reference,mpnet,4,3,outer_test,11,random_mismatch,28,True,True,2.4176457793666333,2.2267330608312297,4.2468362523529395,4.637966745351941,67.69408182226573,187.83884543755494,2.3790493384824782e-17,,,0,False
random_reference,mpnet,4,3,outer_test,12,random_mismatch,28,True,True,2.43128081702936,2.393321748122646,3.827439755144849,4.628351949040579,68.07586287682207,184.89060794721007,3.3703198961835107e-17,,,0,False
random_reference,mpnet,4,3,outer_test,13,random_mismatch,28,True,True,2.726248478275623,2.5464111021609206,4.3768474603827014,4.746359957168568,76.33495739171745,241.0757512231538,3.568574007723718e-17,,,0,False
random_reference,mpnet,4,3,outer_test,14,random_mismatch,28,True,True,2.7770489831077727,2.6305172266843857,4.588223210603388,4.672502891691245,77.75737152701764,247.5917282269014,5.551115123125783e-17,,,0,False
random_reference,mpnet,4,3,outer_test,15,random_mismatch,28,True,True,2.721843242793858,2.788480502334985,4.421991606821654,4.610819083593574,76.21161079822802,234.1551556985167,4.7580986769649563e-17,,,0,False
random_reference,mpnet,4,3,outer_test,16,random_mismatch,28,True,True,2.5568006982332134,2.3554051213557514,4.514885438145014,4.575043719437436,71.59041955052997,210.53500398615898,3.172065784643304e-17,,,0,False
random_reference,mpnet,4,3,outer_test,17,random_mismatch,28,True,True,2.784345214619642,2.650115618099612,4.444854945450108,4.633263107986726,77.96166600934998,241.63341743630878,3.172065784643304e-17,,,0,False
random_reference,mpnet,4,3,outer_test,18,random_mismatch,28,True,True,2.6167038613591926,2.3354510664220847,4.55478709041776,4.805081584928822,73.2677081180574,222.58188926431012,4.7580986769649563e-17,,,0,False
random_reference,mpnet,4,3,outer_test,19,random_mismatch,28,True,True,2.493832093934084,2.121169099653083,4.308533435752339,4.526439579406603,69.82729863015435,207.2014955227613,2.3790493384824782e-17,,,0,False
random_reference,mpnet,4,3,outer_test,20,random_mismatch,28,True,True,2.3861122541340007,2.2603129032471454,3.768044581861945,4.167969143143615,66.81114311575202,177.56241543209222,4.7580986769649563e-17,,,0,False
random_reference,mpnet,4,3,outer_test,21,random_mismatch,28,True,True,2.6502877481179588,2.530665123177007,4.368550576814198,5.186632003896968,74.20805694730285,227.88607547097786,6.344131569286608e-17,,,0,False
random_reference,mpnet,4,3,outer_test,22,random_mismatch,28,True,True,2.3515975745759548,1.99266123814481,4.215896988023728,4.493427747230635,65.84473208812673,186.0260587502577,2.3790493384824782e-17,,,0,False
random_reference,mpnet,4,3,outer_test,23,random_mismatch,28,True,True,2.4079618858230574,1.9850967498747694,4.316033949789176,4.805081584928822,67.42293280304561,187.43751502149004,2.3790493384824782e-17,,,0,False
random_reference,mpnet,4,3,outer_test,24,random_mismatch,28,True,True,2.7035681912056426,2.532454298232585,4.635446681236869,4.678887214466598,75.69990935375799,232.9925883258446,1.784287003861859e-17,,,1,False
random_reference,mpnet,4,3,outer_test,25,random_mismatch,28,True,True,2.631099132199003,2.615066228392558,3.9990488234857327,4.805081584928822,73.67077570157208,223.45253232783372,2.3790493384824782e-17,,,0,False
random_reference,mpnet,4,3,outer_test,26,random_mismatch,28,True,True,2.520993881090488,2.595684078545778,3.650000067749294,4.085294094737841,70.58782867053367,203.71546726207742,3.172065784643304e-17,,,1,False
random_reference,mpnet,4,3,outer_test,27,random_mismatch,28,True,True,2.6292583832114254,2.3162301103952716,4.251364402340008,4.746359957168568,73.61923472991991,219.23217546717024,7.93016446160826e-18,,,0,False
random_reference,mpnet,4,3,outer_test,28,random_mismatch,28,True,True,2.7584664829014067,2.381399726162803,4.692894141126492,5.186632003896968,77.23706152123938,249.45485744451662,1.586032892321652e-17,,,0,False
random_reference,mpnet,4,3,outer_test,29,random_mismatch,28,True,True,2.50536035098863,2.594524318592728,3.8863796820096637,4.418166638689667,70.15008982768164,210.04995634815495,3.172065784643304e-17,,,0,False
random_reference,mpnet,4,3,outer_test,30,random_mismatch,28,True,True,2.736678051998105,2.492052300276937,4.148386910136939,4.526439579406603,76.62698545594694,229.33612695254874,3.172065784643304e-17,,,0,False
random_reference,mpnet,4,3,outer_test,31,random_mismatch,28,True,True,2.5657621264917205,2.454791124996328,4.552776839169652,4.727647629172753,71.84133954176818,213.09781685798967,3.172065784643304e-17,,,0,False
random_reference,mpnet,4,3,outer_test,32,random_mismatch,28,True,True,2.892415767242152,2.6797850934815353,4.65506336866104,4.746359957168568,80.98764148278026,268.0082274190798,4.7580986769649563e-17,,,0,False
random_reference,mpnet,4,3,outer_test,33,random_mismatch,28,True,True,2.6566817683368043,2.62232357718625,4.4524935847029115,4.575043719437436,74.38708951343052,230.29725940629294,3.172065784643304e-17,,,0,False
random_reference,mpnet,4,3,outer_test,34,random_mismatch,28,True,True,2.6322878445110027,2.560605190216167,4.267953123802555,4.672502891691245,73.70405964630808,223.31806982280608,8.723180907769087e-17,,,0,False
random_reference,mpnet,4,3,outer_test,35,random_mismatch,28,True,True,2.6565135440646293,2.6470342267254083,3.911339024929894,4.672502891691245,74.38237923380962,221.46869730504378,3.9650822308041306e-17,,,0,False
random_reference,mpnet,4,3,outer_test,36,random_mismatch,28,True,True,2.590176962593456,2.5161584158407093,4.286436929311325,4.678887214466598,72.52495495261677,213.387049187613,4.3615904538845435e-17,,,0,False
random_reference,mpnet,4,3,outer_test,37,random_mismatch,28,True,True,2.646943995494332,2.6249887886529057,4.582129165827782,4.6927339463324325,74.1144318738413,231.7642098409824,2.3790493384824782e-17,,,0,False
random_reference,mpnet,4,3,outer_test,38,random_mismatch,28,True,True,2.561345141211533,2.379471904804837,3.8273790653823747,4.087884630389744,71.71766395392292,209.64986759327647,2.7755575615628914e-17,,,0,False
random_reference,mpnet,4,3,outer_test,39,random_mismatch,28,True,True,2.6900190602955854,2.609784179689537,4.6570500617635116,4.6927339463324325,75.32053368827638,231.57631329022385,3.9650822308041306e-17,,,0,False
random_reference,mpnet,4,3,outer_test,40,random_mismatch,28,True,True,2.5427908769301015,2.4492905613859555,4.391534967527708,4.633263107986726,71.19814455404284,208.42126648391852,1.784287003861859e-17,,,0,False
random_reference,mpnet,4,3,outer_test,41,random_mismatch,28,True,True,2.74959379297525,2.786775036240015,4.106653309028619,4.2280168005924645,76.98862620330699,237.25790028233982,3.172065784643304e-17,,,0,False
random_reference,mpnet,4,3,outer_test,42,random_mismatch,28,True,True,2.5678862203393633,2.423170616765451,4.436783652797144,4.727647629172753,71.90081416950217,213.33358398929795,3.172065784643304e-17,,,0,False
random_reference,mpnet,4,3,outer_test,43,random_mismatch,28,True,True,2.831697959434288,2.7088447116388004,4.415507898797231,4.610819083593574,79.28754286416007,246.77662161375468,6.344131569286608e-17,,,0,False
random_reference,mpnet,4,3,outer_test,44,random_mismatch,28,True,True,2.7520955350984617,2.692839010247881,4.739810642370033,4.814557817747821,77.05867498275693,247.2807766171608,1.1895246692412391e-17,,,0,False
random_reference,mpnet,4,3,outer_test,45,random_mismatch,28,True,True,2.640179416096314,2.763157815364507,4.309767038540393,4.727647629172753,73.9250236506968,220.00505441585094,9.912705577010326e-18,,,0,False
random_reference,mpnet,4,3,outer_test,46,random_mismatch,28,True,True,2.3995338152551406,2.269487959486899,3.8433868767668558,4.017533072341771,67.18694682714394,180.4324777021245,2.7755575615628914e-17,,,1,False
random_reference,mpnet,4,3,outer_test,47,random_mismatch,28,True,True,2.5157904416215353,2.412491142750013,4.240436966205098,4.814557817747821,70.44213236540298,207.32623094592287,3.172065784643304e-17,,,0,False
random_reference,mpnet,4,3,outer_test,48,random_mismatch,28,True,True,2.508192063708621,2.3667119369940237,4.5927628477569495,4.678887214466598,70.22937778384139,210.90341522510448,3.9650822308041306e-17,,,0,False
random_reference,mpnet,4,3,outer_test,49,random_mismatch,28,True,True,2.5259802167435064,2.4369275572213054,3.7294004582825595,4.233329685585044,70.72744606881818,194.53454304149545,4.7580986769649563e-17,,,0,False
random_reference,mpnet,4,3,outer_test,50,random_mismatch,28,True,True,2.743190412833275,2.791916702942907,3.8780010696826372,3.944384325677401,76.8093315593317,229.0620282089077,5.15460690004537e-17,,,0,False
random_reference,mpnet,4,3,outer_test,51,random_mismatch,28,True,True,2.724763526136151,2.916880228703709,3.881009979079808,4.639266921650256,76.29337873181223,236.7614215046721,3.9650822308041306e-17,,,0,False
