representation,repeat,draw,draw_type,matched_model_name,weak_real_delta_auc,weak_matched_delta_auc,full_real_delta_auc,full_matched_delta_auc,weak_real_minus_matched_delta_auc,weak_matched_minus_no_i_delta_auc,real_minus_matched_delta_auc,matched_minus_no_i_delta_auc,weak_real_minus_optimal_delta_auc_x,weak_real_minus_random_delta_auc,weak_optimal_minus_no_i_delta_auc_x,weak_random_minus_no_i_delta_auc,real_minus_optimal_delta_auc,real_minus_random_delta_auc,optimal_minus_no_i_delta_auc,random_minus_no_i_delta_auc,real_minus_matched_full_delta_auc,mean_abs_probability_change_weak,mean_abs_probability_change_full,interpretation_scope_x,full_real_minus_optimal_delta_auc,full_real_minus_optimal_ci_low,full_real_minus_optimal_ci_high,full_real_minus_optimal_p_value,full_optimal_minus_no_i_delta_auc,full_optimal_minus_no_i_ci_low,full_optimal_minus_no_i_ci_high,weak_real_minus_optimal_delta_auc_y,weak_real_minus_optimal_ci_low,weak_real_minus_optimal_ci_high,weak_real_minus_optimal_p_value,weak_optimal_minus_no_i_delta_auc_y,weak_optimal_minus_no_i_ci_low,weak_optimal_minus_no_i_ci_high,real_minus_matched_delta_auc_observed,matched_minus_no_i_delta_auc_observed,ci_low,ci_high,optimal_minus_no_i_ci_low,optimal_minus_no_i_ci_high,p_value,n_bootstrap,n_permutations,primary_pairing_control,secondary_pairing_control,weak_control_scope,interpretation_scope_y
tfidf,1,87,random_mismatch,P+I-random_mismatch,0.080808080808081,-0.0035236081747708203,-0.01879257693211167,-0.017148226450551918,0.08433168898285182,-0.0035236081747708203,-0.0016443504815597532,-0.017148226450551918,,0.08433168898285182,,-0.0035236081747708203,,-0.0016443504815597532,,-0.017148226450551918,-0.0016443504815597532,0.16589682054691643,0.11562826620484884,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,1,88,random_mismatch,P+I-random_mismatch,0.09114399812074236,-0.028658679821470412,0.04909560723514206,0.06600892647404277,0.11980267794221278,-0.028658679821470412,-0.016913319238900715,0.06600892647404277,,0.11980267794221278,,-0.028658679821470412,,-0.016913319238900715,,0.06600892647404277,-0.016913319238900715,0.13601877885107266,0.11001483583289752,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,1,89,random_mismatch,P+I-random_mismatch,0.08268733850129217,-0.03899459713413189,0.014799154334038,0.019967112990368796,0.12168193563542407,-0.03899459713413189,-0.0051679586563307955,0.019967112990368796,,0.12168193563542407,,-0.03899459713413189,,-0.0051679586563307955,,0.019967112990368796,-0.0051679586563307955,0.12157272525586266,0.03865351237206285,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,1,90,random_mismatch,P+I-random_mismatch,0.10335917312661524,-0.04768616396523362,0.006107587502936496,-0.03288700963119551,0.15104533709184886,-0.04768616396523362,0.038994597134132,-0.03288700963119551,,0.15104533709184886,,-0.04768616396523362,,0.038994597134132,,-0.03288700963119551,0.038994597134132,0.10059909398294832,0.0627468655950634,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,1,91,random_mismatch,P+I-random_mismatch,0.09114399812074259,-0.030303030303030054,0.014094432699083836,-0.0023490721165140283,0.12144702842377264,-0.030303030303030054,0.016443504815597865,-0.0023490721165140283,,0.12144702842377264,,-0.030303030303030054,,0.016443504815597865,,-0.0023490721165140283,0.016443504815597865,0.14330811557137219,0.07950410844309987,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,1,92,random_mismatch,P+I-random_mismatch,0.08809020436927428,-0.03053793751468159,0.03922950434578343,0.010101010101010166,0.11862814188395587,-0.03053793751468159,0.029128494244773262,0.010101010101010166,,0.11862814188395587,,-0.03053793751468159,,0.029128494244773262,,0.010101010101010166,0.029128494244773262,0.09896541621388262,0.10023020354553451,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,1,93,random_mismatch,P+I-random_mismatch,0.08738548273432012,-0.008926474042753041,0.016913319238900715,0.028423772609819098,0.09631195677707316,-0.008926474042753041,-0.011510453370918383,0.028423772609819098,,0.09631195677707316,,-0.008926474042753041,,-0.011510453370918383,,0.028423772609819098,-0.011510453370918383,0.16838560159804716,0.09916847876179923,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,1,94,random_mismatch,P+I-random_mismatch,0.08856001879257702,-0.03241719520789266,0.0021141649048626032,-0.011980267794221233,0.12097721400046968,-0.03241719520789266,0.014094432699083836,-0.011980267794221233,,0.12097721400046968,,-0.03241719520789266,,0.014094432699083836,,-0.011980267794221233,0.014094432699083836,0.20125453786172667,0.07175352514151982,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,1,95,random_mismatch,P+I-random_mismatch,0.08668076109936584,-0.0046981442330278345,0.020906741836974385,-0.029598308668076112,0.09137890533239368,-0.0046981442330278345,0.0505050505050505,-0.029598308668076112,,0.09137890533239368,,-0.0046981442330278345,,0.0505050505050505,,-0.029598308668076112,0.0505050505050505,0.19066483363718958,0.08110081367436014,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,1,96,random_mismatch,P+I-random_mismatch,0.10335917312661524,-0.012919896640826711,0.006577401926239235,-0.028423772609818987,0.11627906976744196,-0.012919896640826711,0.03500117453605822,-0.028423772609818987,,0.11627906976744196,,-0.012919896640826711,,0.03500117453605822,,-0.028423772609818987,0.03500117453605822,0.12112665947723132,0.09900042033643673,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,1,97,random_mismatch,P+I-random_mismatch,0.08762038994597143,-0.0949025135071645,0.0018792576932111782,0.022316185106882824,0.18252290345313593,-0.0949025135071645,-0.020436927413671646,0.022316185106882824,,0.18252290345313593,,-0.0949025135071645,,-0.020436927413671646,,0.022316185106882824,-0.020436927413671646,0.1638215363351615,0.038069507108655656,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,1,98,random_mismatch,P+I-random_mismatch,0.09960065774019267,-0.04674653511862792,-0.006812309137890549,0.0014094432699085502,0.14634719285882059,-0.04674653511862792,-0.008221752407799099,0.0014094432699085502,,0.14634719285882059,,-0.04674653511862792,,-0.008221752407799099,,0.0014094432699085502,-0.008221752407799099,0.1588791747176741,0.08365274036725269,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,1,99,random_mismatch,P+I-random_mismatch,0.09866102889358719,-0.034766267324406686,0.05590791637303261,0.03265210241954419,0.13342729621799387,-0.034766267324406686,0.023255813953488413,0.03265210241954419,,0.13342729621799387,,-0.034766267324406686,,0.023255813953488413,,0.03265210241954419,0.023255813953488413,0.15049797750374033,0.07588568322301681,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,1,100,random_mismatch,P+I-random_mismatch,0.10077519379844979,-0.06694855532064814,0.03735024665257214,0.03006812309137885,0.16772374911909793,-0.06694855532064814,0.007282123561193288,0.03006812309137885,,0.16772374911909793,,-0.06694855532064814,,0.007282123561193288,,0.03006812309137885,0.007282123561193288,0.12781736326670073,0.048150593579448675,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,2,0,optimal_matched,P+I-optimal_matched,0.11040638947615677,0.06154568945266625,0.03241719520789288,0.013154803852478247,0.04886070002349052,0.06154568945266625,0.019262391355414632,0.013154803852478247,0.04886070002349052,,0.06154568945266625,,0.019262391355414632,,0.013154803852478247,,0.019262391355414632,0.1659343831592096,0.04026838016522608,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,3,0,optimal_matched,P+I-optimal_matched,0.10382898754991787,0.0737608644585388,0.0014094432699083281,0.00399342259807367,0.030068123091379073,0.0737608644585388,-0.0025839793281653423,0.00399342259807367,0.030068123091379073,,0.0737608644585388,,-0.0025839793281653423,,0.00399342259807367,,-0.0025839793281653423,0.1068147666204067,0.09031981098782219,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,4,0,optimal_matched,P+I-optimal_matched,0.06201550387596899,-0.014094432699083725,0.06107587502936351,0.049800328870096444,0.07610993657505272,-0.014094432699083725,0.01127554615926707,0.049800328870096444,0.07610993657505272,,-0.014094432699083725,,0.01127554615926707,,0.049800328870096444,,0.01127554615926707,0.13997219202091876,0.029597347646453595,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,5,0,optimal_matched,P+I-optimal_matched,0.05849189570119795,-0.012919896640827044,0.007751937984496138,-0.0007047216349541641,0.071411792342025,-0.012919896640827044,0.008456659619450302,-0.0007047216349541641,0.071411792342025,,-0.012919896640827044,,0.008456659619450302,,-0.0007047216349541641,,0.008456659619450302,0.16602633140384984,0.061563762895824665,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,6,0,optimal_matched,P+I-optimal_matched,0.09443269908386187,0.05027014329339907,0.00046981442330273904,0.00023490721165142503,0.0441625557904628,0.05027014329339907,0.000234907211651314,0.00023490721165142503,0.0441625557904628,,0.05027014329339907,,0.000234907211651314,,0.00023490721165142503,,0.000234907211651314,0.1207117229023459,0.06183930034363765,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,7,0,optimal_matched,P+I-optimal_matched,0.1381254404510217,-0.010570824524312905,-0.0009396288466054781,-0.0014094432699083281,0.1486962649753346,-0.010570824524312905,0.00046981442330285006,-0.0014094432699083281,0.1486962649753346,,-0.010570824524312905,,0.00046981442330285006,,-0.0014094432699083281,,0.00046981442330285006,0.09086360255253002,0.0111162974775267,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,8,0,optimal_matched,P+I-optimal_matched,0.08174770965468625,0.0716466995536762,0.008456659619450413,0.018322762508809154,0.010101010101010055,0.0716466995536762,-0.009866102889358741,0.018322762508809154,0.010101010101010055,,0.0716466995536762,,-0.009866102889358741,,0.018322762508809154,,-0.009866102889358741,0.1266656204859283,0.03319339510076922,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,9,0,optimal_matched,P+I-optimal_matched,0.09936575052854135,0.0695325346488137,0.0,0.014564247122386687,0.029833215879727648,0.0695325346488137,-0.014564247122386687,0.014564247122386687,0.029833215879727648,,0.0695325346488137,,-0.014564247122386687,,0.014564247122386687,,-0.014564247122386687,0.11147457702222932,0.055457631820163264,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfidf,10,0,optimal_matched,P+I-optimal_matched,0.06436457599248291,0.036175710594315236,-0.010335917312661591,-0.014329339910735261,0.028188865398167673,0.036175710594315236,0.00399342259807367,-0.014329339910735261,0.028188865398167673,,0.036175710594315236,,0.00399342259807367,,-0.014329339910735261,,0.00399342259807367,0.15218692533924139,0.05069560051938072,pairing_dependence_not_identified_interaction_effect,,,,,,,,,,,,,,,,,,,,,,,,,,,
