representation,repeat,subset,scale,n_participants,r2,mae,rmse,spearman_rho,mse_improvement,target_mse,null_mse,source_score_scale_sensitive,standardization_scope,interpretation_scope,n_outer_folds
mpnet,5,P+R+D,raw,142,0.1611976928576564,0.4924843201304671,0.6553186584521854,0.5404146348107991,0.1611976928576564,0.42944254411557203,0.5119711050612266,True,none,recoverability_scale_sensitivity,5
mpnet,5,P+R+D,outer_train_standardized,142,0.06731417116536331,2.1265319865769268,4.0206107855114865,0.485333964806545,0.06731417116536331,16.165311088571293,17.332000325092718,True,outer_training_source_scores_only,recoverability_scale_sensitivity,5
mpnet,5,Q,raw,142,0.06486422450414231,0.5065011355372333,0.691926655334871,0.38523149011611707,0.06486422450414231,0.47876249636290136,0.5119711050612266,True,none,recoverability_scale_sensitivity,5
mpnet,5,Q,outer_train_standardized,142,0.025216453612615375,2.1788734007541164,4.110346547784163,0.3213954160912507,0.025216453612615375,16.894948742881184,17.332000325092718,True,outer_training_source_scores_only,recoverability_scale_sensitivity,5
mpnet,5,Q+D,raw,142,0.07506515489314969,0.5075422791685912,0.688142365182517,0.4041463481079904,0.07506515489314969,0.4735399147589886,0.5119711050612266,True,none,recoverability_scale_sensitivity,5
mpnet,5,Q+D,outer_train_standardized,142,0.02035170080608173,2.1780688210875154,4.120590326652908,0.31046478244560355,0.02035170080608173,16.97926464010552,17.332000325092718,True,outer_training_source_scores_only,recoverability_scale_sensitivity,5
mpnet,5,Q+R,raw,142,0.1446615383780433,0.499547053047414,0.6617466111722543,0.5057911821471905,0.1446615383780433,0.4379085773979627,0.5119711050612266,True,none,recoverability_scale_sensitivity,5
mpnet,5,Q+R,outer_train_standardized,142,0.05925393665505796,2.149621504738783,4.037946393369311,0.4491932999574594,0.05925393665505796,16.30501107572423,17.332000325092718,True,outer_training_source_scores_only,recoverability_scale_sensitivity,5
mpnet,5,Q+R+D,raw,142,0.15811968966614287,0.4943927852644583,0.6565199104451541,0.5246725105880036,0.15811968966614287,0.4310183928109132,0.5119711050612266,True,none,recoverability_scale_sensitivity,5
mpnet,5,Q+R+D,outer_train_standardized,142,0.059704008409897424,2.1359448157719596,4.036980360606556,0.4580995869578429,0.059704008409897424,16.297210431923038,17.332000325092718,True,outer_training_source_scores_only,recoverability_scale_sensitivity,5
mpnet,5,R,raw,142,0.14638044031772945,0.49701319053292536,0.6610813484529795,0.5139304806670705,0.14638044031772945,0.4370285492724097,0.5119711050612266,True,none,recoverability_scale_sensitivity,5
mpnet,5,R,outer_train_standardized,142,0.06246947723670759,2.140443618907037,4.031039484465233,0.4615196011659902,0.06246947723670759,16.24927932531773,17.332000325092718,True,outer_training_source_scores_only,recoverability_scale_sensitivity,5
mpnet,5,R+D,raw,142,0.16150972540830189,0.4915375943460276,0.6551967585892066,0.5397063230446509,0.16150972540830189,0.429282792465803,0.5119711050612266,True,none,recoverability_scale_sensitivity,5
mpnet,5,R+D,outer_train_standardized,142,0.06587813936738929,2.125419937928815,4.023704809272249,0.4820983631292292,0.06587813936738929,16.190200392160623,17.332000325092718,True,outer_training_source_scores_only,recoverability_scale_sensitivity,5
mpnet,5,null,raw,142,0.0,0.5473537380011702,0.7155215615627711,0.01574154228369132,0.0,0.5119711050612266,0.5119711050612266,False,none,recoverability_scale_sensitivity,5
mpnet,5,null,outer_train_standardized,142,0.0,2.2665760769121284,4.1631719067428286,,0.0,17.332000325092718,17.332000325092718,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
mpnet,6,D,raw,142,-0.000988705196253159,0.06027129874612281,0.12380400631390662,-0.16378993295139552,-0.000988705196253159,0.015327431979373831,0.01531229263607799,True,none,recoverability_scale_sensitivity,5
mpnet,6,D,outer_train_standardized,142,0.0012133947517660726,17.353120830150353,39.808794907235374,0.1983903703029544,0.0012133947517660726,1584.740151966329,1586.6654034396715,True,outer_training_source_scores_only,recoverability_scale_sensitivity,5
mpnet,6,P,raw,142,0.0009236639185218332,0.060011699373912444,0.1236856872231391,-0.2104000285001184,0.0009236639185218332,0.015298149223860198,0.01531229263607799,True,none,recoverability_scale_sensitivity,5
mpnet,6,P,outer_train_standardized,142,-0.0004815936836970458,17.37384788568973,39.84255929877132,0.08066162186629672,-0.0004815936836970458,1587.4295314761089,1586.6654034396715,True,outer_training_source_scores_only,recoverability_scale_sensitivity,5
mpnet,6,P+D,raw,142,-0.0008443000636657594,0.0601289197602074,0.12379507585411263,-0.16847970728701925,-0.0008443000636657594,0.015325220805725499,0.01531229263607799,True,none,recoverability_scale_sensitivity,5
mpnet,6,P+D,outer_train_standardized,142,0.000862869772683128,17.356147144889587,39.815779759081465,0.19047928397643712,0.000862869772683128,1585.2963178236814,1586.6654034396715,True,outer_training_source_scores_only,recoverability_scale_sensitivity,5
mpnet,6,P+Q,raw,142,-4.707347284793606e-05,0.0606963248430916,0.1237457612965779,0.2517880680901358,-4.707347284793606e-05,0.015313013438869635,0.01531229263607799,True,none,recoverability_scale_sensitivity,5
mpnet,6,P+Q,outer_train_standardized,142,0.006497324404346472,17.194880337635322,39.70335405973116,0.5832067243514651,0.006497324404346472,1576.3563235923707,1586.6654034396715,True,outer_training_source_scores_only,recoverability_scale_sensitivity,5
mpnet,6,P+Q+D,raw,142,-0.0004951703567348531,0.06100600995897841,0.12377348193165218,0.2091049495904156,-0.0004951703567348531,0.015319874829485026,0.01531229263607799,True,none,recoverability_scale_sensitivity,5
mpnet,6,P+Q+D,outer_train_standardized,142,0.007150504614679698,17.2218959866685,39.690300391284815,0.5587385344652351,0.007150504614679698,1575.3199451504236,1586.6654034396715,True,outer_training_source_scores_only,recoverability_scale_sensitivity,5
mpnet,6,P+Q+R,raw,142,-0.02764071798586487,0.06481271507229769,0.12544136239115414,0.43940686224174386,-0.02764071798586487,0.01573553539854886,0.01531229263607799,True,none,recoverability_scale_sensitivity,5
mpnet,6,P+Q+R,outer_train_standardized,142,0.010785748348542512,17.19947800042186,39.61757223360402,0.6161578906559428,0.010785748348542512,1569.5520296848326,1586.6654034396715,True,outer_training_source_scores_only,recoverability_scale_sensitivity,5
mpnet,6,P+Q+R+D,raw,142,-0.02780673385453314,0.06503389740941677,0.12545149453917295,0.42980064586297734,-0.02780673385453314,0.015738077482112138,0.01531229263607799,True,none,recoverability_scale_sensitivity,5
mpnet,6,P+Q+R+D,outer_train_standardized,142,0.010640703637521787,17.206942565379045,39.62047661386421,0.6168829671976211,0.010640703637521787,1569.782167109761,1586.6654034396715,True,outer_training_source_scores_only,recoverability_scale_sensitivity,5
mpnet,6,P+R,raw,142,-0.028397790140374468,0.06489934336814861,0.12548756077366927,0.42603276256257977,-0.028397790140374468,0.015747127908925334,0.01531229263607799,True,none,recoverability_scale_sensitivity,5
mpnet,6,P+R,outer_train_standardized,142,0.010763302902296545,17.203482237249766,39.618021695913285,0.6159022278291083,0.010763302902296545,1569.5876430978558,1586.6654034396715,True,outer_training_source_scores_only,recoverability_scale_sensitivity,5
