record_type,representation,repeat,outer_fold,draw,partition,feature,assignment_type,mean_signed_standardized_paired_difference,mean_abs_standardized_paired_difference,median_abs_standardized_paired_difference,q95_abs_standardized_paired_difference,before_standardized_mean_difference,after_standardized_mean_difference,max_abs_smd,mean_distance,median_distance,q95_distance,max_distance,total_cost,random_distance_q05,optimal_distance_random_percentile,n_features_mean_abs_paired_diff_lt_0_50,matching_adequate,self_match_count,max_donor_reuse_count,one_to_one
quality,tfidf,1,4,55,outer_test,non_explicit_interviewer_turn_count,random_mismatch,0.0,1.2599652227953648,0.8278471860965934,4.339829671729446,0.0,0.0,8.425799740458777e-17,3.8260426724623438,3.1976834858755643,8.280843072274406,11.36193777464914,544.9016302288019,3.4958354735366597,0.48514851485148514,0,False,0,1,True
quality,tfidf,1,4,55,outer_test,d_p_domain_breadth,random_mismatch,0.0,1.4268946104081408,1.560665980133904,2.4970655682142464,0.0,0.0,8.425799740458777e-17,3.8260426724623438,3.1976834858755643,8.280843072274406,11.36193777464914,544.9016302288019,3.4958354735366597,0.48514851485148514,0,False,0,1,True
quality,tfidf,1,4,55,outer_test,d_p_total_evidence_count,random_mismatch,-1.586032892321652e-17,0.8634073229492235,0.6715390289605071,2.0146170868815214,0.0,-1.586032892321652e-17,8.425799740458777e-17,3.8260426724623438,3.1976834858755643,8.280843072274406,11.36193777464914,544.9016302288019,3.4958354735366597,0.48514851485148514,0,False,0,1,True
quality,tfidf,1,4,56,outer_test,interviewer_word_count,random_mismatch,-2.633062418893368e-17,1.162140815095858,0.5872593231312797,4.788088923923636,0.0,-2.633062418893368e-17,4.9563527885051634e-17,3.7249013624870537,3.1767500871318806,7.995599663079489,9.226402040977518,498.67769445810524,3.4958354735366597,0.3069306930693069,0,False,0,1,True
quality,tfidf,1,4,56,outer_test,interviewer_turn_count,random_mismatch,-4.9563527885051634e-17,1.297971673910036,1.3066537586853535,3.722443847417575,0.0,-4.9563527885051634e-17,4.9563527885051634e-17,3.7249013624870537,3.1767500871318806,7.995599663079489,9.226402040977518,498.67769445810524,3.4958354735366597,0.3069306930693069,0,False,0,1,True
quality,tfidf,1,4,56,outer_test,clinical_question_count,random_mismatch,0.0,0.9958895687285244,1.0327743675703216,2.401200404600997,0.0,0.0,4.9563527885051634e-17,3.7249013624870537,3.1767500871318806,7.995599663079489,9.226402040977518,498.67769445810524,3.4958354735366597,0.3069306930693069,0,False,0,1,True
quality,tfidf,1,4,56,outer_test,clinical_prompt_coverage_count,random_mismatch,0.0,0.9452914240270905,0.8271299960237044,2.5641029876734827,0.0,0.0,4.9563527885051634e-17,3.7249013624870537,3.1767500871318806,7.995599663079489,9.226402040977518,498.67769445810524,3.4958354735366597,0.3069306930693069,0,False,0,1,True
quality,tfidf,1,4,56,outer_test,non_explicit_interviewer_turn_count,random_mismatch,-2.7755575615628914e-17,1.278159666445839,1.2099305027565594,3.667999839935673,0.0,-2.7755575615628914e-17,4.9563527885051634e-17,3.7249013624870537,3.1767500871318806,7.995599663079489,9.226402040977518,498.67769445810524,3.4958354735366597,0.3069306930693069,0,False,0,1,True
quality,tfidf,1,4,56,outer_test,d_p_domain_breadth,random_mismatch,0.0,1.4714850669833954,1.560665980133904,2.9028387230490607,0.0,0.0,4.9563527885051634e-17,3.7249013624870537,3.1767500871318806,7.995599663079489,9.226402040977518,498.67769445810524,3.4958354735366597,0.3069306930693069,0,False,0,1,True
quality,tfidf,1,4,56,outer_test,d_p_total_evidence_count,random_mismatch,3.9650822308041306e-17,1.135220739433238,1.3430780579210142,2.081770989777571,0.0,3.9650822308041306e-17,4.9563527885051634e-17,3.7249013624870537,3.1767500871318806,7.995599663079489,9.226402040977518,498.67769445810524,3.4958354735366597,0.3069306930693069,0,False,0,1,True
quality,tfidf,1,4,57,outer_test,interviewer_word_count,random_mismatch,1.1895246692412391e-17,1.181395219132949,0.5968865251498254,4.945012316825931,0.0,1.1895246692412391e-17,4.7580986769649563e-17,3.992934016599268,3.563872414885389,8.409765192851946,9.137547009828578,555.911542044926,3.4958354735366597,0.7623762376237624,0,False,0,1,True
quality,tfidf,1,4,57,outer_test,interviewer_turn_count,random_mismatch,-4.7580986769649563e-17,1.484636496579372,1.2458791652581278,3.901728898027891,0.0,-4.7580986769649563e-17,4.7580986769649563e-17,3.992934016599268,3.563872414885389,8.409765192851946,9.137547009828578,555.911542044926,3.4958354735366597,0.7623762376237624,0,False,0,1,True
quality,tfidf,1,4,57,outer_test,clinical_question_count,random_mismatch,0.0,1.1803135629375103,1.0327743675703216,2.581935918925804,0.0,0.0,4.7580986769649563e-17,3.992934016599268,3.563872414885389,8.409765192851946,9.137547009828578,555.911542044926,3.4958354735366597,0.7623762376237624,0,False,0,1,True
quality,tfidf,1,4,57,outer_test,clinical_prompt_coverage_count,random_mismatch,7.93016446160826e-18,1.1422271373660677,0.8271299960237044,2.757099986745681,0.0,7.93016446160826e-18,4.7580986769649563e-17,3.992934016599268,3.563872414885389,8.409765192851946,9.137547009828578,555.911542044926,3.4958354735366597,0.7623762376237624,0,False,0,1,True
quality,tfidf,1,4,57,outer_test,non_explicit_interviewer_turn_count,random_mismatch,1.586032892321652e-17,1.451006881125348,1.2736110555332205,3.7921769178501616,0.0,1.586032892321652e-17,4.7580986769649563e-17,3.992934016599268,3.563872414885389,8.409765192851946,9.137547009828578,555.911542044926,3.4958354735366597,0.7623762376237624,0,False,0,1,True
quality,tfidf,1,4,57,outer_test,d_p_domain_breadth,random_mismatch,0.0,1.6052564367091584,1.560665980133904,3.121331960267808,0.0,0.0,4.7580986769649563e-17,3.992934016599268,3.563872414885389,8.409765192851946,9.137547009828578,555.911542044926,3.4958354735366597,0.7623762376237624,0,False,0,1,True
quality,tfidf,1,4,57,outer_test,d_p_total_evidence_count,random_mismatch,0.0,1.2151658619285366,1.3430780579210142,2.160117209822964,0.0,0.0,4.7580986769649563e-17,3.992934016599268,3.563872414885389,8.409765192851946,9.137547009828578,555.911542044926,3.4958354735366597,0.7623762376237624,0,False,0,1,True
quality,tfidf,1,4,58,outer_test,interviewer_word_count,random_mismatch,-2.3790493384824782e-17,1.0926874291049224,0.784616964511464,4.037167166477081,0.0,-2.3790493384824782e-17,4.7580986769649563e-17,3.5936634180256104,3.4075805346144277,7.23515522352884,10.775188814077078,469.01660912666415,3.4958354735366597,0.1188118811881188,0,False,0,1,True
quality,tfidf,1,4,58,outer_test,interviewer_turn_count,random_mismatch,1.1895246692412391e-17,1.2198329109321742,0.8508443079811605,3.5127715000936472,0.0,1.1895246692412391e-17,4.7580986769649563e-17,3.5936634180256104,3.4075805346144277,7.23515522352884,10.775188814077078,469.01660912666415,3.4958354735366597,0.1188118811881188,0,False,0,1,True
quality,tfidf,1,4,58,outer_test,clinical_question_count,random_mismatch,1.586032892321652e-17,1.2540831606211051,1.290967959462902,2.401200404600997,0.0,1.586032892321652e-17,4.7580986769649563e-17,3.5936634180256104,3.4075805346144277,7.23515522352884,10.775188814077078,469.01660912666415,3.4958354735366597,0.1188118811881188,0,False,0,1,True
quality,tfidf,1,4,58,outer_test,clinical_prompt_coverage_count,random_mismatch,-1.586032892321652e-17,1.2210014227016586,1.1028399946982725,2.5641029876734827,0.0,-1.586032892321652e-17,4.7580986769649563e-17,3.5936634180256104,3.4075805346144277,7.23515522352884,10.775188814077078,469.01660912666415,3.4958354735366597,0.1188118811881188,0,False,0,1,True
quality,tfidf,1,4,58,outer_test,non_explicit_interviewer_turn_count,random_mismatch,4.7580986769649563e-17,1.187187448193466,0.6368055277666103,3.3814373524406993,0.0,4.7580986769649563e-17,4.7580986769649563e-17,3.5936634180256104,3.4075805346144277,7.23515522352884,10.775188814077078,469.01660912666415,3.4958354735366597,0.1188118811881188,0,False,0,1,True
quality,tfidf,1,4,58,outer_test,d_p_domain_breadth,random_mismatch,0.0,1.1147614143813598,0.9363995880803424,2.4970655682142464,0.0,0.0,4.7580986769649563e-17,3.5936634180256104,3.4075805346144277,7.23515522352884,10.775188814077078,469.01660912666415,3.4958354735366597,0.1188118811881188,0,False,0,1,True
quality,tfidf,1,4,58,outer_test,d_p_total_evidence_count,random_mismatch,1.9825411154020653e-17,0.943352445444522,1.0073085434407605,1.7124245238492928,0.0,1.9825411154020653e-17,4.7580986769649563e-17,3.5936634180256104,3.4075805346144277,7.23515522352884,10.775188814077078,469.01660912666415,3.4958354735366597,0.1188118811881188,0,False,0,1,True
quality,tfidf,1,4,59,outer_test,interviewer_word_count,random_mismatch,-7.93016446160826e-18,1.325115592124094,0.8134985705671007,3.7541274271318446,0.0,-7.93016446160826e-18,4.7580986769649563e-17,4.043696143840364,3.516013741898168,7.670557663000282,9.36261632732949,558.2335558033101,3.4958354735366597,0.8613861386138614,0,False,0,1,True
quality,tfidf,1,4,59,outer_test,interviewer_turn_count,random_mismatch,4.7580986769649563e-17,1.3804514792755567,1.1547172751172892,3.764986062816633,0.0,4.7580986769649563e-17,4.7580986769649563e-17,4.043696143840364,3.516013741898168,7.670557663000282,9.36261632732949,558.2335558033101,3.4958354735366597,0.8613861386138614,0,False,0,1,True
quality,tfidf,1,4,59,outer_test,clinical_question_count,random_mismatch,0.0,1.2540831606211047,1.0327743675703216,2.581935918925804,0.0,0.0,4.7580986769649563e-17,4.043696143840364,3.516013741898168,7.670557663000282,9.36261632732949,558.2335558033101,3.4958354735366597,0.8613861386138614,0,False,0,1,True
quality,tfidf,1,4,59,outer_test,clinical_prompt_coverage_count,random_mismatch,2.3790493384824782e-17,1.2997757080372498,1.1028399946982725,2.757099986745681,0.0,2.3790493384824782e-17,4.7580986769649563e-17,4.043696143840364,3.516013741898168,7.670557663000282,9.36261632732949,558.2335558033101,3.4958354735366597,0.8613861386138614,0,False,0,1,True
quality,tfidf,1,4,59,outer_test,non_explicit_interviewer_turn_count,random_mismatch,-7.93016446160826e-18,1.3509374410477375,1.114409673591568,3.585215121326014,0.0,-7.93016446160826e-18,4.7580986769649563e-17,4.043696143840364,3.516013741898168,7.670557663000282,9.36261632732949,558.2335558033101,3.4958354735366597,0.8613861386138614,0,False,0,1,True
quality,tfidf,1,4,59,outer_test,d_p_domain_breadth,random_mismatch,0.0,1.5606659801339042,1.2485327841071232,3.7455983523213696,0.0,0.0,4.7580986769649563e-17,4.043696143840364,3.516013741898168,7.670557663000282,9.36261632732949,558.2335558033101,3.4958354735366597,0.8613861386138614,0,False,0,1,True
quality,tfidf,1,4,59,outer_test,d_p_total_evidence_count,random_mismatch,-1.586032892321652e-17,1.199176837429477,1.0073085434407605,2.6078098957966356,0.0,-1.586032892321652e-17,4.7580986769649563e-17,4.043696143840364,3.516013741898168,7.670557663000282,9.36261632732949,558.2335558033101,3.4958354735366597,0.8613861386138614,0,False,0,1,True
quality,tfidf,1,4,60,outer_test,interviewer_word_count,random_mismatch,-2.4781763942525816e-18,1.0232340431139864,0.4524784948716418,4.193127839177522,0.0,-2.4781763942525816e-18,4.7580986769649563e-17,3.477135548584303,3.241211357613216,7.564495866972935,7.804813769409548,429.1161431291695,3.4958354735366597,0.0594059405940594,0,False,0,1,True
quality,tfidf,1,4,60,outer_test,interviewer_turn_count,random_mismatch,-3.568574007723718e-17,1.2024687413815383,0.8812316046947734,3.409454691267363,0.0,-3.568574007723718e-17,4.7580986769649563e-17,3.477135548584303,3.241211357613216,7.564495866972935,7.804813769409548,429.1161431291695,3.4958354735366597,0.0594059405940594,0,False,0,1,True
quality,tfidf,1,4,60,outer_test,clinical_question_count,random_mismatch,1.586032892321652e-17,1.106543965253916,0.5163871837851608,2.581935918925804,0.0,1.586032892321652e-17,4.7580986769649563e-17,3.477135548584303,3.241211357613216,7.564495866972935,7.804813769409548,429.1161431291695,3.4958354735366597,0.0594059405940594,0,False,0,1,True
quality,tfidf,1,4,60,outer_test,clinical_prompt_coverage_count,random_mismatch,4.7580986769649563e-17,1.1028399946982723,0.5514199973491363,2.5641029876734827,0.0,4.7580986769649563e-17,4.7580986769649563e-17,3.477135548584303,3.241211357613216,7.564495866972935,7.804813769409548,429.1161431291695,3.4958354735366597,0.0594059405940594,0,False,0,1,True
quality,tfidf,1,4,60,outer_test,non_explicit_interviewer_turn_count,random_mismatch,-3.172065784643304e-17,1.1826388372808476,1.0188888444265765,3.2954686061922067,0.0,-3.172065784643304e-17,4.7580986769649563e-17,3.477135548584303,3.241211357613216,7.564495866972935,7.804813769409548,429.1161431291695,3.4958354735366597,0.0594059405940594,0,False,0,1,True
quality,tfidf,1,4,60,outer_test,d_p_domain_breadth,random_mismatch,0.0,1.3377136972576318,1.2485327841071232,3.121331960267808,0.0,0.0,4.7580986769649563e-17,3.477135548584303,3.241211357613216,7.564495866972935,7.804813769409548,429.1161431291695,3.4958354735366597,0.0594059405940594,0,False,0,1,True
quality,tfidf,1,4,60,outer_test,d_p_total_evidence_count,random_mismatch,0.0,0.8793963474482831,0.8953853719473428,2.3839635528097998,0.0,0.0,4.7580986769649563e-17,3.477135548584303,3.241211357613216,7.564495866972935,7.804813769409548,429.1161431291695,3.4958354735366597,0.0594059405940594,0,False,0,1,True
quality,tfidf,1,4,61,outer_test,interviewer_word_count,random_mismatch,-2.3790493384824782e-17,1.1600778432347412,0.5535641160663702,5.113969712251405,0.0,-2.3790493384824782e-17,4.7580986769649563e-17,3.974970980905771,3.6225436261412094,8.39605956783395,10.821356076758684,577.2308142676651,3.4958354735366597,0.7128712871287128,0,False,0,1,True
quality,tfidf,1,4,61,outer_test,interviewer_turn_count,random_mismatch,-4.7580986769649563e-17,1.3413820977866258,0.7596824178403219,4.026316814553704,0.0,-4.7580986769649563e-17,4.7580986769649563e-17,3.974970980905771,3.6225436261412094,8.39605956783395,10.821356076758684,577.2308142676651,3.4958354735366597,0.7128712871287128,0,False,0,1,True
quality,tfidf,1,4,61,outer_test,clinical_question_count,random_mismatch,-1.586032892321652e-17,1.3647375571464966,1.290967959462902,3.098323102710965,0.0,-1.586032892321652e-17,4.7580986769649563e-17,3.974970980905771,3.6225436261412094,8.39605956783395,10.821356076758684,577.2308142676651,3.4958354735366597,0.7128712871287128,0,False,0,1,True
quality,tfidf,1,4,61,outer_test,clinical_prompt_coverage_count,random_mismatch,-1.586032892321652e-17,1.3391628507050448,1.1028399946982725,2.757099986745681,0.0,-1.586032892321652e-17,4.7580986769649563e-17,3.974970980905771,3.6225436261412094,8.39605956783395,10.821356076758684,577.2308142676651,3.4958354735366597,0.7128712871287128,0,False,0,1,True
quality,tfidf,1,4,61,outer_test,non_explicit_interviewer_turn_count,random_mismatch,3.9650822308041306e-17,1.2918054991836951,0.7004860805432713,3.919538023403484,0.0,3.9650822308041306e-17,4.7580986769649563e-17,3.974970980905771,3.6225436261412094,8.39605956783395,10.821356076758684,577.2308142676651,3.4958354735366597,0.7128712871287128,0,False,0,1,True
quality,tfidf,1,4,61,outer_test,d_p_domain_breadth,random_mismatch,0.0,1.4268946104081408,1.2485327841071232,3.121331960267808,0.0,0.0,4.7580986769649563e-17,3.974970980905771,3.6225436261412094,8.39605956783395,10.821356076758684,577.2308142676651,3.4958354735366597,0.7128712871287128,0,False,0,1,True
quality,tfidf,1,4,61,outer_test,d_p_total_evidence_count,random_mismatch,-1.1895246692412391e-17,0.9273634209454623,0.8953853719473428,1.9362708668361286,0.0,-1.1895246692412391e-17,4.7580986769649563e-17,3.974970980905771,3.6225436261412094,8.39605956783395,10.821356076758684,577.2308142676651,3.4958354735366597,0.7128712871287128,0,False,0,1,True
quality,tfidf,1,4,62,outer_test,interviewer_word_count,random_mismatch,1.734723475976807e-17,1.1841458482811051,0.7124129493723722,4.895432226430419,0.0,1.734723475976807e-17,2.3790493384824782e-17,3.9066374368320913,2.950198700973434,8.449427873084401,13.154761118905103,594.7808911498439,3.4958354735366597,0.6237623762376238,0,False,0,1,True
quality,tfidf,1,4,62,outer_test,interviewer_turn_count,random_mismatch,2.3790493384824782e-17,1.4151798183768283,1.1243299784036762,3.9199612760560587,0.0,2.3790493384824782e-17,2.3790493384824782e-17,3.9066374368320913,2.950198700973434,8.449427873084401,13.154761118905103,594.7808911498439,3.4958354735366597,0.6237623762376238,0,False,0,1,True
quality,tfidf,1,4,62,outer_test,clinical_question_count,random_mismatch,0.0,1.290967959462902,1.0327743675703216,2.581935918925804,0.0,0.0,2.3790493384824782e-17,3.9066374368320913,2.950198700973434,8.449427873084401,13.154761118905103,594.7808911498439,3.4958354735366597,0.6237623762376238,0,False,0,1,True
quality,tfidf,1,4,62,outer_test,clinical_prompt_coverage_count,random_mismatch,2.3790493384824782e-17,1.260388565369454,1.1028399946982725,2.757099986745681,0.0,2.3790493384824782e-17,2.3790493384824782e-17,3.9066374368320913,2.950198700973434,8.449427873084401,13.154761118905103,594.7808911498439,3.4958354735366597,0.6237623762376238,0,False,0,1,True
quality,tfidf,1,4,62,outer_test,non_explicit_interviewer_turn_count,random_mismatch,2.1807952269422717e-17,1.3509374410477373,1.0188888444265765,3.788992890211328,0.0,2.1807952269422717e-17,2.3790493384824782e-17,3.9066374368320913,2.950198700973434,8.449427873084401,13.154761118905103,594.7808911498439,3.4958354735366597,0.6237623762376238,0,False,0,1,True
quality,tfidf,1,4,62,outer_test,d_p_domain_breadth,random_mismatch,0.0,1.2931232406823774,1.2485327841071232,3.121331960267808,0.0,0.0,2.3790493384824782e-17,3.9066374368320913,2.950198700973434,8.449427873084401,13.154761118905103,594.7808911498439,3.4958354735366597,0.6237623762376238,0,False,0,1,True
quality,tfidf,1,4,62,outer_test,d_p_total_evidence_count,random_mismatch,0.0,1.087253665936059,0.8953853719473428,2.3839635528097998,0.0,0.0,2.3790493384824782e-17,3.9066374368320913,2.950198700973434,8.449427873084401,13.154761118905103,594.7808911498439,3.4958354735366597,0.6237623762376238,0,False,0,1,True
quality,tfidf,1,4,63,outer_test,interviewer_word_count,random_mismatch,4.163336342344337e-17,1.254974548846119,0.563191318084916,5.016253611763166,0.0,4.163336342344337e-17,5.551115123125783e-17,4.159792344348515,3.7870314805916547,9.397608710213376,13.154761118905103,675.7387530786193,3.4958354735366597,0.9504950495049505,0,False,0,1,True
quality,tfidf,1,4,63,outer_test,interviewer_turn_count,random_mismatch,-7.93016446160826e-18,1.5931625562708465,1.1547172751172892,4.436545320187476,0.0,-7.93016446160826e-18,5.551115123125783e-17,4.159792344348515,3.7870314805916547,9.397608710213376,13.154761118905103,675.7387530786193,3.4958354735366597,0.9504950495049505,0,False,0,1,True
quality,tfidf,1,4,63,outer_test,clinical_question_count,random_mismatch,1.586032892321652e-17,1.5860463501972795,1.5491615513554824,3.2532392578465115,0.0,1.586032892321652e-17,5.551115123125783e-17,4.159792344348515,3.7870314805916547,9.397608710213376,13.154761118905103,675.7387530786193,3.4958354735366597,0.9504950495049505,0,False,0,1,True
quality,tfidf,1,4,63,outer_test,clinical_prompt_coverage_count,random_mismatch,0.0,1.5754857067118178,1.6542599920474086,3.4739459832995565,0.0,0.0,5.551115123125783e-17,4.159792344348515,3.7870314805916547,9.397608710213376,13.154761118905103,675.7387530786193,3.4958354735366597,0.9504950495049505,0,False,0,1,True
quality,tfidf,1,4,63,outer_test,non_explicit_interviewer_turn_count,random_mismatch,-3.172065784643304e-17,1.523784655727246,1.0825693972032373,4.247492870203287,0.0,-3.172065784643304e-17,5.551115123125783e-17,4.159792344348515,3.7870314805916547,9.397608710213376,13.154761118905103,675.7387530786193,3.4958354735366597,0.9504950495049505,0,False,0,1,True
quality,tfidf,1,4,63,outer_test,d_p_domain_breadth,random_mismatch,0.0,1.2485327841071232,1.2485327841071232,2.9028387230490607,0.0,0.0,5.551115123125783e-17,4.159792344348515,3.7870314805916547,9.397608710213376,13.154761118905103,675.7387530786193,3.4958354735366597,0.9504950495049505,0,False,0,1,True
quality,tfidf,1,4,63,outer_test,d_p_total_evidence_count,random_mismatch,5.551115123125783e-17,1.0073085434407605,0.8953853719473428,2.5294636757512428,0.0,5.551115123125783e-17,5.551115123125783e-17,4.159792344348515,3.7870314805916547,9.397608710213376,13.154761118905103,675.7387530786193,3.4958354735366597,0.9504950495049505,0,False,0,1,True
quality,tfidf,1,4,64,outer_test,interviewer_word_count,random_mismatch,-2.577303450022685e-17,1.2164657407719368,0.9145841917618291,4.764983639079127,0.0,-2.577303450022685e-17,4.7580986769649563e-17,3.7420943713414583,3.504001991728463,7.894012553020085,9.226402040977518,494.2883861047988,3.4958354735366597,0.31683168316831684,0,False,0,1,True
quality,tfidf,1,4,64,outer_test,interviewer_turn_count,random_mismatch,0.0,1.276266461971741,0.972393494835612,3.768024792487995,0.0,0.0,4.7580986769649563e-17,3.7420943713414583,3.504001991728463,7.894012553020085,9.226402040977518,494.2883861047988,3.4958354735366597,0.31683168316831684,0,False,0,1,True
quality,tfidf,1,4,64,outer_test,clinical_question_count,random_mismatch,-3.172065784643304e-17,1.2540831606211047,1.0327743675703216,2.581935918925804,0.0,-3.172065784643304e-17,4.7580986769649563e-17,3.7420943713414583,3.504001991728463,7.894012553020085,9.226402040977518,494.2883861047988,3.4958354735366597,0.31683168316831684,0,False,0,1,True
quality,tfidf,1,4,64,outer_test,clinical_prompt_coverage_count,random_mismatch,-4.7580986769649563e-17,1.2210014227016586,1.1028399946982725,2.757099986745681,0.0,-4.7580986769649563e-17,4.7580986769649563e-17,3.7420943713414583,3.504001991728463,7.894012553020085,9.226402040977518,494.2883861047988,3.4958354735366597,0.31683168316831684,0,False,0,1,True
quality,tfidf,1,4,64,outer_test,non_explicit_interviewer_turn_count,random_mismatch,1.586032892321652e-17,1.2372221682322715,0.8915277388732543,3.6075033147978455,0.0,1.586032892321652e-17,4.7580986769649563e-17,3.7420943713414583,3.504001991728463,7.894012553020085,9.226402040977518,494.2883861047988,3.4958354735366597,0.31683168316831684,0,False,0,1,True
quality,tfidf,1,4,64,outer_test,d_p_domain_breadth,random_mismatch,0.0,1.382304153832886,1.2485327841071232,2.4970655682142464,0.0,0.0,4.7580986769649563e-17,3.7420943713414583,3.504001991728463,7.894012553020085,9.226402040977518,494.2883861047988,3.4958354735366597,0.31683168316831684,0,False,0,1,True
quality,tfidf,1,4,64,outer_test,d_p_total_evidence_count,random_mismatch,2.3790493384824782e-17,0.8314292739511041,0.6715390289605071,2.081770989777571,0.0,2.3790493384824782e-17,4.7580986769649563e-17,3.7420943713414583,3.504001991728463,7.894012553020085,9.226402040977518,494.2883861047988,3.4958354735366597,0.31683168316831684,0,False,0,1,True
quality,tfidf,1,4,65,outer_test,interviewer_word_count,random_mismatch,7.93016446160826e-18,1.1146924622901693,0.6931585453352811,3.6092380367527332,0.0,7.93016446160826e-18,1.586032892321652e-17,3.4618061080279845,3.2403299209554715,7.154937198032957,8.533307934313479,413.2186753842027,3.4958354735366597,0.04950495049504951,0,False,0,1,True
quality,tfidf,1,4,65,outer_test,interviewer_turn_count,random_mismatch,7.93016446160826e-18,1.1199889360160173,0.7292951211267089,3.470229284694589,0.0,7.93016446160826e-18,1.586032892321652e-17,3.4618061080279845,3.2403299209554715,7.154937198032957,8.533307934313479,413.2186753842027,3.4958354735366597,0.04950495049504951,0,False,0,1,True
quality,tfidf,1,4,65,outer_test,clinical_question_count,random_mismatch,0.0,0.92211997104493,0.5163871837851608,2.7368520740613507,0.0,0.0,1.586032892321652e-17,3.4618061080279845,3.2403299209554715,7.154937198032957,8.533307934313479,413.2186753842027,3.4958354735366597,0.04950495049504951,0,False,0,1,True
quality,tfidf,1,4,65,outer_test,clinical_prompt_coverage_count,random_mismatch,0.0,0.9452914240270907,0.5514199973491363,2.5641029876734827,0.0,0.0,1.586032892321652e-17,3.4618061080279845,3.2403299209554715,7.154937198032957,8.533307934313479,413.2186753842027,3.4958354735366597,0.04950495049504951,0,False,0,1,True
quality,tfidf,1,4,65,outer_test,non_explicit_interviewer_turn_count,random_mismatch,0.0,1.1053124517663306,0.7960069097082628,3.3368609654970363,0.0,0.0,1.586032892321652e-17,3.4618061080279845,3.2403299209554715,7.154937198032957,8.533307934313479,413.2186753842027,3.4958354735366597,0.04950495049504951,0,False,0,1,True
quality,tfidf,1,4,65,outer_test,d_p_domain_breadth,random_mismatch,0.0,1.5160755235586498,1.2485327841071232,3.121331960267808,0.0,0.0,1.586032892321652e-17,3.4618061080279845,3.2403299209554715,7.154937198032957,8.533307934313479,413.2186753842027,3.4958354735366597,0.04950495049504951,0,False,0,1,True
quality,tfidf,1,4,65,outer_test,d_p_total_evidence_count,random_mismatch,-1.586032892321652e-17,1.0552756169379396,1.0073085434407605,2.160117209822964,0.0,-1.586032892321652e-17,1.586032892321652e-17,3.4618061080279845,3.2403299209554715,7.154937198032957,8.533307934313479,413.2186753842027,3.4958354735366597,0.04950495049504951,0,False,0,1,True
quality,tfidf,1,4,66,outer_test,interviewer_word_count,random_mismatch,0.0,0.9792239767434922,0.5872593231312798,3.58661411200915,0.0,0.0,4.7580986769649563e-17,3.9823964301865518,3.6383349543204426,7.5594897117250595,9.36261632732949,532.862650360716,3.4958354735366597,0.7326732673267327,0,False,0,1,True
quality,tfidf,1,4,66,outer_test,interviewer_turn_count,random_mismatch,5.699805706780937e-18,1.428202945539805,1.1243299784036762,3.236247099999771,0.0,5.699805706780937e-18,4.7580986769649563e-17,3.9823964301865518,3.6383349543204426,7.5594897117250595,9.36261632732949,532.862650360716,3.4958354735366597,0.7326732673267327,0,False,0,1,True
quality,tfidf,1,4,66,outer_test,clinical_question_count,random_mismatch,-4.7580986769649563e-17,1.4753919536718878,1.290967959462902,3.098323102710965,0.0,-4.7580986769649563e-17,4.7580986769649563e-17,3.9823964301865518,3.6383349543204426,7.5594897117250595,9.36261632732949,532.862650360716,3.4958354735366597,0.7326732673267327,0,False,0,1,True
quality,tfidf,1,4,66,outer_test,clinical_prompt_coverage_count,random_mismatch,2.3790493384824782e-17,1.496711421376227,1.3785499933728405,2.757099986745681,0.0,2.3790493384824782e-17,4.7580986769649563e-17,3.9823964301865518,3.6383349543204426,7.5594897117250595,9.36261632732949,532.862650360716,3.4958354735366597,0.7326732673267327,0,False,0,1,True
quality,tfidf,1,4,66,outer_test,non_explicit_interviewer_turn_count,random_mismatch,1.734723475976807e-17,1.3600346628729747,1.0825693972032373,3.008906118697233,0.0,1.734723475976807e-17,4.7580986769649563e-17,3.9823964301865518,3.6383349543204426,7.5594897117250595,9.36261632732949,532.862650360716,3.4958354735366597,0.7326732673267327,0,False,0,1,True
quality,tfidf,1,4,66,outer_test,d_p_domain_breadth,random_mismatch,0.0,1.2485327841071232,1.2485327841071232,2.4970655682142464,0.0,0.0,4.7580986769649563e-17,3.9823964301865518,3.6383349543204426,7.5594897117250595,9.36261632732949,532.862650360716,3.4958354735366597,0.7326732673267327,0,False,0,1,True
quality,tfidf,1,4,66,outer_test,d_p_total_evidence_count,random_mismatch,0.0,1.103242690435119,1.0073085434407605,2.3839635528097998,0.0,0.0,4.7580986769649563e-17,3.9823964301865518,3.6383349543204426,7.5594897117250595,9.36261632732949,532.862650360716,3.4958354735366597,0.7326732673267327,0,False,0,1,True
quality,tfidf,1,4,67,outer_test,interviewer_word_count,random_mismatch,-3.568574007723718e-17,1.250848605123885,0.7605489594651,4.311061063904704,0.0,-3.568574007723718e-17,3.568574007723718e-17,3.667502441949348,3.3750553557314404,7.212609793198421,9.36261632732949,474.11994167310644,3.4958354735366597,0.2079207920792079,0,False,0,1,True
quality,tfidf,1,4,67,outer_test,interviewer_turn_count,random_mismatch,-7.93016446160826e-18,1.2979716739100355,1.0939426816900635,3.552274985821344,0.0,-7.93016446160826e-18,3.568574007723718e-17,3.667502441949348,3.3750553557314404,7.212609793198421,9.36261632732949,474.11994167310644,3.4958354735366597,0.2079207920792079,0,False,0,1,True
